ward,type,location,year,est_cost,id,address,query,geometry,ward_locate,precinct_locate,ward_precinct_locate
17,Alley Apron Menu,8244 S WOLCOTT AVE,2017,16259.16,15173,8244 S WOLCOTT AVE,census,"c(-87.6705710909999, 41.744176978)",18,52,18052
17,Alley Apron Menu,8245 S WOLCOTT AVE,2017,13424.22,15174,8245 S WOLCOTT AVE,census,"c(-87.670556398, 41.7441771750001)",18,52,18052
18,Sidewalk Menu,8247 S TALMAN AVE,2019,4258.62,16079,8247 S TALMAN AVE,census,"c(-87.68879817, 41.7435080730001)",18,4,18004
41,Curb & Gutter Menu,8247 W CATHERINE AVE,2018,4656.81,36054,8247 W CATHERINE AVE,census,"c(-87.833455215, 41.977267248)",41,13,41013
7,Miscellaneous CDOT Projects,8248 S BUFFALO AVE,2021,150,5724,8248 S BUFFALO AVE,census,"c(-87.5442826939999, 41.7452217260001)",10,4,10004
21,Alley Speed Hump Menu,8248 S LAFLIN ST,2015,700,18042,8248 S LAFLIN ST,census,"c(-87.660855688, 41.7440355210001)",21,63,21063
46,Gill Park Playground Equipment,825 W SHERIDAN RD,2016,23048.05,40076,825 W SHERIDAN RD,census,"c(-87.650155334, 41.952733118)",46,5,46005
46,Gill Park - Playground Improvements,825 W SHERIDAN RD,2018,25000,40145,825 W SHERIDAN RD,census,"c(-87.650155334, 41.952733118)",46,5,46005
46,Sidewalk Menu - Change Order,825 W Sheridan,2011,3330,39928,825 W Sheridan,census,"c(-87.650155334, 41.952733118)",46,5,46005
8,Guardrail Menu,8254 S LUELLA AV,2008,798,6015,8254 S LUELLA AV,census,"c(-87.569782645, 41.744774813)",8,63,08063
8,Street Light Upgrade Menu,8254 S PAXTON AVE,2020,500,6490,8254 S PAXTON AVE,census,"c(-87.5709963099999, 41.7447280330001)",8,42,08042
21,Bollard Menu,8259 S SANGAMON ST,2008,714,17690,8259 S SANGAMON ST,census,"c(-87.6474868669999, 41.744076615)",21,34,21034
11,Sidewalk Menu,826 W 35TH PL,2022,3786.92,9359,826 W 35TH PL,census,"c(-87.6470619679999, 41.829705502)",11,25,11025
28,Street Resurfacing Menu,828 S CLAREMONT AVE,2019,2977.96,24722,828 S CLAREMONT AVE,census,"c(-87.6849364569999, 41.8708803480001)",25,4,25004
44,Street Light Upgrade,828 W BUCKINGHAM PL,2014,500,38544,828 W BUCKINGHAM PL,census,"c(-87.650600868, 41.942698932)",44,42,44042
4,Street Light Upgrade Menu,829 E 47TH PL,2021,500,3793,829 E 47TH PL,census,"c(-87.605753313, 41.8086302840001)",4,26,04026
11,Street Light Upgrade,829 W 37TH PL,2014,400,8937,829 W 37TH PL,census,"c(-87.646876614, 41.8265827370001)",11,25,11025
44,Alley Resurfacing Menu,829 W NEWPORT AVE,2018,24631.91,38747,829 W NEWPORT AVE,census,"c(-87.650444497, 41.9445093080001)",44,36,44036
21,Sidewalk Menu,8300 S LA SALLE ST,2016,29660.55,18098,8300 S LA SALLE ST,census,"c(-87.628044286, 41.7430325560001)",21,65,21065
21,Sidewalk Menu,8300 S WOLCOTT AVE,2022,25383.57,18475,8300 S WOLCOTT AVE,census,"c(-87.670540347, 41.7429441240001)",18,24,18024
7,Street Light Upgrade Menu,8312 S CLYDE AVE,2021,500,5750,8312 S CLYDE AVE,census,"c(-87.573419354, 41.7438839930001)",8,15,08015
7,Street Light Upgrade Menu,8312 S CRANDON AVE,2022,500,5788,8312 S CRANDON AVE,census,"c(-87.568552677, 41.743784405)",8,15,08015
6,Bollard Menu,8312 S MICHIGAN AV,2009,1428,4698,8312 S MICHIGAN AV,census,"c(-87.6211740369999, 41.7430494560001)",6,37,06037
21,Curb & Gutter Menu,8314 S LA SALLE ST,2021,7061.2,18390,8314 S LA SALLE ST,census,"c(-87.62804033, 41.742869028)",21,65,21065
21,Alley Apron Menu,8314 S WINCHESTER AVE,2019,28124.01,18243,8314 S WINCHESTER AVE,census,"c(-87.671740464, 41.7423970930001)",18,24,18024
21,Sidewalk Menu,8315 S MARSHFIELD AVE,2019,12829.42,18255,8315 S MARSHFIELD AVE,census,"c(-87.664441747, 41.742493767)",18,46,18046
21,Sidewalk Menu,8319 S WINCHESTER AVE,2022,3470.79,18476,8319 S WINCHESTER AVE,census,"c(-87.671720691, 41.7421864200001)",18,24,18024
43,Miscellaneous CDOT Projects,832 W ARMITAGE AVE,2021,660,38046,832 W ARMITAGE AVE,census,"c(-87.649826848, 41.9181672990001)",43,11,43011
46,Sidewalk Menu,832 W HUTCHINSON ST,2021,5097.6,40249,832 W HUTCHINSON ST,census,"c(-87.650491541, 41.9592933760001)",46,11,46011
46,In-Road State Law Stop For Pedestrians Signs Menu,832 W SHERIDAN RD,2018,350,40146,832 W SHERIDAN RD,census,"c(-87.6513545769999, 41.9527276270001)",46,5,46005
46,In-Road State Law Stop For Pedestrians Signs Menu,832 W SHERIDAN RD,2019,350,40187,832 W SHERIDAN RD,census,"c(-87.6513545769999, 41.9527276270001)",46,5,46005
46,Speed Indicator Signs,832 W SHERIDAN RD,2019,7000,40197,832 W SHERIDAN RD,census,"c(-87.6513545769999, 41.9527276270001)",46,5,46005
21,Sidewalk Menu,8322 S ABERDEEN ST,2019,5146.69,18292,8322 S ABERDEEN ST,google,"c(-87.6514304, 41.7425408)",21,16,21016
10,Guardrail Menu,8324 S EXCHANGE AV,2007,3704,7711,8324 S EXCHANGE AV,google,"c(-87.551782, 41.743972)",10,30,10030
21,Sidewalk Menu,8324 S LA SALLE ST,2021,2315.81,18405,8324 S LA SALLE ST,google,"c(-87.6282593, 41.7428421)",21,65,21065
21,Sidewalk Menu,8330 S LA SALLE ST,2019,5620.72,18250,8330 S LA SALLE ST,google,"c(-87.6282978, 41.7426485)",21,65,21065
21,Sidewalk Menu,8330 S PERRY AVE,2019,5570.05,18291,8330 S PERRY AVE,google,"c(-87.6271424, 41.7426761)",21,65,21065
6,Sidewalk Menu,8331 S VERNON AVE,2022,4597.1,5051,8331 S VERNON AVE,census,"c(-87.6130733429999, 41.742953136)",6,47,06047
21,Sidewalk Menu,8336 S ADA ST,2020,11397.48,18360,8336 S ADA ST,google,"c(-87.6575157, 41.7420411)",21,63,21063
21,Sidewalk Menu,8340 S ABERDEEN ST,2019,2414.31,18294,8340 S ABERDEEN ST,google,"c(-87.6513768, 41.7420388)",21,16,21016
21,Sidewalk Menu,8344 S ADA ST,2020,10681.03,18361,8344 S ADA ST,google,"c(-87.6574595, 41.7418146)",21,63,21063
21,Curb & Gutter Menu,8344 S HALSTED ST,2021,152260.7,18391,8344 S HALSTED ST,census,"c(-87.643804324, 41.7422663460001)",21,41,21041
7,Sidewalk Menu,8344 S MERRILL AVE,2022,1998.09,5779,8344 S MERRILL AVE,census,"c(-87.572192811, 41.7433435680001)",8,15,08015
21,Curb & Gutter Menu,8345 S ABERDEEN ST,2022,1394.94,18462,8345 S ABERDEEN ST,census,"c(-87.651082316, 41.742421877)",21,16,21016
7,Miscellaneous Other Projects,8349 S SAGINAW AVE,2018,120,5600,8349 S SAGINAW AVE,census,"c(-87.5600203719999, 41.743527434)",7,21,07021
1,Alley Resurfacing Menu,835 N HERMITAGE AVE,2022,16403.485,987,835 N HERMITAGE AVE,google,"c(-87.6707694, 41.8970555)",1,36,01036
6,Sidewalk Menu,8350 S COTTAGE GROVE AVE,2021,36323.92,5007,8350 S COTTAGE GROVE AVE,google,"c(-87.6052928, 41.7424213)",6,10,06010
18,Miscellaneous-CDOT,8352 S. Pulaski,2007,6261,15546,8352 S. Pulaski,google,"c(-87.7219756, 41.7406121)",18,6,18006
21,Sidewalk Menu,8354 S ADA ST,2019,9814.79,18259,8354 S ADA ST,google,"c(-87.6574595, 41.7415814)",21,63,21063
21,Sidewalk Menu,8354 S WINCHESTER AVE,2020,5084.44,18356,8354 S WINCHESTER AVE,google,"c(-87.6720167, 41.7413771)",18,24,18024
21,Sidewalk Menu,8359 S ELIZABETH ST,2017,28790.6,18145,8359 S ELIZABETH ST,census,"c(-87.654718218, 41.7421305680001)",21,67,21067
1,Sidewalk Menu,836 N GREENVIEW AVE,2018,854.49,816,836 N GREENVIEW AVE,census,"c(-87.664940545, 41.897132162)",1,40,01040
1,Sidewalk Menu,836 N GREENVIEW AVE,2019,3036.14,864,836 N GREENVIEW AVE,census,"c(-87.664940545, 41.897132162)",1,40,01040
26,Sidewalk Menu,836 N ROCKWELL ST,2020,20720.7,23033,836 N ROCKWELL ST,census,"c(-87.691805957, 41.8967709200001)",26,33,26033
11,Street Light Upgrade Menu,836 W CULLERTON ST,2021,500,9298,836 W CULLERTON ST,census,"c(-87.647558116, 41.8553396250001)",25,12,25012
8,Street Light Upgrade,837 E 88TH PL,2012,350,6203,837 E 88TH PL,census,"c(-87.603556456, 41.7339255860001)",8,31,08031
11,Street Light Upgrade,837 W 37TH PL,2014,400,8934,837 W 37TH PL,census,"c(-87.646957686, 41.826581634)",11,25,11025
43,Sidewalk Menu,838 W ALTGELD ST,2016,11371.42,37843,838 W ALTGELD ST,census,"c(-87.64994938, 41.927251835)",43,31,43031
44,Curb & Gutter Menu,838 W CORNELIA AVE,2015,1410,38571,838 W CORNELIA AVE,census,"c(-87.6510427429999, 41.9454563210001)",44,26,44026
10,Street Light Upgrade Menu,8390 S BOND AVE,2018,720,8294,8390 S BOND AVE,census,"c(-87.5478643879999, 41.742362615)",7,32,07032
27,Sidewalk Menu,840 W RANDOLPH ST,2022,10001.44,23965,840 W RANDOLPH ST,census,"c(-87.64884276, 41.8845024020001)",27,1,27001
8,Sidewalk Menu,8400 S CONSTANCE AVE,2018,17440.43,6431,8400 S CONSTANCE AVE,census,"c(-87.579459328, 41.742320568)",8,49,08049
21,Curb & Gutter Menu,8400 S HONORE ST,2018,9292.55,18193,8400 S HONORE ST,census,"c(-87.6692584639999, 41.740245755)",18,24,18024
21,Sidewalk Menu,8400 S WOOD ST,2022,30768.38,18478,8400 S WOOD ST,google,"c(-87.6683558, 41.7410282)",18,24,18024
8,Floodlight Menu,8401 S CREGIER AVE,2022,950,6580,8401 S CREGIER AVE,census,"c(-87.5806771429999, 41.74241368)",8,49,08049
21,Curb & Gutter Menu,8401 S HONORE ST,2021,24355.61,18392,8401 S HONORE ST,census,"c(-87.6692634349999, 41.741026402)",18,24,18024
21,Miscellaneous CDOT Projects,8401 S HONORE ST,2022,660,18466,8401 S HONORE ST,census,"c(-87.6692634349999, 41.741026402)",18,24,18024
10,Street Light Upgrade Menu,8404 S BAKER AVE,2018,720,8294,8404 S BAKER AVE,census,"c(-87.547709809, 41.7418652710001)",10,37,10037
10,Bollard Menu,8406 S BAKER AVE,2022,9889.58,8487,8406 S BAKER AVE,census,"c(-87.547688577, 41.741852943)",10,37,10037
44,Street Light Upgrade Menu,841 W BUCKINGHAM PL,2018,466.666666666667,38768,841 W BUCKINGHAM PL,census,"c(-87.6509727599999, 41.9426830290001)",44,42,44042
7,Alley Apron Menu,8417 S SOUTH CHICAGO AVE,2022,32406.4,5771,8417 S SOUTH CHICAGO AVE,google,"c(-87.5724793, 41.7424919)",8,15,08015
43,Alley Resurfacing Menu,842 W FULLERTON AVE,2018,28822.135,37913,842 W FULLERTON AVE,google,"c(-87.6504179, 41.9256728)",43,31,43031
44,Miscellaneous CDOT Projects,842 W WOLFRAM ST,2019,582.5,38786,842 W WOLFRAM ST,census,"c(-87.65028905, 41.933610023)",44,29,44029
21,Sidewalk Menu,8424 S THROOP ST,2019,4366.11,18299,8424 S THROOP ST,census,"c(-87.655912241, 41.7408404380001)",21,39,21039
8,Street Light Upgrade Menu,8426 S CONSTANCE AVE,2021,500,6540,8426 S CONSTANCE AVE,census,"c(-87.579451736, 41.7419147780001)",8,49,08049
7,Sidewalk Menu,8428 S LUELLA AVE,2021,9339.5,5734,8428 S LUELLA AVE,census,"c(-87.569739296, 41.7420175130001)",8,15,08015
7,Alley Speed Hump Menu,8428 S LUELLA AVE,2018,1050,5599,8428 S LUELLA AVE,census,"c(-87.569739296, 41.7420175130001)",8,15,08015
46,Sidewalk Menu,843 W LELAND AVE,2017,3005.66,40120,843 W LELAND AVE,census,"c(-87.651529553, 41.9673246250001)",46,8,46008
21,Street Light Upgrade Menu,8436 S MORGAN ST,2022,500,18499,8436 S MORGAN ST,census,"c(-87.648618649, 41.740756135)",21,17,21017
10,Street Light Upgrade Menu,8437 S COMMERCIAL AVE,2018,720,8294,8437 S COMMERCIAL AVE,census,"c(-87.551522037, 41.7422552560001)",7,20,07020
46,Alley Resurfacing Menu,844 W WAVELAND AVE,2019,20676.34,40171,844 W WAVELAND AVE,census,"c(-87.65121742, 41.949097641)",46,24,46024
21,Sidewalk Menu,8441 S THROOP ST,2019,4927.34,18285,8441 S THROOP ST,census,"c(-87.6558901779999, 41.7405909510001)",21,39,21039
18,Sidewalk Menu,8442 S KENNETH AVE,2021,2390.29,16158,8442 S KENNETH AVE,census,"c(-87.732515754, 41.7393580030001)",18,3,18003
7,Sidewalk Menu,8444 S LUELLA AVE,2019,7056.04,5663,8444 S LUELLA AVE,census,"c(-87.569735618, 41.7417683240001)",8,15,08015
7,Sidewalk Menu,8444 S LUELLA AVE,2020,10808.73,5690,8444 S LUELLA AVE,census,"c(-87.569735618, 41.7417683240001)",8,15,08015
11,Curb & Gutter Menu,845 W 14TH PL,2021,1830.77,9272,845 W 14TH PL,census,"c(-87.6481124379999, 41.8623236830001)",25,29,25029
46,Mural at the Uptown Neighborhood Health Center w/ DCASE,845 W WILSON AVE,2021,75000,40237,845 W WILSON AVE,census,"c(-87.650561443, 41.9654853810001)",46,23,46023
29,Street Speed Hump Menu,846 N MENARD AVE,2022,1175,25594,846 N MENARD AVE,census,"c(-87.7703183799999, 41.896363841)",29,45,29045
8,Street Light Upgrade,8460 S MARYLAND AVE,2015,400,6342,8460 S MARYLAND AVE,census,"c(-87.603737646, 41.741040839)",8,41,08041
21,Sidewalk Menu,8460 S WOLCOTT AVE,2018,11526.84,18205,8460 S WOLCOTT AVE,census,"c(-87.67046637, 41.74007357)",18,24,18024
44,Alley Apron Menu,847 W ADDISON ST,2016,8325.57,38637,847 W ADDISON ST,census,"c(-87.6513393829999, 41.9472896600001)",44,26,44026
44,Miscellaneous-CDOT,847 W Roscoe,2009,59,38210,847 W Roscoe,census,"c(-87.650745779, 41.9435919790001)",44,42,44042
44,Miscellaneous-CDOT,847 W Roscoe,2010,151,38255,847 W Roscoe,census,"c(-87.650745779, 41.9435919790001)",44,42,44042
44,Miscellaneous-CDOT,847 W Roscoe,2011,60,38327,847 W Roscoe,census,"c(-87.650745779, 41.9435919790001)",44,42,44042
44,Miscellaneous Other,847 W Roscoe,2012,194,38364,847 W Roscoe,census,"c(-87.650745779, 41.9435919790001)",44,42,44042
4,Alley Speed Hump Menu,848 E 48TH ST,2016,350,3603,848 E 48TH ST,census,"c(-87.605013986, 41.8077408240001)",4,26,04026
27,Curb & Gutter Menu,848 W ERIE ST,2018,22004.14,23833,848 W ERIE ST,census,"c(-87.649455111, 41.8933584010001)",27,43,27043
46,Curb & Gutter Menu,848 W SHERIDAN RD,2019,1116.4,40183,848 W SHERIDAN RD,census,"c(-87.651504508, 41.952725247)",46,5,46005
44,Street Lighting,850 W ADDISON ST,2011,500,38286,850 W ADDISON ST,census,"c(-87.6509983299999, 41.947304477)",44,28,44028
21,Sidewalk Menu,8500 S MORGAN ST,2016,4895.9,18100,8500 S MORGAN ST,census,"c(-87.6485837019999, 41.7394948670001)",21,30,21030
38,Miscellaneous CDOT Projects,8500 W BRODMAN AVE,2021,660,33876,8500 W BRODMAN AVE,census,"c(-87.8398298769999, 41.9598367400001)",36,18,36018
10,POD Camera,8501 S. Mackinaw,2009,25000,7901,8501 S. Mackinaw,census,"c(-87.5429688419999, 41.740985478)",10,37,10037
21,Sidewalk,8503 S ADA ST,2018,1340.45,18194,8503 S ADA ST,census,"c(-87.6570720289999, 41.739346955)",21,39,21039
6,Sidewalk Menu,8509 S ST LAWRENCE AVE,2022,4798,5052,8509 S ST LAWRENCE AVE,census,"c(-87.6097558659999, 41.739964426)",6,3,06003
26,Alley Resurfacing Menu,851 N FRANCISCO AVE,2019,28156.935,22947,851 N FRANCISCO AVE,census,"c(-87.699196899, 41.897157952)",26,44,26044
44,School Projects,851 W WAVELAND AVE,2014,287200,38545,851 W WAVELAND AVE,census,"c(-87.650679966, 41.9490962990001)",44,28,44028
44,School Projects,851 W WAVELAND AVE,2015,13000,38631,851 W WAVELAND AVE,census,"c(-87.650679966, 41.9490962990001)",44,28,44028
8,Sidewalk Menu,8517 S OGLESBY AVE,2017,4844.8,6390,8517 S OGLESBY AVE,census,"c(-87.56726962, 41.740243041)",8,25,08025
21,Street Light Pole Painting Menu,8517 S WINCHESTER AVE,2021,1200,18427,8517 S WINCHESTER AVE,census,"c(-87.671649394, 41.738755267)",18,25,18025
49,Sidewalk Menu  1,852 W LUNT AVE,2019,1288.1,42925,852 W LUNT AVE,google,"c(-87.6601245, 42.0092023)",49,29,49029
21,Alley Resurfacing Menu (1-1),8522 S RACINE AVE,2020,13945.74,18325,8522 S RACINE AVE,census,"c(-87.653432874, 41.7390897650001)",21,39,21039
21,Street Light Upgrade Menu,8524 S ABERDEEN ST,2021,500,18431,8524 S ABERDEEN ST,census,"c(-87.65100051, 41.739091854)",21,30,21030
21,Sidewalk Menu,8527 S ADA ST,2020,13313.26,18363,8527 S ADA ST,census,"c(-87.657062396, 41.7389723750001)",21,39,21039
8,Street Light Upgrade Menu,8529 S CRANDON AVE,2021,500,6541,8529 S CRANDON AVE,census,"c(-87.5684858, 41.740512569)",8,25,08025
18,Curb & Gutter Menu,8534 S CALIFORNIA AVE,2018,5654.96,16036,8534 S CALIFORNIA AVE,census,"c(-87.692332512, 41.7383345810001)",18,9,18009
21,Alley Resurfacing Menu,8535 S RACINE AVE,2021,18349.935,18385,8535 S RACINE AVE,census,"c(-87.6534126619999, 41.738902296)",21,30,21030
8,Sidewalk Menu,8537 S CREGIER AVE,2022,8261.95,6589,8537 S CREGIER AVE,census,"c(-87.580614549, 41.7395768120001)",8,50,08050
49,Alley Resurfacing Menu  1,854 W CHASE AVE,2019,5198.46,42888,854 W CHASE AVE,google,"c(-87.6621673, 42.0142658)",49,14,49014
18,Sidewalk Menu,8540 S KOSTNER AVE,2021,6681.56,16159,8540 S KOSTNER AVE,census,"c(-87.7312400719999, 41.7375804270001)",18,3,18003
41,Curb & Gutter Menu,8540 W WINONA ST,2018,4642.33,36056,8540 W WINONA ST,census,"c(-87.839543976, 41.972371149)",41,26,41026
21,Sidewalk Menu,8541 S BISHOP ST,2017,6464.59,18150,8541 S BISHOP ST,census,"c(-87.659483958, 41.7387176840001)",21,35,21035
7,Miscellaneous CDOT Projects,8542 S PHILLIPS AVE,2021,150,5725,8542 S PHILLIPS AVE,census,"c(-87.564847894, 41.7400468000001)",7,2,07002
18,Sidewalk Menu,8545 S CALIFORNIA AVE,2021,5185.42,16160,8545 S CALIFORNIA AVE,census,"c(-87.692308474, 41.7379633240001)",18,34,18034
27,POD Camera,855 N Monticello,2008,24000,23419,855 N Monticello,census,"c(-87.71756218, 41.896569952)",27,22,27022
21,Sidewalk Menu,8551 S PAULINA ST,2019,2383.92,18288,8551 S PAULINA ST,census,"c(-87.6655474089999, 41.7383476750001)",18,46,18046
21,Bollard Menu,8555 S WALLACE ST,2008,1428,17692,8555 S WALLACE ST,census,"c(-87.6388135189999, 41.7386645780001)",21,37,21037
21,Guardrail Menu,8555 S WALLACE ST,2008,800,17698,8555 S WALLACE ST,census,"c(-87.6388135189999, 41.7386645780001)",21,37,21037
18,Curb & Gutter Menu,8557 S KEDVALE AVE,2019,5935.38,16066,8557 S KEDVALE AVE,census,"c(-87.725153516, 41.7374303730001)",18,6,18006
21,Sidewalk Menu,8557 S MARSHFIELD AVE,2019,29043.93,18301,8557 S MARSHFIELD AVE,census,"c(-87.664335447, 41.7382817330001)",18,46,18046
7,Sidewalk Menu,8558 S BURNHAM AVE,2021,23415.6,5735,8558 S BURNHAM AVE,census,"c(-87.5563380999999, 41.7399078490001)",7,8,07008
8,Curb & Gutter Menu,8559 S DANTE AVE,2021,22675.45,6524,8559 S DANTE AVE,census,"c(-87.5891101289999, 41.739461792)",8,52,08052
18,Curb & Gutter Menu,8559 S KEATING AVE,2016,2503.31,15961,8559 S KEATING AVE,census,"c(-87.7397156229999, 41.7371555020001)",18,28,18028
21,Sidewalk Menu,8559 S WINCHESTER AVE,2016,32325.06,18103,8559 S WINCHESTER AVE,census,"c(-87.6716352239999, 41.738167204)",18,25,18025
44,Street Light Upgrade Menu,858 W ROSCOE ST,2018,466.666666666667,38768,858 W ROSCOE ST,census,"c(-87.651175614, 41.943596975)",44,36,44036
43,Miscellaneous CDOT Projects,859 W ARMITAGE AVE,2016,500,37833,859 W ARMITAGE AVE,census,"c(-87.650490143, 41.9181441960001)",43,3,43003
18,Street Light Upgrade Menu,8600 S DAMEN AVE,2022,17490,16214,8600 S DAMEN AVE,google,"c(-87.6731963, 41.7375)",18,32,18032
21,Alley Apron Menu,8600 S HONORE ST,2020,17115.59,18324,8600 S HONORE ST,census,"c(-87.6691869809999, 41.7374280020001)",18,25,18025
18,Sidewalk Menu,8600 S KOMENSKY AVE,2012,3485,15841,8600 S KOMENSKY AVE,census,"c(-87.7227117309999, 41.736559367)",18,6,18006
21,Sidewalk Menu,8601 S MARSHFIELD AVE,2021,21506.5,18406,8601 S MARSHFIELD AVE,census,"c(-87.6643162399999, 41.737492914)",18,46,18046
21,Sidewalk Menu,8601 S MAY ST,2022,905.12,18480,8601 S MAY ST,census,"c(-87.6521641589999, 41.737669786)",21,56,21056
8,Sidewalk Menu,8604 S INGLESIDE AVE,2022,4106.25,6590,8604 S INGLESIDE AVE,census,"c(-87.601234709, 41.738365829)",8,61,08061
21,Sidewalk Menu,8609 S WOOD ST,2022,4269.18,18481,8609 S WOOD ST,census,"c(-87.667953434, 41.737353602)",18,25,18025
2,Miscellaneous CDOT Projects,861 N STATE ST,2022,660,2476,861 N STATE ST,census,"c(-87.628232127, 41.8982074410001)",42,32,42032
42,Conners Park Wrought Iron Fencing,861 N WABASH AVE,2021,45000,37033,861 N WABASH AVE,census,"c(-87.626848841, 41.8972082860001)",42,32,42032
42,Connors Park - Wrought Iron Fencing,861 N WABASH AVE,2022,16275,37069,861 N WABASH AVE,census,"c(-87.626848841, 41.8972082860001)",42,32,42032
18,Sidewalk Menu,8610 S KNOX AVE,2022,7293.52,16210,8610 S KNOX AVE,census,"c(-87.737268076, 41.7362011210001)",18,28,18028
10,Sidewalk Menu,8610 S MUSKEGON AVE,2022,2927.58,8509,8610 S MUSKEGON AVE,census,"c(-87.555109218, 41.738931375)",10,22,10022
21,Sidewalk Menu,8610 S NORMAL AVE,2022,1399.24,18482,8610 S NORMAL AVE,census,"c(-87.636460695, 41.737466582)",21,37,21037
21,Sidewalk Menu,8613 S WOOD ST,2017,6786.45,18153,8613 S WOOD ST,census,"c(-87.667952438, 41.7373082560001)",18,25,18025
8,Sidewalk Menu,8614 S CREGIER AVE,2017,9962.91,6397,8614 S CREGIER AVE,census,"c(-87.580608776, 41.738390268)",8,51,08051
8,Sidewalk Menu,8614 S CREGIER AVE,2018,13495,6424,8614 S CREGIER AVE,census,"c(-87.580608776, 41.738390268)",8,51,08051
8,Sidewalk Menu,8618 S CONSTANCE AVE,2021,13996.23,6534,8618 S CONSTANCE AVE,census,"c(-87.579394553, 41.7384917970001)",8,50,08050
18,Sidewalk Menu,8618 S KNOX AVE,2022,6286.69,16211,8618 S KNOX AVE,census,"c(-87.737265086, 41.736110432)",18,28,18028
21,Curb & Gutter Menu,8619 S PARNELL AVE,2018,6082.41,18191,8619 S PARNELL AVE,census,"c(-87.6375931159999, 41.737620243)",21,37,21037
7,Sidewalk Menu,8620 S PHILLIPS AVE,2021,4779.29,5736,8620 S PHILLIPS AVE,census,"c(-87.5648287769999, 41.7385724120001)",7,2,07002
6,Sidewalk Menu,8621 S INDIANA AVE,2022,3651.63,5053,8621 S INDIANA AVE,census,"c(-87.619402333, 41.7379160580001)",6,29,06029
21,Sidewalk Menu,8621 S LOOMIS BLVD,2019,4203.71,18289,8621 S LOOMIS BLVD,census,"c(-87.658234399, 41.7373552510001)",21,58,21058
21,Sidewalk Menu,8627 S MARSHFIELD AVE,2019,6402.97,18264,8627 S MARSHFIELD AVE,census,"c(-87.66430675, 41.7371990610001)",18,46,18046
21,Sidewalk Menu,8627 S WOOD ST,2020,6101.33,18355,8627 S WOOD ST,census,"c(-87.667948837, 41.7371495610001)",18,25,18025
4,Miscellaneous CDOT Projects,863 E OAKWOOD BLVD,2021,150,3780,863 E OAKWOOD BLVD,google,"c(-87.6045773, 41.8240976)",4,33,04033
21,Alley Apron Menu,8642 S ABERDEEN ST,2022,12144.5,18444,8642 S ABERDEEN ST,census,"c(-87.6509508569999, 41.737212743)",21,56,21056
18,Curb & Gutter Menu,8643 S KEATING AVE,2016,3032.91,15962,8643 S KEATING AVE,census,"c(-87.739669168, 41.735796672)",18,28,18028
18,Street Light Upgrade Menu,8643 S KEATING AVE,2021,500,16167,8643 S KEATING AVE,census,"c(-87.739669168, 41.735796672)",18,28,18028
21,Alley Apron Menu,8643 S MARSHFIELD AVE,2019,18512.81,18242,8643 S MARSHFIELD AVE,census,"c(-87.664302191, 41.7370182290001)",18,46,18046
21,Alley Apron Menu,8643 S MARSHFIELD AVE,2020,2101.38,18323,8643 S MARSHFIELD AVE,census,"c(-87.664302191, 41.7370182290001)",18,46,18046
6,Alley Apron Menu,8644 S CALUMET AVE,2019,33799.97,4937,8644 S CALUMET AVE,census,"c(-87.616180974, 41.7376808120001)",6,58,06058
6,Alley Apron Menu,8644 S PRAIRIE AVE,2021,33966.46,4991,8644 S PRAIRIE AVE,census,"c(-87.6177969459999, 41.7376548560001)",6,29,06029
