ward_locate,precinct_locate,ward_precinct_locate,year,weighted_cost
1,48,01048,2009,21313.01024864877
1,48,01048,2010,0
1,48,01048,2011,55360.16061148056
1,48,01048,2012,0
1,48,01048,2013,0
1,48,01048,2014,0
1,48,01048,2015,0
1,48,01048,2016,0
1,48,01048,2017,0
1,48,01048,2018,400137.4790343777
1,48,01048,2019,67158
1,48,01048,2020,4698.050170012691
1,48,01048,2021,0
1,48,01048,2022,0
2,1,02001,2003,0
2,1,02001,2004,0
2,1,02001,2005,150000
2,1,02001,2006,1662.0611063806227
2,1,02001,2007,0
2,1,02001,2008,20517.886464398605
2,1,02001,2009,4110.239111553561
2,1,02001,2010,23726.278614251896
2,1,02001,2011,0
2,1,02001,2012,0
2,1,02001,2013,86531.6936536977
2,1,02001,2014,0
2,1,02001,2015,0
2,1,02001,2016,0
2,1,02001,2017,0
2,1,02001,2018,0
2,1,02001,2019,0
2,1,02001,2020,0
2,1,02001,2021,0
2,1,02001,2022,0
2,2,02002,2003,0
2,2,02002,2004,0
2,2,02002,2005,0
2,2,02002,2006,0
2,2,02002,2007,0
2,2,02002,2008,0
2,2,02002,2009,32470.72291684706
2,2,02002,2010,49868.682926180874
2,2,02002,2011,11200.000000003729
2,2,02002,2012,61811.2431219732
2,2,02002,2013,173187.06618147928
2,2,02002,2014,4000
2,2,02002,2015,0
2,2,02002,2016,0
2,2,02002,2017,0
2,2,02002,2018,0
2,2,02002,2019,0
2,2,02002,2020,0
2,2,02002,2021,0
2,2,02002,2022,0
2,3,02003,2003,0
2,3,02003,2004,0
2,3,02003,2005,0
2,3,02003,2006,54031.9359894417
2,3,02003,2007,10424.270628956594
2,3,02003,2008,35117.27012945888
2,3,02003,2009,4701.353448881363
2,3,02003,2010,25885.502798394373
2,3,02003,2011,665.3093785445398
2,3,02003,2012,1100.1831118631571
2,3,02003,2013,891.896791657635
2,3,02003,2014,14181.233915814864
2,3,02003,2015,0
2,3,02003,2016,0
2,3,02003,2017,0
2,3,02003,2018,0
2,3,02003,2019,0
2,3,02003,2020,0
2,3,02003,2021,0
2,3,02003,2022,0
2,4,02004,2003,0
2,4,02004,2004,0
2,4,02004,2005,0
2,4,02004,2006,0
2,4,02004,2007,15107.902782194147
2,4,02004,2008,0.03644044161106929
2,4,02004,2009,0
2,4,02004,2010,18982.124807408105
2,4,02004,2011,0
2,4,02004,2012,35219.803933914496
2,4,02004,2013,0
2,4,02004,2014,0
2,4,02004,2015,0
2,4,02004,2016,0
2,4,02004,2017,0
2,4,02004,2018,0
2,4,02004,2019,0
2,4,02004,2020,0
2,4,02004,2021,0
2,4,02004,2022,0
2,5,02005,2003,0
2,5,02005,2004,0
2,5,02005,2005,140132.5799138933
2,5,02005,2006,85158.99290884333
2,5,02005,2007,75223.43824888418
2,5,02005,2008,31116.000000000546
2,5,02005,2009,42181.46062575741
2,5,02005,2010,17828.93312137358
2,5,02005,2011,0
2,5,02005,2012,19505.9195599643
2,5,02005,2013,0
2,5,02005,2014,0
2,5,02005,2015,0
2,5,02005,2016,0
2,5,02005,2017,0
2,5,02005,2018,0
2,5,02005,2019,0
2,5,02005,2020,0
2,5,02005,2021,0
2,5,02005,2022,0
2,6,02006,2003,0
2,6,02006,2004,0
2,6,02006,2005,54406.483624193774
2,6,02006,2006,67249.17526605398
2,6,02006,2007,6744.767209009437
2,6,02006,2008,11112.652021737806
2,6,02006,2009,7092.153251143666
2,6,02006,2010,3624.140675918597
2,6,02006,2011,208529.99999996964
2,6,02006,2012,166412.0429276419
2,6,02006,2013,240.1392749392891
2,6,02006,2014,4147
2,6,02006,2015,0
2,6,02006,2016,0
2,6,02006,2017,0
2,6,02006,2018,0
2,6,02006,2019,0
2,6,02006,2020,0
2,6,02006,2021,0
2,6,02006,2022,0
2,7,02007,2003,0
2,7,02007,2004,0
2,7,02007,2005,0
2,7,02007,2006,0
2,7,02007,2007,7688.052103029483
2,7,02007,2008,0
2,7,02007,2009,2887.840715827026
2,7,02007,2010,0
2,7,02007,2011,0
2,7,02007,2012,0
2,7,02007,2013,94.14951166370365
2,7,02007,2014,0
2,7,02007,2015,0
2,7,02007,2016,0
2,7,02007,2017,0
2,7,02007,2018,0
2,7,02007,2019,0
2,7,02007,2020,0
2,7,02007,2021,0
2,7,02007,2022,0
2,8,02008,2003,0
2,8,02008,2004,0
2,8,02008,2005,0
2,8,02008,2006,0
2,8,02008,2007,0
2,8,02008,2008,823.2918416884397
2,8,02008,2009,0
2,8,02008,2010,0
2,8,02008,2011,11906.11520686764
2,8,02008,2012,156.8174936549409
2,8,02008,2013,12.480462751480921
2,8,02008,2014,0
2,8,02008,2015,0
2,8,02008,2016,0
2,8,02008,2017,0
2,8,02008,2018,0
2,8,02008,2019,0
2,8,02008,2020,0
2,8,02008,2021,0
2,8,02008,2022,0
2,9,02009,2003,0
2,9,02009,2004,0
2,9,02009,2005,0
2,9,02009,2006,0
2,9,02009,2007,9.308939585112178
2,9,02009,2008,5738.126519233327
2,9,02009,2009,0
2,9,02009,2010,14.378154096570466
2,9,02009,2011,0
2,9,02009,2012,0
2,9,02009,2013,4553.709007064274
2,9,02009,2014,0
2,9,02009,2015,0
2,9,02009,2016,0
2,9,02009,2017,0
2,9,02009,2018,0
2,9,02009,2019,0
2,9,02009,2020,0
2,9,02009,2021,0
2,9,02009,2022,0
2,10,02010,2003,0
2,10,02010,2004,0
2,10,02010,2005,0
2,10,02010,2006,0
2,10,02010,2007,0
2,10,02010,2008,0
2,10,02010,2009,87775.7242288438
2,10,02010,2010,3506.7350528858888
2,10,02010,2011,5800.000000042779
2,10,02010,2012,16336.674562531789
2,10,02010,2013,79139.0407731171
2,10,02010,2014,3287.4469419981224
2,10,02010,2015,0
2,10,02010,2016,0
2,10,02010,2017,0
2,10,02010,2018,0
2,10,02010,2019,0
2,10,02010,2020,0
2,10,02010,2021,0
2,10,02010,2022,0
2,11,02011,2003,0
2,11,02011,2004,0
2,11,02011,2005,0
2,11,02011,2006,1377
2,11,02011,2007,1650
2,11,02011,2008,0
2,11,02011,2009,18000
2,11,02011,2010,0
2,11,02011,2011,9892.69315681409
2,11,02011,2012,351.654662135366
2,11,02011,2013,2544.113621784388
2,11,02011,2014,262.5539789890028
2,11,02011,2015,0
2,11,02011,2016,0
2,11,02011,2017,0
2,11,02011,2018,0
2,11,02011,2019,0
2,11,02011,2020,0
2,11,02011,2021,0
2,11,02011,2022,0
2,12,02012,2003,0
2,12,02012,2004,0
2,12,02012,2005,0
2,12,02012,2006,4285
2,12,02012,2007,43379.68031948962
2,12,02012,2008,98303.53645087405
2,12,02012,2009,25289.53719312048
2,12,02012,2010,38271
2,12,02012,2011,5176.314740970219
2,12,02012,2012,3583.0838898227225
2,12,02012,2013,13571
2,12,02012,2014,3136
2,12,02012,2015,0
2,12,02012,2016,0
2,12,02012,2017,0
2,12,02012,2018,0
2,12,02012,2019,0
2,12,02012,2020,0
2,12,02012,2021,0
2,12,02012,2022,0
2,13,02013,2003,0
2,13,02013,2004,0
2,13,02013,2005,0
2,13,02013,2006,9037.05894578889
2,13,02013,2007,41551.5651265998
2,13,02013,2008,83835.98354022056
2,13,02013,2009,243606.94056426015
2,13,02013,2010,118006.24904937402
2,13,02013,2011,98034.69070522019
2,13,02013,2012,28747.723440916172
2,13,02013,2013,126866.75204585856
2,13,02013,2014,71096.73533907947
2,13,02013,2015,0
2,13,02013,2016,0
2,13,02013,2017,0
2,13,02013,2018,0
2,13,02013,2019,0
2,13,02013,2020,0
2,13,02013,2021,0
2,13,02013,2022,0
2,14,02014,2003,0
2,14,02014,2004,0
2,14,02014,2005,0
2,14,02014,2006,0
2,14,02014,2007,43302.369446717865
2,14,02014,2008,81089.0298764157
2,14,02014,2009,129906.09152402889
2,14,02014,2010,900
2,14,02014,2011,0
2,14,02014,2012,0
2,14,02014,2013,12.77201904013342
2,14,02014,2014,0
2,14,02014,2015,0
2,14,02014,2016,0
2,14,02014,2017,0
2,14,02014,2018,0
2,14,02014,2019,0
2,14,02014,2020,0
2,14,02014,2021,0
2,14,02014,2022,0
2,15,02015,2003,0
2,15,02015,2004,0
2,15,02015,2005,0
2,15,02015,2006,105513.87516603954
2,15,02015,2007,45048.612232777356
2,15,02015,2008,2227.093971042949
2,15,02015,2009,2423.602821998718
2,15,02015,2010,2100
2,15,02015,2011,44693.00000000279
2,15,02015,2012,39517.67060822255
2,15,02015,2013,2419.429031146187
2,15,02015,2014,609.9680013943655
2,15,02015,2015,0
2,15,02015,2016,0
2,15,02015,2017,0
2,15,02015,2018,0
2,15,02015,2019,0
2,15,02015,2020,0
2,15,02015,2021,0
2,15,02015,2022,0
2,16,02016,2003,0
2,16,02016,2004,0
2,16,02016,2005,0
2,16,02016,2006,75443.82312603793
2,16,02016,2007,57007.50781143162
2,16,02016,2008,47659.25466387919
2,16,02016,2009,11431.253275150677
2,16,02016,2010,38255.871591562594
2,16,02016,2011,0
2,16,02016,2012,0.15435457574589412
2,16,02016,2013,13425.320787063001
2,16,02016,2014,58271.31930297887
2,16,02016,2015,0
2,16,02016,2016,0
2,16,02016,2017,0
2,16,02016,2018,0
2,16,02016,2019,0
2,16,02016,2020,0
2,16,02016,2021,0
2,16,02016,2022,0
2,17,02017,2003,0
2,17,02017,2004,0
2,17,02017,2005,64984.37649171
2,17,02017,2006,484.4693942523862
2,17,02017,2007,16192.494869864471
2,17,02017,2008,37264.33050123786
2,17,02017,2009,17677.8645062047
2,17,02017,2010,2100
2,17,02017,2011,350
2,17,02017,2012,4505.718372187199
2,17,02017,2013,1545.6263990107968
2,17,02017,2014,117194.37073774564
2,17,02017,2015,0
2,17,02017,2016,0
2,17,02017,2017,0
2,17,02017,2018,0
2,17,02017,2019,0
2,17,02017,2020,0
2,17,02017,2021,0
2,17,02017,2022,0
2,18,02018,2003,0
2,18,02018,2004,0
2,18,02018,2005,16648.434985648757
2,18,02018,2006,0
2,18,02018,2007,0
2,18,02018,2008,5569.340147650003
2,18,02018,2009,63
2,18,02018,2010,7362.611543879249
2,18,02018,2011,4441.081923823633
2,18,02018,2012,18626.792169010994
2,18,02018,2013,2206.9154835332893
2,18,02018,2014,0
2,18,02018,2015,0
2,18,02018,2016,0
2,18,02018,2017,0
2,18,02018,2018,0
2,18,02018,2019,137776
2,18,02018,2020,0
2,18,02018,2021,0
2,18,02018,2022,113234.16
2,19,02019,2003,0
2,19,02019,2004,0
2,19,02019,2005,0
2,19,02019,2006,2695.816753338205
2,19,02019,2007,0
2,19,02019,2008,15320.560109547423
2,19,02019,2009,0
2,19,02019,2010,0
2,19,02019,2011,0
2,19,02019,2012,0
2,19,02019,2013,8473.525205821707
2,19,02019,2014,0
2,19,02019,2015,0
2,19,02019,2016,0
2,19,02019,2017,0
2,19,02019,2018,0
2,19,02019,2019,0
2,19,02019,2020,0
2,19,02019,2021,0
2,19,02019,2022,0
2,20,02020,2003,0
2,20,02020,2004,0
2,20,02020,2005,35554.13543428383
2,20,02020,2006,718.9071127482536
2,20,02020,2007,0
2,20,02020,2008,112033.39175307965
2,20,02020,2009,100855.89603684875
2,20,02020,2010,26090.36867079939
2,20,02020,2011,44434.90371090114
2,20,02020,2012,47481.33809916575
2,20,02020,2013,26247.854903141222
2,20,02020,2014,16392.826546936903
2,20,02020,2015,0
2,20,02020,2016,0
2,20,02020,2017,0
2,20,02020,2018,0
2,20,02020,2019,0
2,20,02020,2020,0
2,20,02020,2021,0
2,20,02020,2022,0
2,21,02021,2003,0
2,21,02021,2004,0
2,21,02021,2005,0
2,21,02021,2006,25.03181685414166
2,21,02021,2007,31.68115031834226
2,21,02021,2008,8050.014784873184
2,21,02021,2009,0
2,21,02021,2010,0
2,21,02021,2011,0
2,21,02021,2012,0
2,21,02021,2013,5901.382580358242
2,21,02021,2014,0
2,21,02021,2015,0
2,21,02021,2016,0
2,21,02021,2017,0
2,21,02021,2018,0
2,21,02021,2019,0
2,21,02021,2020,0
2,21,02021,2021,0
2,21,02021,2022,0
2,22,02022,2003,0
2,22,02022,2004,0
2,22,02022,2005,0
2,22,02022,2006,0
2,22,02022,2007,253.19284231766878
2,22,02022,2008,0
2,22,02022,2009,0
2,22,02022,2010,0
2,22,02022,2011,0
2,22,02022,2012,35298.34533780652
2,22,02022,2013,705.0202706562608
2,22,02022,2014,13768.57802349566
2,22,02022,2015,0
2,22,02022,2016,0
2,22,02022,2017,0
2,22,02022,2018,0
2,22,02022,2019,0
2,22,02022,2020,0
2,22,02022,2021,0
2,22,02022,2022,24776
2,23,02023,2003,0
2,23,02023,2004,0
2,23,02023,2005,169999.81660598103
2,23,02023,2006,5718.404670557605
2,23,02023,2007,20377.298806580766
2,23,02023,2008,8397.729561225311
2,23,02023,2009,11400.723870842594
2,23,02023,2010,5689.987010362379
2,23,02023,2011,0
2,23,02023,2012,3135.9802447382413
2,23,02023,2013,2003.1529860334906
2,23,02023,2014,47238.000000028565
2,23,02023,2015,0
2,23,02023,2016,0
2,23,02023,2017,0
2,23,02023,2018,0
2,23,02023,2019,0
2,23,02023,2020,0
2,23,02023,2021,0
2,23,02023,2022,0
2,24,02024,2003,0
2,24,02024,2004,0
2,24,02024,2005,4343.565014351242
2,24,02024,2006,40000
2,24,02024,2007,0
2,24,02024,2008,0
2,24,02024,2009,0
2,24,02024,2010,0
2,24,02024,2011,0
2,24,02024,2012,48867.56155288617
2,24,02024,2013,13588.457549676388
2,24,02024,2014,0
2,24,02024,2015,0
2,24,02024,2016,0
2,24,02024,2017,0
2,24,02024,2018,0
2,24,02024,2019,0
2,24,02024,2020,0
2,24,02024,2021,0
2,24,02024,2022,0
2,25,02025,2003,0
2,25,02025,2004,0
2,25,02025,2005,13068.494606973623
2,25,02025,2006,0
2,25,02025,2007,164525.36250160288
2,25,02025,2008,1576.5576600180968
2,25,02025,2009,0
2,25,02025,2010,2511.918475466382
2,25,02025,2011,35380.85163517181
2,25,02025,2012,159523.58910962107
2,25,02025,2013,143999.99999999139
2,25,02025,2014,0
2,25,02025,2015,0
2,25,02025,2016,0
2,25,02025,2017,0
2,25,02025,2018,0
2,25,02025,2019,0
2,25,02025,2020,0
2,25,02025,2021,0
2,25,02025,2022,0
2,26,02026,2003,0
2,26,02026,2004,0
2,26,02026,2005,20651.922365390044
2,26,02026,2006,0
2,26,02026,2007,8537.080971320036
2,26,02026,2008,11889.319495676058
2,26,02026,2009,6012.159284172973
2,26,02026,2010,0
2,26,02026,2011,350
2,26,02026,2012,0
2,26,02026,2013,3405.850488336615
2,26,02026,2014,0
2,26,02026,2015,0
2,26,02026,2016,0
2,26,02026,2017,0
2,26,02026,2018,0
2,26,02026,2019,0
2,26,02026,2020,0
2,26,02026,2021,0
2,26,02026,2022,0
2,27,02027,2003,0
2,27,02027,2004,0
2,27,02027,2005,0
2,27,02027,2006,4357.66792816536
2,27,02027,2007,25663.990592197388
2,27,02027,2008,34096.07865174024
2,27,02027,2009,3425.3382601440408
2,27,02027,2010,11677.9784119533
2,27,02027,2011,0
2,27,02027,2012,0
2,27,02027,2013,19408.10894001037
2,27,02027,2014,0
2,27,02027,2015,0
2,27,02027,2016,0
2,27,02027,2017,0
2,27,02027,2018,0
2,27,02027,2019,0
2,27,02027,2020,0
2,27,02027,2021,0
2,27,02027,2022,0
2,28,02028,2003,0
2,28,02028,2004,0
2,28,02028,2005,0
2,28,02028,2006,0
2,28,02028,2007,68176.91160446167
2,28,02028,2008,52968.923016363
2,28,02028,2009,92703.50815682458
2,28,02028,2010,0
2,28,02028,2011,28635.99999998897
2,28,02028,2012,49769.094482054206
2,28,02028,2013,33611.930626709305
2,28,02028,2014,35864.91455444701
2,28,02028,2015,0
2,28,02028,2016,0
2,28,02028,2017,0
2,28,02028,2018,0
2,28,02028,2019,0
2,28,02028,2020,0
2,28,02028,2021,0
2,28,02028,2022,0
2,29,02029,2003,0
2,29,02029,2004,0
2,29,02029,2005,0
2,29,02029,2006,0
2,29,02029,2007,0
2,29,02029,2008,0
2,29,02029,2009,25368.210876864086
2,29,02029,2010,19201.667548531696
2,29,02029,2011,28109.79122291282
2,29,02029,2012,1954.1906503033206
2,29,02029,2013,1017.7888658262143
2,29,02029,2014,0
2,29,02029,2015,0
2,29,02029,2016,0
2,29,02029,2017,0
2,29,02029,2018,0
2,29,02029,2019,0
2,29,02029,2020,0
2,29,02029,2021,0
2,29,02029,2022,0
2,30,02030,2003,0
2,30,02030,2004,0
2,30,02030,2005,74049
2,30,02030,2006,225951
2,30,02030,2007,23224.86692565048
2,30,02030,2008,66964.51431565106
2,30,02030,2009,0
2,30,02030,2010,7000
2,30,02030,2011,0
2,30,02030,2012,2506
2,30,02030,2013,26.4747941955802
2,30,02030,2014,5600
2,30,02030,2015,0
2,30,02030,2016,0
2,30,02030,2017,0
2,30,02030,2018,0
2,30,02030,2019,0
2,30,02030,2020,0
2,30,02030,2021,0
2,30,02030,2022,0
2,31,02031,2003,0
2,31,02031,2004,0
2,31,02031,2005,6.974046286985444
2,31,02031,2006,0
2,31,02031,2007,8264.542701595527
2,31,02031,2008,864
2,31,02031,2009,30218.36528722262
2,31,02031,2010,5751.191053020839
2,31,02031,2011,0
2,31,02031,2012,8791.899476355873
2,31,02031,2013,130860.56960464994
2,31,02031,2014,21345.399239277853
2,31,02031,2015,0
2,31,02031,2016,0
2,31,02031,2017,0
2,31,02031,2018,0
2,31,02031,2019,0
2,31,02031,2020,0
2,31,02031,2021,0
2,31,02031,2022,0
2,32,02032,2003,0
2,32,02032,2004,0
2,32,02032,2005,0
2,32,02032,2006,0
2,32,02032,2007,7982.788278203537
2,32,02032,2008,12299.999999938977
2,32,02032,2009,4.026083966490503
2,32,02032,2010,31083.45456603633
2,32,02032,2011,0
2,32,02032,2012,2029.4624033581367
2,32,02032,2013,0
2,32,02032,2014,2168.9632099587575
2,32,02032,2015,0
2,32,02032,2016,0
2,32,02032,2017,0
2,32,02032,2018,0
2,32,02032,2019,0
2,32,02032,2020,0
2,32,02032,2021,0
2,32,02032,2022,0
2,33,02033,2003,0
2,33,02033,2004,0
2,33,02033,2005,0
2,33,02033,2006,0
2,33,02033,2007,22567.793371722666
2,33,02033,2008,18724.274667220234
2,33,02033,2009,7821.765718637413
2,33,02033,2010,20500
2,33,02033,2011,0
2,33,02033,2012,80786.62076772664
2,33,02033,2013,0
2,33,02033,2014,76715.63881527977
2,33,02033,2015,0
2,33,02033,2016,0
2,33,02033,2017,0
2,33,02033,2018,0
2,33,02033,2019,0
2,33,02033,2020,0
2,33,02033,2021,0
2,33,02033,2022,0
2,34,02034,2003,0
2,34,02034,2004,0
2,34,02034,2005,0
2,34,02034,2006,170.1217191082567
2,34,02034,2007,115.4971794645481
2,34,02034,2008,179.2971864424541
2,34,02034,2009,0
2,34,02034,2010,0
2,34,02034,2011,0
2,34,02034,2012,13884.792767077957
2,34,02034,2013,2785.308946227019
2,34,02034,2014,0
2,34,02034,2015,0
2,34,02034,2016,0
2,34,02034,2017,0
2,34,02034,2018,0
2,34,02034,2019,0
2,34,02034,2020,0
2,34,02034,2021,0
2,34,02034,2022,0
2,35,02035,2003,0
2,35,02035,2004,0
2,35,02035,2005,25190
2,35,02035,2006,24481.832655085913
2,35,02035,2007,0
2,35,02035,2008,6478.368101237131
2,35,02035,2009,16568.468686273965
2,35,02035,2010,228.36684061677778
2,35,02035,2011,0
2,35,02035,2012,0
2,35,02035,2013,31.084651996222288
2,35,02035,2014,77228.33181058748
2,35,02035,2015,0
2,35,02035,2016,0
2,35,02035,2017,0
2,35,02035,2018,0
2,35,02035,2019,0
2,35,02035,2020,0
2,35,02035,2021,0
2,35,02035,2022,0
2,36,02036,2003,0
2,36,02036,2004,0
2,36,02036,2005,0
2,36,02036,2006,5124.968183145858
2,36,02036,2007,165000
2,36,02036,2008,0
2,36,02036,2009,4999.999999979855
2,36,02036,2010,4637.395790154899
2,36,02036,2011,0
2,36,02036,2012,261.008210867238
2,36,02036,2013,6698.617419623447
2,36,02036,2014,0
2,36,02036,2015,0
2,36,02036,2016,0
2,36,02036,2017,0
2,36,02036,2018,0
2,36,02036,2019,0
2,36,02036,2020,0
2,36,02036,2021,0
2,36,02036,2022,0
2,37,02037,2003,0
2,37,02037,2004,0
2,37,02037,2005,0
2,37,02037,2006,0
2,37,02037,2007,0
2,37,02037,2008,282.8595096442825
2,37,02037,2009,0
2,37,02037,2010,0
2,37,02037,2011,0
2,37,02037,2012,13041.359653981075
2,37,02037,2013,605.4694305005778
2,37,02037,2014,0
2,37,02037,2015,0
2,37,02037,2016,0
2,37,02037,2017,0
2,37,02037,2018,0
2,37,02037,2019,0
2,37,02037,2020,0
2,37,02037,2021,0
2,37,02037,2022,0
2,38,02038,2003,0
2,38,02038,2004,0
2,38,02038,2005,0
2,38,02038,2006,0
2,38,02038,2007,0
2,38,02038,2008,27.659852341414748
2,38,02038,2009,0
2,38,02038,2010,0
2,38,02038,2011,0
2,38,02038,2012,0
2,38,02038,2013,0
2,38,02038,2014,0
2,38,02038,2015,0
2,38,02038,2016,0
2,38,02038,2017,0
2,38,02038,2018,0
2,38,02038,2019,0
2,38,02038,2020,0
2,38,02038,2021,0
2,38,02038,2022,0
2,39,02039,2003,0
2,39,02039,2004,0
2,39,02039,2005,3440.352836290247
2,39,02039,2006,99664.40331978211
2,39,02039,2007,70233.53473051093
2,39,02039,2008,77071.41389285843
2,39,02039,2009,0
2,39,02039,2010,17570.78801316541
2,39,02039,2011,72448.70181594198
2,39,02039,2012,1689.3398642627935
2,39,02039,2013,149520.29788030573
2,39,02039,2014,130085.28745765524
2,39,02039,2015,0
2,39,02039,2016,0
2,39,02039,2017,0
2,39,02039,2018,0
2,39,02039,2019,0
2,39,02039,2020,0
2,39,02039,2021,0
2,39,02039,2022,0
2,40,02040,2003,0
2,40,02040,2004,0
2,40,02040,2005,0
2,40,02040,2006,1104.1832503533162
2,40,02040,2007,7192.332572998594
2,40,02040,2008,26569.258959774088
2,40,02040,2009,0
2,40,02040,2010,0
2,40,02040,2011,0
2,40,02040,2012,0
2,40,02040,2013,3700
2,40,02040,2014,2800
2,40,02040,2015,0
2,40,02040,2016,0
2,40,02040,2017,0
2,40,02040,2018,0
2,40,02040,2019,0
2,40,02040,2020,0
2,40,02040,2021,0
2,40,02040,2022,0
2,41,02041,2003,0
2,41,02041,2004,0
2,41,02041,2005,22997.38637391395
2,41,02041,2006,237.9921576967037
2,41,02041,2007,24650.422934910323
2,41,02041,2008,10411.405182748187
2,41,02041,2009,9628.401054198352
2,41,02041,2010,6150
2,41,02041,2011,3410.6721804918857
2,41,02041,2012,0
2,41,02041,2013,1400.0384195130628
2,41,02041,2014,128522.87845441798
2,41,02041,2015,0
2,41,02041,2016,0
2,41,02041,2017,0
2,41,02041,2018,0
2,41,02041,2019,0
2,41,02041,2020,0
2,41,02041,2021,0
2,41,02041,2022,0
2,42,02042,2003,0
2,42,02042,2004,0
2,42,02042,2005,0
2,42,02042,2006,17369.88334547837
2,42,02042,2007,4289.959527479087
2,42,02042,2008,0
2,42,02042,2009,1835
2,42,02042,2010,4424.140828743297
2,42,02042,2011,0
2,42,02042,2012,200.73834768984983
2,42,02042,2013,0
2,42,02042,2014,2329.7114421255023
2,42,02042,2015,0
2,42,02042,2016,0
2,42,02042,2017,0
2,42,02042,2018,0
2,42,02042,2019,0
2,42,02042,2020,0
2,42,02042,2021,0
2,42,02042,2022,0
2,43,02043,2003,0
2,43,02043,2004,0
2,43,02043,2005,0
2,43,02043,2006,739.3923512017493
2,43,02043,2007,0
2,43,02043,2008,12290.294253436063
2,43,02043,2009,18997.86434334455
2,43,02043,2010,0
2,43,02043,2011,0
2,43,02043,2012,3394
2,43,02043,2013,887.0863679440838
2,43,02043,2014,4647.499089876489
2,43,02043,2015,0
2,43,02043,2016,0
2,43,02043,2017,0
2,43,02043,2018,0
2,43,02043,2019,0
2,43,02043,2020,0
2,43,02043,2021,0
2,43,02043,2022,0
2,44,02044,2003,0
2,44,02044,2004,0
2,44,02044,2005,19909.636057702817
2,44,02044,2006,0
2,44,02044,2007,14633.31333642979
2,44,02044,2008,20725.776438380573
2,44,02044,2009,0
2,44,02044,2010,23.727864538348346
2,44,02044,2011,700
2,44,02044,2012,350
2,44,02044,2013,0
2,44,02044,2014,3357.474503947982
2,44,02044,2015,0
2,44,02044,2016,0
2,44,02044,2017,0
2,44,02044,2018,0
2,44,02044,2019,0
2,44,02044,2020,0
2,44,02044,2021,0
2,44,02044,2022,0
2,45,02045,2003,0
2,45,02045,2004,0
2,45,02045,2005,0
2,45,02045,2006,34215.31767852031
2,45,02045,2007,27084.808191585475
2,45,02045,2008,10031.217220064058
2,45,02045,2009,0.07454910095987734
2,45,02045,2010,0.39243772014727885
2,45,02045,2011,350
2,45,02045,2012,284.3982269694203
2,45,02045,2013,1300
2,45,02045,2014,3000
2,45,02045,2015,0
2,45,02045,2016,0
2,45,02045,2017,0
2,45,02045,2018,0
2,45,02045,2019,0
2,45,02045,2020,0
2,45,02045,2021,0
2,45,02045,2022,0
2,46,02046,2003,0
2,46,02046,2004,0
2,46,02046,2005,40.94220915664778
2,46,02046,2006,4995.092887251747
2,46,02046,2007,7949.648498612255
2,46,02046,2008,55784.18050369167
2,46,02046,2009,109085.60276841778
2,46,02046,2010,22700
2,46,02046,2011,1351.096289200908
2,46,02046,2012,0
2,46,02046,2013,83792.99999999412
2,46,02046,2014,33787.17345306001
2,46,02046,2015,0
2,46,02046,2016,0
2,46,02046,2017,0
2,46,02046,2018,0
2,46,02046,2019,0
2,46,02046,2020,0
2,46,02046,2021,0
2,46,02046,2022,0
2,47,02047,2003,0
2,47,02047,2004,0
2,47,02047,2005,189273.96710033691
2,47,02047,2006,277350.7292636577
2,47,02047,2007,47470.85353324491
2,47,02047,2008,59176.37562184742
2,47,02047,2009,52650.23872512403
2,47,02047,2010,3979.101726266499
2,47,02047,2011,0
2,47,02047,2012,0
2,47,02047,2013,404.60154546164114
2,47,02047,2014,15918.77176169859
