ward,type,location,desc,blocks,unitcount,estcost,year
48,Resurfacing Street Speed,ON N GLENWOOD AVE FROM W BRYN MAWR AVE  (5600 N) TO W EDGEWATER AVE  (5730 N),,,0.00,0.00,2013
48,Street Resurfacing Menu,ON W ROSEMONT AVE FROM Dead End (968 W) TO N SHERIDAN RD (1000 W),,,1.00,15624.00,2013
48,Street Resurfacing Menu,ON W MARGATE TR FROM N MARINE DR (825 W) TO N MCCUTCHEON TR (948 W),,,1.00,63820.00,2013
48,Street Resurfacing Menu,ON N MAGNOLIA AVE FROM W ROSEMONT AV (6258 N) TO W DEVON AV (6400 N),,,1.00,49617.00,2013
48,Street Resurfacing Menu,ON N GREENVIEW AVE FROM W HOOD AV (6132 N) TO W GRANVILLE AV (6200 N),,,1.00,50226.00,2013
48,Street Resurfacing Menu,ON N GLENWOOD AVE FROM W GLENLAKE AV (6100 N) TO W GRANVILLE AV (6200 N),,,1.00,46630.00,2013
48,Street Resurfacing Menu,ON N GLENWOOD AVE FROM W BRYN MAWR AV (5600 N) TO N RIDGE AV (5772 N),,,1.00,79339.00,2013
48,Street Light Residential,ON W ROSEMONT AVE FROM N BROADWAY (1200 W) TO N GLENWOOD AV (1400 W),,,2.00,140000.00,2013
48,Traffic Signal,N SHERIDAN RD &  W ROSEMONT AVE,,,1.00,4800.00,2013
48,Traffic Signal,W SHERIDAN RD &  N WINTHROP AVE,,,1.00,4800.00,2013
48,Chicago Park District,5915 N SHERIDAN RD,Drinking fountain at George Lane and Berger Parks,,,22000.00,2013
48,Chicago Park District,N SHERIDAN RD &  W HOLLYWOOD AVE,Playground #10- Play equipment,d Upg r a  d  e  sand additional,a mme  n  ities,200000.00,2013
48,Miscellaneous Other,ON W ARGYLE ST FROM N SHERIDAN RD  (1000 W) TO N BROADWAY  (1200 W),,,,7819.00,2013
48,Miscellaneous Other,Fence at 4919 N. Winthrop (City property),,,,10325.00,2013
48,School Projects,1423 W BRYN MAWR AVE,Fieldhouse improvements - Pierce School,,,100000.00,2013
48,School Projects,Goudy School - Exterior Cameras,,,,25000.00,2013
49,Alley Resurfacing Menu,W DEVON AVE &  N NEWGARD AVE&W ARTHUR AVE &  N GREENVIEW AVE,,,1.00,7245.00,2013
49,Alley Resurfacing Menu,N SHERIDAN RD &  W LUNT AVE&N SHERIDAN RD &  W MORSE AVE,,,1.00,14490.00,2013
49,Curb & Gutter Menu,ON W ALBION AVE FROM N WINTHROP AVE  (1100 W) TO N SHERIDAN RD  (1200 W),,,0.00,48681.00,2013
49,Curb & Gutter Menu,ON W LUNT AVE FROM N GLENWOOD AVE  (1400 W) TO N GREENVIEW AVE  (1500 W),,,0.00,6946.00,2013
49,Curb & Gutter Menu,ON N GREENVIEW AVE FROM W ESTES AVE  (7100 N) TO W TOUHY AVE  (7200 N),,,0.00,34186.00,2013
49,Curb & Gutter Menu,ON N GREENVIEW AVE FROM W SHERWIN AVE  (7340 N) TO W CHASE AVE  (7300 N),,,0.00,37003.00,2013
49,Curb & Gutter Menu,ON N SHERIDAN RD FROM W LUNT AVE  (7000 N) TO W ESTES AVE  (7100 N),,,0.00,13889.00,2013
49,In-Road State Law Stop,N RIDGE BLVD &  W ESTES AVE,,,1.00,950.00,2013
49,In-Road State Law Stop,W HOWARD ST &  N BOSWORTH AVE,,,2.00,1100.00,2013
49,In-Road State Law Stop,W CHASE AVE &  N CLARK ST,,,1.00,550.00,2013
49,In-Road State Law Stop,N RIDGE BLVD &  W FARGO AVE,,,1.00,550.00,2013
49,Miscellaneous Other,1800 W ESTES AVE,,,,15915.00,2013
49,Miscellaneous Other,Lunt at RR (1600W),viaduct pigeon spikes & power washing,,,3228.00,2013
49,Miscellaneous Other,Estes at RR (1600W),,,,3228.00,2013
49,Miscellaneous Other,1800 W LUNT AVE,,,,15915.00,2013
49,Miscellaneous Other,1500 W HOWARD ST,Artistic Multifunctional Bike Racks,,,117000.00,2013
49,Miscellaneous Other,1802 W BIRCHWOOD AVE,,,,15915.00,2013
49,Miscellaneous Other,1800 W TOUHY AVE,,,,15915.00,2013
49,Miscellaneous Other,Touhy at RR (1600W),,,1.00,3228.00,2013
49,Miscellaneous Other,Birchwood at RR (1600W),,,1.00,3228.00,2013
49,Miscellaneous Other,ON N GLENWOOD AVE FROM W FARWELL AVE  (6900 N) TO W LUNT AVE  (7000 N),cobblestone restoration - brick pavers,,,130000.00,2013
49,Miscellaneous Other,ON W JUNEWAY TER FROM N SHERIDAN RD  (1400 W) TO N ASHLAND AVE  (1599 W),,,,44922.00,2013
49,Resurfacing Street Speed,ON W MORSE AVE FROM N SHERIDAN RD  (1200 W) TO N LAKEWOOD AVE  (1300 W),,,0.00,0.00,2013
49,Resurfacing Street Speed,ON N WOLCOTT AVE FROM W FARGO AVE  (7400 N) TO W BIRCHWOOD AVE  (7500 N),,,0.00,0.00,2013
49,Resurfacing Street Speed,ON N WOLCOTT AVE FROM W GREENLEAF AVE  (7040 N) TO W LUNT AVE  (7000 N),,,0.00,0.00,2013
49,Resurfacing Street Speed,ON W MORSE AVE FROM N WOLCOTT AVE  (1900 W) TO N RAVENSWOOD AVE  (1780 W),,,0.00,0.00,2013
49,Resurfacing Street Speed,ON W MORSE AVE FROM N WOLCOTT AV (1900 W) TO N RIDGE BV (2035 W),,,0.00,0.00,2013
49,Sidewalk Menu,ON N ASHLAND AVE FROM W JARVIS AVE  (7400 N) TO W SHERWIN AVE  (7340 N),,,0.00,4030.00,2013
49,Sidewalk Menu,ON N LAKEWOOD AVE FROM W DEVON AVE  (6400 N) TO W ARTHUR AVE  (6500 N),,,0.00,1228.00,2013
49,Sidewalk Menu,ON N GREENVIEW AVE FROM W GREENLEAF AVE  (7040 N) TO W LUNT AVE  (7000 N),,,0.00,2953.00,2013
49,Street Resurfacing Menu,ON W NORTH SHORE AVE FROM N ASHLAND AVE  (1600 W) TO N CLARK ST  (1700 W),,,1.00,30204.00,2013
49,Street Resurfacing Menu,ON W COLUMBIA AVE FROM N SHERIDAN RD  (1200 W) TO N LAKEWOOD AVE  (1300 W),,,1.00,53035.00,2013
49,Street Resurfacing Menu,ON W FARWELL AVE FROM N SHERIDAN RD  (1200 W) TO N LAKEWOOD AVE  (1299 W),,,1.00,49927.00,2013
49,Street Resurfacing Menu,ON W FARGO AVE FROM N DAMEN AVE  (2000 W) TO N SEELEY AVE  (2030 W),,,1.00,33600.00,2013
49,Street Resurfacing Menu,ON N GREENVIEW AVE FROM W HOWARD ST  (7530 N) TO W JONQUIL TER  (7700 N),,,2.00,41761.00,2013
49,Street Resurfacing Menu,ON W FARGO AVE FROM N SHERIDAN RD  (1400 W) TO N ASHLAND AVE  (1600 W),,,2.00,79473.00,2013
49,Street Resurfacing Menu,ON W MORSE AVE FROM N SHERIDAN RD  (1200 W) TO N LAKEWOOD AVE  (1300 W),,,1.00,42951.00,2013
49,Street Resurfacing Menu,ON W ALBION AVE FROM N LAKEWOOD AVE  (1300 W) TO N GLENWOOD AVE  (1400 W),,,1.00,30758.00,2013
49,Street Resurfacing Menu,ON W WALLEN AVE FROM N ASHLAND AVE  (1600 W) TO N RAVENSWOOD AVE  (1800 W),,,2.00,65508.00,2013
49,Street Resurfacing Menu,ON N SEELEY AVE FROM W JARVIS AVE  (7340 N) TO W FARGO AVE  (7420 N),,,1.00,26743.00,2013
49,Street Resurfacing Menu,ON N GREENVIEW AVE FROM W DEVON AVE  (6400 N) TO W ALBION AVE  (6600 N),,,2.00,41389.00,2013
49,Street Resurfacing Menu,ON N RIDGE AVE FROM W FARGO AVE  (7420 N) TO W HOWARD ST  (7600 N),,,1.00,99975.00,2013
49,Street Speed Hump Menu,ON N LAKEWOOD AVE FROM W DEVON AVE  (6400 N) TO W ARTHUR AVE  (6500 N),,,1.00,3700.00,2013
49,Street Speed Hump Menu,ON W JARVIS AVE FROM N OAKLEY AVE  (2300 W) TO N BELL AVE  (2200 W),,,1.00,1850.00,2013
49,Floodlight Menu,1646 W HOWARD ST,,,2.00,1200.00,2013
49,Floodlight Menu,1791 W GREENLEAF AVE,,,1.00,600.00,2013
49,Floodlight Menu,1750 W JUNEWAY TER,,,2.00,1200.00,2013
49,Street Light Piggy Back,ON W PRATT AVE FROM N CLARK ST  (1700 W) TO N RAVENSWOOD AVE  (1760 W),,,7.00,9450.00,2013
49,Street Light Residential,ON W JUNEWAY TER FROM N SHERIDAN RD (1416 W) TO N ASHLAND AV (1600 W),,,1.00,72000.00,2013
49,Street Light Residential,ON W GREENLEAF AVE FROM N GREENVIEW AV (1450 W) TO N ASHLAND BV (1550 W),,,1.00,72000.00,2013
49,Street Light Upgrade,1646 W HOWARD ST,,,1.00,400.00,2013
49,Street Light Upgrade,2048 W FARGO AVE,,,1.00,400.00,2013
49,Street Light Upgrade,1610 W HOWARD ST,,,1.00,400.00,2013
49,Street Light Upgrade,2042 W FARGO AVE,,,1.00,400.00,2013
49,Street Light Upgrade,1505 W FARWELL AVE,,,1.00,400.00,2013
49,Street Light Upgrade,2038 W FARGO AVE,,,1.00,400.00,2013
49,Street Light Upgrade,1750 W JUNEWAY TER,,,1.00,400.00,2013
49,Street Light Upgrade,W JUNEWAY TER &  N PAULINA ST,,,3.00,6500.00,2013
49,Chicago Park District,,Lazarus,,,4404.00,2013
49,Chicago Park District,7348 N PAULINA ST,Playground for Touhy Park,,,6677.00,2013
50,Alley Resurfacing Menu,N CAMPBELL AVE &  W DEVON AVE&N MAPLEWOOD AVE &  W ROSEMONT AVE,,,1.00,11448.00,2013
50,In-Road State Law Stop,N OAKLEY AVE &  W TOUHY AVE,,,1.00,550.00,2013
50,In-Road State Law Stop,W DEVON AVE &  N ALBANY AVE,,,1.00,550.00,2013
50,In-Road State Law Stop,W DEVON AVE &  N OAKLEY AVE,,,1.00,550.00,2013
50,In-Road State Law Stop,N MAPLEWOOD AVE &  W DEVON AVE,,,1.00,950.00,2013
50,Resurfacing Street Speed,ON N RICHMOND ST FROM W NORTH SHORE AV (6700 N) TO W ALBION AV (6600 N),,,0.00,0.00,2013
50,Resurfacing Street Speed,ON N WASHTENAW AVE FROM W PRATT AV (6800 N) TO W NORTH SHORE AV (6700 N),,,0.00,0.00,2013
50,Resurfacing Street Speed,ON N RICHMOND ST FROM W GLENLAKE AV (6100 N) TO W PETERSON AV (6000 N),,,0.00,0.00,2013
50,Resurfacing Street Speed,ON W FITCH AVE FROM N FRANCISCO AV (2900 W) TO N SACRAMENTO AV (3000 W),,,0.00,0.00,2013
50,Resurfacing Street Speed,ON W SHERWIN AVE FROM N FRANCISCO AV (2900 W) TO N CALIFORNIA AV (2800 W),,,0.00,0.00,2013
50,Resurfacing Street Speed,ON W SHERWIN AVE FROM N WASHTENAW AV (2700 W) TO N CALIFORNIA AV (2800 W),,,0.00,0.00,2013
50,Street Resurfacing Menu,ON W SHERWIN AVE FROM N CALIFORNIA AV (2800 W) TO N FRANCISCO AV (2900 W),,,1.00,37622.00,2013
50,Street Resurfacing Menu,ON W FARWELL AVE FROM N OAKLEY AV (2312 W) TO N WESTERN AV (2400 W),,,1.00,45816.00,2013
50,Street Resurfacing Menu,ON N MOZART ST FROM W ARTHUR AV (6500 N) TO W ALBION AV (6600 N),,,1.00,50888.00,2013
50,Street Resurfacing Menu,ON N LAWNDALE AVE FROM W ROSEMONT AV (6300 N) TO W DEVON AV (6400 N),,,1.00,49968.00,2013
50,Street Resurfacing Menu,ON N BELL AVE FROM W FARWELL AVE  (6900 N) TO W PRATT BLVD  (6800 N),,,1.00,25661.00,2013
50,Street Resurfacing Menu,ON W ARTHUR AVE FROM N BELL AV (2232 W) TO N CLAREMONT AV (2332 W),,,1.00,69297.00,2013
50,Street Resurfacing Menu,ON W FITCH AVE FROM N FRANCISCO AV (2900 W) TO N SACRAMENTO AV (3000 W),,,1.00,51954.00,2013
50,Street Resurfacing Menu,ON W SHERWIN AVE FROM N WASHTENAW AV (2700 W) TO N CALIFORNIA AV (2800 W),,,1.00,72587.00,2013
50,Street Resurfacing Menu,ON N WASHTENAW AVE FROM W NORTH SHORE AV (6700 N) TO W PRATT AV (6800 N),,,1.00,42627.00,2013
50,Street Resurfacing Menu,ON W GRANVILLE AVE FROM N MAPLEWOOD AV (2532 W) TO N CALIFORNIA AV (2800 W),,,5.00,39587.00,2013
50,Street Resurfacing Menu,ON N RICHMOND ST FROM W NORTH SHORE AV (6700 N) TO W PRATT AV (6800 N),,,1.00,50799.00,2013
50,Street Resurfacing Menu,ON N CAMPBELL AVE FROM W NORTH SHORE AV (6700 N) TO W PRATT AV (6800 N),,,1.00,50189.00,2013
50,Street Resurfacing Menu,ON N SACRAMENTO AVE FROM W FITCH AVE  (7130 N) TO W TOUHY AVE  (7200 N),,,1.00,1902.00,2013
50,Street Resurfacing Menu,ON W JEROME ST FROM N ROCKWELL ST (2600 W) TO N WASHTENAW AV (2700 W),,,1.00,67938.00,2013
50,Street Resurfacing Menu,ON W JARVIS AVE FROM N CLAREMONT AV (2332 W) TO N WESTERN AV (2400 W),,,1.00,26492.00,2013
50,Street Resurfacing Menu,ON N MONTICELLO AVE FROM W GRANVILLE AV (6200 N) TO W ROSEMONT AV (6300 N),,,1.00,68576.00,2013
50,Street Resurfacing Menu,ON W NORTH SHORE AVE FROM N FAIRFIELD AV (2732 W) TO N CALIFORNIA AV (2800 W),,,1.00,32550.00,2013
50,Street Resurfacing Menu,ON N ROCKWELL ST FROM W ARTHUR AV (6500 N) TO W NORTH SHORE AV (6700 N),,,1.00,124958.00,2013
50,Street Resurfacing Menu,ON W JEROME ST FROM N ALBANY AVE  (3100 W) TO N KEDZIE AVE  (3200 W),,,1.00,33643.00,2013
50,Street Resurfacing Menu,ON N RICHMOND ST FROM W PETERSON AV (6000 N) TO W GLENLAKE AV (6100 N),,,1.00,18208.00,2013
50,Street Resurfacing Menu,ON W JARVIS AVE FROM N FRANCISCO AV (2900 W) TO N SACRAMENTO AV (3000 W),,,1.00,15335.00,2013
50,Street Resurfacing Menu,ON W FARGO AVE FROM N CAMPBELL AV (2500 W) TO N MAPLEWOOD AV (2532 W),,,2.00,39285.00,2013
50,Street Resurfacing Menu,ON N RICHMOND ST FROM W ALBION AV (6600 N) TO W NORTH SHORE AV (6700 N),,,1.00,40080.00,2013
50,Street Resurfacing Menu,ON W ROSEMONT AVE FROM N WHIPPLE ST (3032 W) TO N KEDZIE AV (3200 W),,,3.00,70081.00,2013
50,Street Resurfacing Menu,ON N FRANCISCO AVE FROM W JARVIS AV (7400 N) TO W JEROME ST (7534 N),,,3.00,47549.00,2013
50,Floodlight Menu,6336 N LINCOLN AVE,,,1.00,600.00,2013
50,Street Light Residential,ON W GLENLAKE AVE FROM N KIMBALL AVE  (3400 W) TO N DRAKE AVE  (3530 W),,,,18759.00,2013
50,Street Light Residential,ON N ARTESIAN AVE FROM W DEVON AVE  (6400 N) TO W ALBION AVE  (6600 N),,,2.00,56500.00,2013
50,Street Light Residential,ON N CAMPBELL AVE FROM W ALBION AVE  (6600 N) TO W DEVON AVE  (6400 N),,,2.00,56500.00,2013
1,Alley Speed Hump Menu,N ASHLAND AVE &  W LE MOYNE ST&N PAULINA ST &  W JULIAN ST,,,1.00,700.00,2014
1,Alley Speed Hump Menu,N BINGHAM ST &  W ARMITAGE AVE&N STAVE ST &  W FRANCIS PL,,,1.00,700.00,2014
1,Alley Speed Hump Menu,N OAKLEY BLVD &  W HIRSCH ST&N BELL AVE &  W POTOMAC AVE,,,1.00,301.00,2014
1,Curb & Gutter Menu,ON N ARMOUR ST FROM W HURON ST  (700 N) TO W SUPERIOR ST  (730 N),,,0.00,6079.00,2014
1,Curb & Gutter Menu,ON N POINT ST FROM W CHANAY ST  (2140 N) TO W FRANCIS PL  (2100 N),,,0.00,12309.00,2014
1,Curb & Gutter Menu,ON N WESTERN AVE FROM W THOMAS ST  (1100 N) TO W HADDON AVE  (1130 N),,,0.00,6425.00,2014
1,Diagonal Parking Menu,ON N RICHMOND ST FROM W WABANSIA AVE  (1700 N) TO W NORTH AVE  (1600 N),,,1.00,22247.00,2014
1,In-Road State Law Stop,N FAIRFIELD AVE &  W ARMITAGE AVE,,,1.00,950.00,2014
1,In-Road State Law Stop,N CALIFORNIA AVE &  W PALMER ST,,,2.00,1100.00,2014
1,In-Road State Law Stop,N MILWAUKEE AVE &  W MEDILL AVE,,,1.00,550.00,2014
1,In-Road State Law Stop,N DAMEN AVE &  W HURON ST,,,1.00,950.00,2014
1,In-Road State Law Stop,W DIVISION ST &  N HOYNE AVE,,,1.00,550.00,2014
1,In-Road State Law Stop,N CALIFORNIA AVE &  W SHAKESPEARE AVE,,,1.00,950.00,2014
1,In-Road State Law Stop,N WOLCOTT AVE &  W DIVISION ST,,,1.00,950.00,2014
1,In-Road State Law Stop,N DAMEN AVE &  W LE MOYNE ST,,,2.00,1900.00,2014
1,In-Road State Law Stop,N HOYNE AVE &  W CHICAGO AVE,,,2.00,1500.00,2014
1,In-Road State Law Stop,N PAULINA ST &  W AUGUSTA BLVD,,,3.00,2450.00,2014
1,In-Road State Law Stop,W FULLERTON AVE &  N OAKLEY AVE,,,1.00,950.00,2014
1,In-Road State Law Stop,N PAULINA ST &  W DIVISION ST,,,2.00,1100.00,2014
1,In-Road State Law Stop,N DAMEN AVE &  W EVERGREEN AVE,,,3.00,2450.00,2014
1,In-Road State Law Stop,W DIVISION ST &  N PAULINA ST,,,1.00,417.00,2014
1,In-Road State Law Stop,W DIVISION ST &  N WOLCOTT AVE,,,1.00,550.00,2014
1,In-Road State Law Stop,N HONORE ST &  N MILWAUKEE AVE,,,1.00,950.00,2014
1,Miscellaneous Other,N BOSWORTH AVE &  W LE MOYNE ST,,,,8900.00,2014
1,Miscellaneous Other,N CALIFORNIA AVE &  W PALMER ST,inroad signs,,,3000.00,2014
1,Pedestrian Refuge Island,W NORTH AVE &  N WASHTENAW AVE,,,1.00,32252.00,2014
1,Resurfacing Street Speed,ON W HADDON AVE FROM N WASHTENAW AVE  (2700 W) TO N ROCKWELL ST  (2600 W),,,0.00,0.00,2014
1,Resurfacing Street Speed,ON W THOMAS ST FROM N OAKLEY BLVD  (2300 W) TO N WESTERN AVE  (2400 W),,,0.00,0.00,2014
1,Resurfacing Street Speed,ON W LYNDALE ST FROM N SACRAMENTO AVE  (3000 W) TO N CALIFORNIA AVE  (2800 W),,,0.00,0.00,2014
1,Resurfacing Street Speed,ON W CRYSTAL ST FROM N WOLCOTT AVE  (1900 W) TO N DAMEN AVE  (2000 W),,,0.00,0.00,2014
1,Resurfacing Street Speed,ON W BELDEN AVE FROM N MAPLEWOOD AVE  (2600 W) TO N CAMPBELL AVE  (2500 W),,,0.00,0.00,2014
1,Sidewalk Menu,ON W CHICAGO AVE FROM N HOYNE AVE  (2100 W) TO N LEAVITT ST  (2200 W),,,0.00,1803.00,2014
1,Sidewalk Menu,ON N HONORE ST FROM W HADDON AVE  (1130 N) TO W DIVISION ST  (1200 N),,,0.00,17555.00,2014
1,Sidewalk Menu,ON N BISHOP ST FROM W ERIE ST  (630 N) TO W OHIO ST (600 N),,,0.00,9089.00,2014
1,Sidewalk Menu,ON N CALIFORNIA AVE FROM W MCLEAN AVE  (2040 N) TO W DICKENS AVE  (2100 N),,,0.00,21427.00,2014
1,Sidewalk Menu,ON N TALMAN AVE FROM W LE MOYNE ST  (1500 N) TO W NORTH AVE  (1600 N),,,0.00,3446.00,2014
1,Sidewalk Menu,ON N WOLCOTT AVE FROM W DIVISION ST  (1200 N) TO W CRYSTAL ST  (1230 N),,,0.00,803.00,2014
1,Street Bump Outs Menu,ON N ROCKWELL ST FROM W LYNDALE ST  (2230 N) TO N MILWAUKEE AVE  (2140 N),,,1.00,16910.00,2014
1,Street Resurfacing Menu,ON N PAULINA ST FROM W OHIO ST  (600 N) TO W HURON ST  (700 N),,,2.00,101222.00,2014
1,Street Resurfacing Menu,ON W HADDON AVE FROM N ROCKWELL ST  (2600 W) TO N WASHTENAW AVE  (2700 W),,,1.00,76257.00,2014
1,Street Resurfacing Menu,ON N OAKLEY AVE FROM W DIVISION ST  (1200 N) TO W POTOMAC AVE  (1300 N),,,1.00,69378.00,2014
1,Street Resurfacing Menu,ON N BISHOP ST FROM W CHICAGO AVE  (800 N) TO W FRY ST  (830 N),,,1.00,11377.00,2014
1,Street Resurfacing Menu,ON N MAPLEWOOD AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),,,1.00,39671.00,2014
1,Street Resurfacing Menu,ON W BELDEN AVE FROM N CAMPBELL AVE  (2500 W) TO N MAPLEWOOD AVE  (2600 W),,,1.00,7871.00,2014
1,Street Resurfacing Menu,ON W CRYSTAL ST FROM N WOLCOTT AVE  (1900 W) TO N DAMEN AVE  (2000 W),,,1.00,36678.00,2014
1,Street Resurfacing Menu,ON W HOMER ST FROM N ALBANY AVE  (3100 W) TO N KEDZIE AVE  (3200 W),,,1.00,25875.00,2014
1,Street Resurfacing Menu,ON W LYNDALE ST FROM N CALIFORNIA AVE  (2800 W) TO N SACRAMENTO AVE  (3000 W),,,1.00,92150.00,2014
1,Street Resurfacing Menu,ON W HURON ST FROM N LEAVITT ST  (2200 W) TO N WESTERN AVE  (2400 W),,,2.00,136304.00,2014
1,Street Resurfacing Menu,ON W CRYSTAL ST FROM N HERMITAGE AVE  (1730 W) TO N WOOD ST  (1800 W),,,1.00,20829.00,2014
1,Street Resurfacing Menu,ON N HERMITAGE AVE FROM W CRYSTAL ST  (1230 N) TO W ELLEN ST  (1280 N),,,2.00,39628.00,2014
1,Street Resurfacing Menu,ON N MOZART ST FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),,,1.00,36271.00,2014
1,Street Resurfacing Menu,ON N HONORE ST FROM W HADDON AVE  (1130 N) TO W DIVISION ST  (1200 N),,,1.00,13977.00,2014
1,Street Resurfacing Menu,ON W THOMAS ST FROM N OAKLEY BLVD  (2300 W) TO N WESTERN AVE  (2400 W),,,1.00,40588.00,2014
1,Street Speed Hump Menu,ON W MEDILL AVE FROM N WESTERN AVE  (2400 W) TO N CAMPBELL AVE  (2500 W),,,1.00,3700.00,2014
1,Street Speed Hump Menu,ON N ROCKWELL ST FROM W FULLERTON AVE  (2400 N) TO N MILWAUKEE AVE  (2140 N),,,1.00,3700.00,2014
1,Street Speed Hump Menu,ON W SCHILLER ST FROM N DAMEN AVE  (2000 W) TO W EVERGREEN AVE  (1900 W),,,1.00,1850.00,2014
1,Street Light Upgrade,1816 W SUPERIOR ST,,,1.00,500.00,2014
1,Traffic Signal LED,W FULLERTON AVE &  N ROCKWELL ST,,,,4960.00,2014
1,Chicago Park District,2402 N WASHTENAW AVE,Haas Park (part of $2M commitment) -,,,300000.00,2014
1,Chicago Park District,2554 W MOFFAT ST,Lucy Flowers Park,,,50000.00,2014
1,School Projects,1148 N HONORE ST,LaSalle II,,,25000.00,2014
2,Alley Resurfacing Menu,955 W MONROE ST,,,,4147.00,2014
2,Curb & Gutter Menu,ON E 26TH ST FROM S MICHIGAN AVE  (100 E) TO S INDIANA AVE  (200 E),,,0.00,22482.00,2014
2,Curb & Gutter Menu,ON S CALUMET AVE FROM E 33RD BLVD  (3300 S) TO E 35TH ST  (3500 S),,,0.00,21390.00,2014
2,Curb & Gutter Menu,ON S ABERDEEN ST FROM W RUNDELL PL  (20 S) TO W MONROE ST  (100 S),,,0.00,12803.00,2014
2,Curb & Gutter Menu,ON W JACKSON BLVD FROM S CLINTON ST  (540 W) TO S JEFFERSON ST  (600 W),,,0.00,3136.00,2014
2,Curb & Gutter Menu,ON S RACINE AVE FROM W FLOURNOY ST  (700 S) TO W HARRISON ST  (600 S),,,0.00,12814.00,2014
2,In-Road State Law Stop,N CLARK ST &  W GERMANIA PL,,,1.00,350.00,2014
2,In-Road State Law Stop,E CHESTNUT ST &  N MICHIGAN AVE,,,1.00,350.00,2014
2,Miscellaneous Other,2620 W WARREN BLVD,viaduct painting & wash  -lighting,,,16343.00,2014
2,Miscellaneous Other,W POLK ST &  S DEARBORN ST,stamped crosswalk,,,27860.00,2014
2,Miscellaneous Other,2620 W MADISON ST,viaduct painting & wash - lighting,,,19183.00,2014
2,Miscellaneous Other,2620 W MAYPOLE AVE,,,,16343.00,2014
2,Miscellaneous Other,2620 W WASHINGTON BLVD,viaduct painting & wash - lighting,,,16343.00,2014
2,Resurfacing Street Speed,ON W POLK ST FROM S FRANCISCO AVE  (2900 W) TO S SACRAMENTO BLVD  (3000 W),,,0.00,0.00,2014
2,Sidewalk Menu,ON W JACKSON BLVD FROM S LAFLIN ST  (1500 W) TO S THROOP ST  (1300 W),,,0.00,31343.00,2014
2,Sidewalk Menu,ON S SEELEY AVE FROM W MADISON ST  (0 S) TO W ADAMS ST  (200 S),,,0.00,36546.00,2014
2,Sidewalk Menu,ON W VAN BUREN ST FROM S ABERDEEN ST  (1100 W) TO S THROOP ST  (1300 W),,,0.00,42527.00,2014
2,Sidewalk Menu,ON E 28TH ST FROM S WABASH AVE  (40 E) TO S MICHIGAN AVE  (80 E),,,0.00,18398.00,2014
2,Sidewalk Menu,ON W JACKSON BLVD FROM S ASHLAND AVE  (1600 W) TO S LOOMIS ST  (1400 W),,,0.00,26429.00,2014
2,Sidewalk Menu,ON S STATE ST FROM E ROOSEVELT RD  (1200 S) TO E 13TH ST  (1300 S),,,0.00,8323.00,2014
2,Sidewalk Menu,ON W HARRISON ST FROM S WESTERN AVE  (2400 W) TO S CAMPBELL AVE  (2500 W),,,0.00,37968.00,2014
2,Sidewalk Menu,ON W JACKSON BLVD FROM S LEAVITT ST  (2200 W) TO S WESTERN AVE  (2400 W),,,0.00,66330.00,2014
2,Sidewalk Menu,ON W MADISON ST FROM S CALIFORNIA AVE  (2800 W) TO S FRANCISCO AVE  (2900 W),,,0.00,39016.00,2014
2,Sidewalk Menu,ON S OAKLEY BLVD FROM W MONROE ST  (100 S) TO W ADAMS ST  (200 S),,,0.00,8492.00,2014
2,Sidewalk Menu,ON W LEXINGTON ST FROM S WESTERN AVE  (2400 W) TO S CAMPBELL AVE  (2500 W),,,0.00,12074.00,2014
2,Sidewalk Menu,ON S ASHLAND AVE FROM W MADISON ST  (0 S) TO W JACKSON BLVD  (300 S),,,0.00,16077.00,2014
2,Street Resurfacing Menu,ON W HARRISON ST FROM S WASHTENAW AVE  (2700 W) TO S FRANCISCO AVE  (2900 W),,,2.00,154942.00,2014
2,Street Resurfacing Menu,ON W VAN BUREN ST FROM S MAPLEWOOD CT  (2546 W) TO S WASHTENAW AVE  (2700 W),,,1.00,105615.00,2014
2,Street Resurfacing Menu,ON N HOYNE AVE FROM W CHICAGO AVE  (800 N) TO W RICE ST  (830 N),,,1.00,26122.00,2014
2,Street Resurfacing Menu,ON W HARRISON ST FROM S WESTERN AVE  (2400 W) TO S DENVIR AVE  (2530 W),,,,43321.00,2014
2,Street Resurfacing Menu,ON W 13TH ST FROM S STATE ST  (0 E) TO S WABASH AVE (50 E),,,1.00,20660.00,2014
2,Street Resurfacing Menu,ON W CONGRESS PKWY FROM S WESTERN AVE  (2400 W) TO S OAKLEY BLVD  (2300 W),,,1.00,48037.00,2014
2,Street Resurfacing Menu,ON W HARRISON ST FROM S CLAREMONT AVE  (2330 W) TO S WESTERN AVE  (2400 W),,,1.00,151658.00,2014
2,Street Resurfacing Menu,ON W POLK ST FROM S STATE ST  (0 E) TO S FEDERAL ST (60 W),,,1.00,52993.00,2014
2,Street Resurfacing Menu,ON S FEDERAL ST FROM W CONGRESS PKWY  (500 S) TO W HARRISON ST  (600 S),,,1.00,16424.00,2014
2,Street Resurfacing Menu,ON W POLK ST FROM S FRANCISCO AVE  (2900 W) TO S SACRAMENTO BLVD  (3000 W),,,1.00,51065.00,2014
