ward,type,location,cg_blks,sw_blks,humps,blocks,unitcount,estcost,year
21,Street Speed Hump Menu,S MAY ST-- W 85 ST (8500 S) -to- W 86 ST (8600 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
21,Street Speed Hump Menu,S PARNELL AV-- W 89 ST (8900 S) -to- W 90 ST (9000 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
21,Street Speed Hump Menu,S PRINCETON AV-- S HOLLAND RD (8765 S) -to- W 88 ST (8800 S) 1,NA,NA,1.00,NA,NA,"1,750",2008
21,Street Speed Hump Menu,S PRINCETON AV-- W 81 ST (8100 S) -to- W 82 ST (8200 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
21,Street Speed Hump Menu,S SANGAMON ST-- W 85 ST (8500 S) -to- W 86 ST (8600 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
21,Street Speed Hump Menu,S WOOD ST-- W 88 ST (8800 S) -to- W 89 ST (8900 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
21,Street Speed Hump Menu,W 87 ST-- S WALLACE ST (600 W) -to- S HALSTED ST (800 W) 4,NA,NA,2.00,NA,NA,"7,000",2008
21,Street Speed Hump Menu,W 98 ST-- S GENOA AV (1137 W) -to- S HALSTED ST (800 W) 7,NA,NA,3.00,NA,NA,"12,250",2008
21,Street Lighting,226 WEST 94TH ST,NA,NA,NA,NA,2.00,800,2008
21,Street Lighting,245 WEST 91 ST,NA,NA,NA,NA,1.00,400,2008
21,Street Lighting,9334 SOTH STEWART,NA,NA,NA,NA,1.00,400,2008
21,Street Lighting,9408 S. HARVARD,NA,NA,NA,NA,1.00,400,2008
21,Street Lighting,8817 S PRINCETON AV,NA,NA,NA,NA,1.00,400,2008
21,Street Lighting,8833 S PRINCETON AV,NA,NA,NA,NA,1.00,400,2008
21,Street Lighting,S CARPENTER ST-- W 88 ST (8800 S) -to- W 89 ST (8900 S),NA,NA,NA,NA,4.00,"1,600",2008
21,Street Lighting,S EMERALD AV-- W 80 ST (8000 S) -to- W 81 ST (8100 S),NA,NA,NA,NA,4.00,"1,600",2008
21,Street Lighting,S THROOP ST-- W 81 ST (8100 S) -to- W 83 ST (8300 S),NA,NA,NA,NA,10.00,"4,000",2008
22,Street Resurface Menu,S KOLIN AV-- W 27 ST (2700 S) -to- W 28 ST (2800 S),NA,NA,NA,0.95,NA,"37,877",2008
22,Street Resurface Menu,S KOLIN AV-- W 28 ST (2800 S) -to- W 30 ST (3000 S),NA,NA,NA,0.95,NA,"37,910",2008
22,Street Resurface Menu,S KOLIN AV-- W 30 ST (3000 S) -to- W 31 ST (3100 S),NA,NA,NA,0.94,NA,"37,689",2008
22,Street Resurface Menu,W 23 ST-- S HOMAN AV (3400 W) -to- S CHRISTIANA AV (3332 W),NA,NA,NA,0.45,NA,"18,171",2008
22,Street Resurface Menu,W 24 ST-- S MILLARD AV (3632 W) -to- S DRAKE AV (3532 W),NA,NA,NA,0.87,NA,"34,928",2008
22,Street Resurface Menu,W 27 ST-- S ST LOUIS AV (3500 W) -to- S CENTRAL PARK AV (3600 W),NA,NA,NA,1.02,NA,"41,102",2008
22,Street Resurface Menu,W 27 ST-- S CENTRAL PARK AV (3600 W) -to- S LAWNDALE AV (3700 W),NA,NA,NA,0.79,NA,"31,396",2008
22,Street Resurface Menu,W 27 ST-- S LAWNDALE AV (3700 W) -to- S HAMLIN AV (3800 W),NA,NA,NA,0.99,NA,"39,603",2008
22,Street Resurface Menu,W 27 ST-- S HAMLIN AV (3800 W) -to- S SPRINGFIELD AV (3900 W),NA,NA,NA,1.05,NA,"41,888",2008
22,Street Resurface Menu,W 27 ST-- S SPRINGFIELD AV (3900 W) -to- S PULASKI RD (4000 W),NA,NA,NA,0.97,NA,"38,938",2008
22,Street Resurface Menu,W 28 ST-- S SPRINGFIELD AV (3900 W) -to- S PULASKI RD (4000 W),NA,NA,NA,1.04,NA,"41,852",2008
22,Street Resurface Menu,W 28 ST-- S HAMLIN AV (3800 W) -to- S SPRINGFIELD AV (3900 W),NA,NA,NA,1.04,NA,"41,805",2008
22,Street Resurface Menu,W 28 ST-- S RIDGEWAY AV (3732 W) -to- S HAMLIN AV (3800 W),NA,NA,NA,0.97,NA,"38,927",2008
22,Street Resurface Menu,W 30 ST-- S HAMLIN AV (3800 W) -to- S LAWNDALE AV (3700 W),NA,NA,NA,1.00,NA,"40,059",2008
22,Street Resurface Menu,W 32 ST-- S PULASKI RD (4000 W) -to- S KARLOV AV (4100 W),NA,NA,NA,1.10,NA,"44,110",2008
22,Street Resurface Menu,W 32 ST-- S KARLOV AV (4100 W) -to- S KEELER AV (4200 W),NA,NA,NA,1.10,NA,"44,119",2008
22,Miscellaneous-Other,Dominguez Campus Park,NA,NA,NA,NA,NA,"709,626",2008
23,Alley Resurface Menu,E 57 ST--S AUSTIN AV--S MCVICKER AV--S MCVICKER AV,NA,NA,NA,NA,NA,"21,165",2008
23,Alley Speed Hump Menu,W 62 ST--W 63 ST--S NEENAH AV--STCHEZ AV,NA,NA,1,NA,NA,550,2008
23,Alley Speed Hump Menu,W ARCHER AV--W 54 ST--S OAK PARK AV--S RUTHERFORD AV,NA,NA,1,NA,NA,525,2008
23,Alley Speed Hump Menu,S KENNETH AV--S KILBOURN AV--W 54 ST--W 55 ST,NA,NA,1,NA,NA,550,2008
23,Alley Speed Hump Menu,S LAVERGNE AV--S LAWLER AV--W6 ST--W7 ST,NA,NA,4,NA,NA,"2,200",2008
23,Alley Speed Hump Menu,S ARCHER AV--N MENARD AV--N MASSASOIT AV--E 53 ST,NA,NA,3,NA,NA,"1,575",2008
23,Alley Speed Hump Menu,W 53 ST--W 54 ST--S OAK PARK AV--S NEWCASTLE AV,NA,NA,2,NA,NA,"1,000",2008
23,Alley Speed Hump Menu,W 55 ST--W ARCHER AV--S MAYFIELD AV--S MENARD AV,NA,NA,2,NA,NA,"1,000",2008
23,Alley Speed Hump Menu,W 58 ST--W 58 ST--S AUSTIN AV--S MASON AV,NA,NA,3,NA,NA,"1,500",2008
23,Alley Speed Hump Menu,W 55 ST--W 56 ST--S MAYFIELD AV--S MONITOR AV,NA,NA,2,NA,NA,"1,000",2008
23,Alley Speed Hump Menu,W 55 ST--W 56 ST--S MONITOR AV--S MENARD AV,NA,NA,2,NA,NA,"1,000",2008
23,Bollard Menu,6250 S ARCHER AV,NA,NA,NA,NA,1.00,"2,244",2008
23,Bollard Menu,5700 S MAJOR AV,NA,NA,NA,NA,2.00,"1,027",2008
23,Bollard Menu,5109 S PULASKI RD,NA,NA,NA,NA,1.00,"1,428",2008
23,Bollard Menu,5109 S PULASKI RD,NA,NA,NA,NA,1.00,"1,428",2008
23,Bollard Menu,4324 W 55 ST,NA,NA,NA,NA,1.00,"1,428",2008
23,Concrete Alley Menu,W 57 ST--W 58 ST--S NEW ENGLAND AV--S NEWCASTLE AV,NA,NA,NA,NA,NA,"71,500",2008
23,Concrete Alley Menu,W 57 ST--W 58 ST--S SAYRE AV--S NEWLAND AV,NA,NA,NA,NA,NA,"45,000",2008
23,Curb/Gutter Menu,S HAMLIN AV-- W 52 ST (5200 S) -to- W 53 ST (5300 S),NA,NA,NA,NA,NA,"70,647",2008
23,Curb/Gutter Menu,S LA CROSSE AV-- W 51 ST (5100 S) -to- S ARCHER AV (5202 S),NA,NA,NA,NA,NA,"85,934",2008
23,Curb/Gutter Menu,S LAWLER AV-- W 46 ST (4600 S) -to- W 47 ST (4700 S),0.02,0.01,NA,NA,NA,"1,025",2008
23,Curb/Gutter Menu,S MELVINA AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,"11,762",2008
23,Curb/Gutter Menu,S MOBILE AV-- W 63 ST (6300 S) -to- W 63 PL (6332 S),NA,NA,NA,NA,NA,"1,214",2008
23,Curb/Gutter Menu,S MOODY AV-- W 57 ST (5700 S) -to- W 58 ST (5800 S),NA,NA,NA,NA,NA,"2,005",2008
23,Curb/Gutter Menu,SRRAGANSETT AV-- W 62 ST (6200 S) -to- W 63 ST (6300 S),NA,NA,NA,NA,NA,"1,462",2008
23,Curb/Gutter Menu,S NEENAH AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,"14,234",2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,347,2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,"1,114",2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,809,2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,"1,203",2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,679,2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,583,2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,815,2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,787,2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,"1,094",2008
23,Curb/Gutter Menu - Change Order,S RIDGEWAY AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,867,2008
23,Miscellaneous-CDOT,W 60 ST -and- SRRAGANSETT AV,NA,NA,NA,NA,1.00,"1,200",2008
23,Miscellaneous-CDOT,6658 W 64th,NA,NA,NA,NA,1.00,43,2008
23,Miscellaneous-CDOT,Honorary Signs - Sanchez Dr.,NA,NA,NA,NA,1.00,102,2008
23,Miscellaneous-CDOT,6536 W. 59th St.,NA,NA,NA,NA,1.00,480,2008
23,Miscellaneous-CDOT,S ARCHER AV-- S MAYFIELD AV (5328 S) -to- S MAYFIELD AV (5328 S),NA,NA,NA,NA,1.00,"17,556",2008
23,Miscellaneous-CDOT,S ARCHER AV-- S LINDER AV (5255 S) -to- S LINDER AV (5255 S),NA,NA,NA,NA,1.00,"16,659",2008
23,Miscellaneous-CDOT,S ARCHER AV-- S MENARD AV (5391 S) -to- S MENARD AV (5391 S),NA,NA,NA,NA,1.00,"14,089",2008
23,Sidewalk Menu,S HARLEM AV-- W 54 ST (5400 S) -to- W ARCHER AV (5500 S),NA,NA,NA,NA,NA,"7,576",2008
23,Sidewalk Menu,S KOSTNER AV-- W 50 ST (5000 S) -to- W 51 ST (5100 S),NA,NA,NA,NA,NA,"2,064",2008
23,Sidewalk Menu,S LAWLER AV-- W 46 ST (4600 S) -to- W 47 ST (4700 S),NA,NA,NA,NA,NA,"1,016",2008
23,Sidewalk Menu,S LEAMINGTON AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,NA,191,2008
23,Sidewalk Menu,SSHVILLE AV-- W 56 ST (5600 S) -to- W 57 ST (5700 S),NA,NA,NA,NA,NA,"1,489",2008
23,Sidewalk Menu,SSHVILLE AV-- W 58 ST (5800 S) -to- W 59 ST (5900 S),NA,NA,NA,NA,NA,"1,309",2008
23,Sidewalk Menu,STOMA AV-- W 53 ST (5300 S) -to- W 54 ST (5400 S),NA,NA,NA,NA,NA,"23,374",2008
23,Sidewalk Menu,STOMA AV-- W 61 ST (6100 S) -to- W 62 ST (6200 S),NA,NA,NA,NA,NA,"41,285",2008
23,Sidewalk Menu,S NEW ENGLAND AV-- W ARCHER AV (5500 S) -to- W ARCHER AV (5500 S),NA,NA,NA,NA,NA,"1,872",2008
23,Sidewalk Menu,S NEW ENGLAND AV-- W 54 ST (5400 S) -to- W ARCHER AV (5500 S),NA,NA,NA,NA,NA,"3,739",2008
23,Sidewalk Menu,S NEWCASTLE AV-- W 53 ST (5300 S) -to- W 54 ST (5400 S),NA,NA,NA,NA,NA,363,2008
23,Sidewalk Menu,W 55 ST-- S AUSTIN AV (6000 W) -to- S MEADE AV (6100 W),NA,NA,NA,NA,NA,"2,146",2008
23,Sidewalk Menu,W 58 ST-- S MAJOR AV (5700 W) -to- S MENARD AV (5800 W),NA,NA,NA,NA,NA,839,2008
23,Sidewalk Menu,W 64 PL-- S NORMANDY AV (6700 W) -to- S OAK PARK AV (6800 W),NA,NA,NA,NA,NA,145,2008
23,Sidewalk Menu,W 64 ST-- S MELVINA AV (6200 W) -to- S MOBILE AV (6300 W),NA,NA,NA,NA,NA,"1,104",2008
23,Sidewalk Menu,W 64 ST-- S NORMANDY AV (6700 W) -to- S OAK PARK AV (6800 W),NA,NA,NA,NA,NA,302,2008
23,Sidewalk Menu,W 64 ST-- SSHVILLE AV (6600 W) -to- S NORMANDY AV (6700 W),NA,NA,NA,NA,NA,208,2008
23,Sidewalk Menu,W 65 ST-- S OAK PARK AV (6800 W) -to- S NEW ENGLAND AV (6900 W),NA,NA,NA,NA,NA,"48,600",2008
23,Sidewalk Menu - Change Order,S MCVICKER AV-- W 52 ST (5200 S) -to- W 53 ST (5300 S),NA,NA,NA,NA,NA,"7,000",2008
23,Street Bump Outs Menu,S MASON AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,1.00,"9,602",2008
23,Street Bump Outs Menu,S MERRIMAC AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,1.00,"9,994",2008
23,Street Bump Outs Menu,STOMA AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S),NA,NA,NA,NA,1.00,"8,248",2008
23,Street Bump Outs Menu,S RUTHERFORD AV-- W 54 ST (5400 S) -to- W ARCHER AV (5500 S),NA,NA,NA,NA,1.00,"2,779",2008
23,Street Resurface Menu,S KENNETH AV-- W 53 ST (5300 S) -to- Dead End (3026 S),NA,NA,NA,0.22,NA,"14,754",2008
23,Street Resurface Menu,S MERRIMAC AV-- W 60 ST (6000 S) -to- W 61 ST (6100 S),NA,NA,NA,0.93,NA,"45,195",2008
23,Street Resurface Menu,SRRAGANSETT AV-- W 63 ST (6300 S) -to- W 65 ST (6500 S),NA,NA,NA,3.22,NA,"122,845",2008
23,Street Resurface Menu,S NEW ENGLAND AV-- W 64 ST (6400 S) -to- W 64 PL (6432 S),NA,NA,NA,0.13,NA,"4,224",2008
23,Street Resurface Menu,S RUTHERFORD AV-- W 60 ST (6000 S) -to- W 62 ST (6200 S),NA,NA,NA,1.87,NA,"85,366",2008
23,Street Resurface Menu,S RUTHERFORD AV-- W 58 ST (5800 S) -to- W 59 ST (5900 S),NA,NA,NA,0.92,NA,"37,481",2008
23,Street Resurface Menu,W 49 ST-- S KEELER AV (4200 W) -to- S KOSTNER AV (4400 W),NA,NA,NA,1.64,NA,"82,120",2008
23,Street Resurface Menu,W 51 ST-- S OAK PARK AV (6800 W) -to- S NORMANDY AV (6700 W),NA,NA,NA,0.23,NA,"9,022",2008
23,Street Resurface Menu,W 52 ST-- S KEELER AV (4200 W) -to- S KOSTNER AV (4400 W),NA,NA,NA,1.77,NA,"79,708",2008
23,Street Resurface Menu,W 54 ST-- S KEELER AV (4200 W) -to- S KILDARE AV (4300 W),NA,NA,NA,0.96,NA,"46,147",2008
23,Street Resurface Menu,W 60 ST-- S MOBILE AV (6300 W) -to- SRRAGANSETT AV (6400 W),NA,NA,NA,0.93,NA,"38,766",2008
23,Street Resurface Menu,W 62 ST-- S AUSTIN AV (6000 W) -to- S MELVINA AV (6200 W),NA,NA,NA,2.16,NA,"93,126",2008
23,Street Resurface Menu,W 63 ST-- SSHVILLE AV (6600 W) -to- STOMA AV (6632 W),NA,NA,NA,0.14,NA,"4,569",2008
23,Street Speed Hump Menu,S LA CROSSE AV-- W 45 ST (4500 S) -to- W 46 ST (4600 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Speed Hump Menu,S LA CROSSE AV-- W 45 ST (4500 S) -to- W 46 ST (4600 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Speed Hump Menu,S MELVINA AV-- W 62 ST (6200 S) -to- W 63 ST (6300 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Speed Hump Menu,S MERRIMAC AV-- W 51 ST (5100 S) -to- W 52 ST (5200 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Speed Hump Menu,S MONITOR AV-- W 55 ST (5500 S) -to- W 56 ST (5600 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Speed Hump Menu,S NEENAH AV-- W ARCHER AV (5500 S) -to- W 56 ST (5600 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Speed Hump Menu,S OAK PARK AV-- W ARCHER AV (5500 S) -to- W 56 ST (5600 S) 1,NA,NA,1.00,NA,NA,"1,750",2008
23,Street Speed Hump Menu,S PARKSIDE AV-- W 56 ST (5600 S) -to- W 57 ST (5700 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Speed Hump Menu,S RUTHERFORD AV-- W 61 ST (6100 S) -to- W 62 ST (6200 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
23,Street Traffic Circles Menu,S HAMLIN AV and W 53 ST,NA,NA,NA,NA,NA,"11,000",2008
23,Street Traffic Circles Menu,SSHVILLE AV and W 52 ST,NA,NA,NA,NA,NA,"4,751",2008
23,Pole Painting,S AUSTIN AV -and- W 55 ST,NA,NA,NA,NA,1.00,"2,000",2008
23,Pole Painting,S AUSTIN AV-- S ARCHER AV (5407 S) -to- W 59 ST (5900 S),NA,NA,NA,NA,36.00,"10,700",2008
23,Street Lighting,4653 S LAWLER AV,NA,NA,NA,NA,0.20,"6,000",2008
23,Street Lighting,6939 W 59 ST,NA,NA,NA,NA,2.00,"1,000",2008
23,Street Lighting,S AUSTIN AV-- S ARCHER AV (5407 S) -to- W 59 ST (5900 S),NA,NA,NA,NA,41.00,"16,400",2008
23,Street Lighting,S AUSTIN AV-- S ARCHER AV (5407 S) -to- W 59 ST (5900 S),NA,NA,NA,NA,35.00,"47,250",2008
23,Street Lighting,S MCVICKER AV-- W 52 ST (5200 S) -to- W 53 ST (5300 S),NA,NA,NA,NA,4.00,"2,000",2008
23,Street Lighting,S NEVA AV-- W 52 ST (5200 S) -to- W 53 ST (5300 S),NA,NA,NA,NA,6.00,"3,000",2008
23,Schools,Blair Early Childhood Center Playground,NA,NA,NA,NA,NA,"50,000",2008
23,Schools,5329 S. Oak Park Ave.,NA,NA,NA,NA,NA,"10,500",2008
23,Schools,5329 S. Oak Park Ave.,NA,NA,NA,NA,NA,"4,252",2008
24,Alley Speed Hump Menu,W VAN BUREN ST--W CONGRESS PW--N CICERO AV--N KILPATRICK AV,NA,NA,1,NA,NA,500,2008
24,Alley Speed Hump Menu,W 15 ST--W 15 PL--S KEDZIE AV--S ALBANY AV,NA,NA,4,NA,NA,"2,100",2008
24,Bollard Menu,1815 S CHRISTIANA AV,NA,NA,NA,NA,1.00,"2,142",2008
24,Bollard Menu,801 S HOMAN AV,NA,NA,NA,NA,1.00,"1,428",2008
24,Bollard Menu,1812 S KOMENSKY AV,NA,NA,NA,NA,1.00,714,2008
24,Bollard Menu,1415 S SPRINGFIELD AV,NA,NA,NA,NA,1.00,"1,428",2008
24,Bollard Menu,4222 W FIFTH AV,NA,NA,NA,NA,1.00,714,2008
24,Concrete Alley Menu,W CULLERTON ST--W 21 ST--S KILDARE AV--S KOSTNER AV,NA,NA,NA,NA,NA,"149,050",2008
24,Guardrail Menu,1352 S INDEPENDENCE W BV,NA,NA,NA,NA,7.50,"1,869",2008
24,Guardrail Menu,1931 S KEELER AV,NA,NA,NA,NA,NA,900,2008
24,Miscellaneous-CDOT,Jackson Blvd to Kilpatrick Av,NA,NA,NA,NA,1.00,"15,000",2008
24,Street Bump Outs Menu,W POLK ST-- S KILPATRICK AV (4700 W) -to- S CICERO AV (4800 W),NA,NA,NA,NA,1.00,"9,820",2008
24,Street Resurface Menu,S KILPATRICK AV-- W CONGRESS PW (500 S) -to- W HARRISON ST (600 S),NA,NA,NA,0.37,NA,"11,757",2008
24,Street Speed Hump Menu,S KEDVALE AV-- W 16 ST (1600 S) -to- W 18 ST (1800 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
24,Street Speed Hump Menu,S KEELER AV-- W VAN BUREN ST (420 S) -to- W CONGRESS PW (500 S) 1,NA,NA,1.00,NA,NA,"1,750",2008
24,Street Speed Hump Menu,S RIDGEWAY AV-- W 15 ST (1500 S) -to- W 16 ST (1600 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
24,Street Speed Hump Menu,S TROY ST-- W CERMAK RD (2200 S) -to- W 23 ST (2300 S) 2,NA,NA,1.00,NA,NA,"3,500",2008
24,Street Speed Hump Menu,W 13 ST-- S ALBANY AV (3100 W) -to- S TROY ST (3132 W) 1,NA,NA,0.50,NA,NA,"1,750",2008
24,Street Speed Hump Menu,W FLOURNOY ST-- S ALBANY AV (3100 W) -to- S KEDZIE AV (3200 W) 2,NA,NA,1.00,NA,NA,"3,500",2008
24,Street Speed Hump Menu,W VAN BUREN ST-- S KOSTNER AV (4400 W) -to- S KILDARE AV (4300 W) 2,NA,NA,1.00,NA,NA,"3,500",2008
24,Street Lighting,4600 W CONGRESS PW,NA,NA,NA,NA,1.00,"14,978",2008
24,Street Lighting,S DRAKE AV-- W 18 ST (1800 S) -to- W OGDEN AV (1932 S),NA,NA,NA,NA,1.00,"65,000",2008
24,Street Lighting,S KARLOV AV-- W 14 ST (1400 S) -to- W 16 ST (1600 S),NA,NA,NA,NA,2.00,"130,000",2008
24,Street Lighting,S KARLOV AV-- W ROOSEVELT RD (1200 S) -to- W 14 ST (1400 S),NA,NA,NA,NA,2.00,"130,000",2008
24,Street Lighting,S KEDVALE AV-- W FIFTH AV (727 S) -to- W ARTHINGTON ST (900 S),NA,NA,NA,NA,1.00,"65,000",2008
24,Street Lighting,S KEELER AV-- W ROOSEVELT RD (1200 S) -to- W 16 ST (1600 S),NA,NA,NA,NA,4.00,"260,000",2008
24,Street Lighting,S LAWNDALE AV-- W OGDEN AV (2037 S) -to- W CERMAK RD (2200 S),NA,NA,NA,NA,1.00,"65,000",2008
24,Street Lighting,S LAWNDALE AV-- W 13 ST (1300 S) -to- W 15 ST (1500 S),NA,NA,NA,NA,4.00,"1,600",2008
24,Street Lighting,S MARSHALL BV-- W 21 ST (2046 S) -to- W CERMAK RD (2200 S),NA,NA,NA,NA,1.00,"100,000",2008
24,Street Lighting,S ST LOUIS AV-- W 16 ST (1600 S) -to- W OGDEN AV (1890 S),NA,NA,NA,NA,2.00,"130,000",2008
24,Street Lighting,W GLADYS AV-- S KOSTNER AV (4400 W) -to- S KOLMAR AV (4540 W),NA,NA,NA,NA,2.00,"130,000",2008
24,Street Lighting,W GRENSHAW ST-- S CENTRAL PARK AV (3600 W) -to- S INDEPENDENCE BV (3748 W),NA,NA,NA,NA,2.00,"130,000",2008
25,Alley Resurface Menu,W 18 PL--W 18 ST--S LEAVITT ST--S LEAVITT ST,NA,NA,NA,NA,NA,"1,644",2008
25,Alley Speed Hump Menu,W MORGAN ST--S MILLER ST--W POLK ST--W TAYLOR ST,NA,NA,3,NA,NA,"1,500",2008
25,Alley Speed Hump Menu,W 23 ST--W 22 PL--S WOLCOTT AV--S DAMEN AV,NA,NA,1,NA,NA,500,2008
25,Alley Speed Hump Menu,W FLOURNOY ST--W HARRISON ST--S LOOMIS BV--S LAFLIN ST,NA,NA,1,NA,NA,500,2008
25,Alley Speed Hump Menu,W 21 PL--W 21 ST--S WESTERN AV--S OAKLEY AV,NA,NA,1,NA,NA,500,2008
25,Alley Speed Hump Menu,W 16 ST--W 17 ST--S PAULINA ST--S WOOD ST,NA,NA,2,NA,NA,"1,000",2008
25,Alley Speed Hump Menu,W1 PL--S DAMEN AV--S HOYNE AV--W1 ST,NA,NA,2,NA,NA,"1,050",2008
25,Concrete Alley Menu,W MORGAN ST--W POLK ST--S MILLER ST--W TAYLOR ST,NA,NA,NA,NA,NA,"285,000",2008
25,Concrete Alley Menu - Change Order,W 24 PL-- S CANAL ST (440 W) -to- S STEWART AV (400 W),NA,NA,NA,NA,NA,"1,416",2008
25,Curb/Gutter Menu,W 24 PL-- S CANAL ST (440 W) -to- S STEWART AV (400 W),NA,NA,NA,NA,NA,"2,625",2008
25,Guardrail Menu,1955 S CANALPORT AV,NA,NA,NA,NA,75.00,"2,778",2008
25,Miscellaneous-CDOT,"Ashland & 18th, 19th, 21st, Cullerton & Cermak",NA,NA,NA,NA,NA,"9,600",2008
25,Miscellaneous-CDOT,"Ashland & 17th, 18th, 19th, 21st, 21st Pl, Cullerton St",NA,NA,NA,NA,NA,"1,750",2008
25,Miscellaneous-CDOT,1200-1234 W 18th St - Racine to Allport on North side,NA,NA,NA,NA,NA,"15,004",2008
25,Miscellaneous-CDOT,S BLUE ISLAND AV -and- S LEAVITT ST,NA,NA,NA,NA,NA,"2,600",2008
25,Miscellaneous-CDOT,18th St / Blue Island & Loomis,NA,NA,NA,NA,NA,211,2008
25,Miscellaneous-CDOT,S BLUE ISLAND AV-- S LAFLIN ST (2023 S) -to- W 21 ST (2046 S),NA,NA,NA,NA,1.00,700,2008
25,Sidewalk Menu,S LOOMIS ST-- W 16 ST (1600 S) -to- W 17 ST (1700 S),NA,NA,NA,NA,NA,"34,515",2008
25,Sidewalk Menu,S MAY ST-- W TAYLOR ST (1000 S) -to- Dead End (1050 S),NA,NA,NA,NA,NA,"16,792",2008
25,Sidewalk Menu,W 23 ST-- S OAKLEY AV (2300 W) -to- S WESTERN AV (2400 W),NA,NA,NA,NA,NA,"2,834",2008
25,Sidewalk Menu,W CULLERTON ST-- S SANGAMON ST (932 W) -to- S SHELBY CT (946 W),NA,NA,NA,NA,NA,"29,280",2008
25,Street Bump Outs Menu,W 19 ST-- S WOLCOTT AV (1900 W) -to- S DAMEN AV (2000 W),NA,NA,NA,NA,1.00,"29,233",2008
25,Street Resurface Menu,S DESPLAINES ST-- W 16 ST (1600 S) -to- W 18 ST (1820 S),NA,NA,NA,1.19,NA,"37,545",2008
25,Street Resurface Menu,W 14 PL-- S RACINE AV (1200 W) -to- S RACINE AV (1200 W),NA,NA,NA,1.64,NA,"68,743",2008
25,Street Resurface Menu,W 17 ST-- S LAFLIN ST (1500 W) -to- S ASHLAND AV (1600 W),NA,NA,NA,1.10,NA,"34,882",2008
25,Street Resurface Menu,W 19 ST-- S PAULINA ST (1700 W) -to- S WOOD ST (1800 W),NA,NA,NA,1.21,NA,"55,942",2008
25,Street Resurface Menu,W 23 PL-- S LEAVITT ST (2200 W) -to- S WESTERN AV (2400 W),NA,NA,NA,2.21,NA,"83,303",2008
25,Street Resurface Menu,W 23 ST-- S WOOD ST (1800 W) -to- S WOLCOTT AV (1900 W),NA,NA,NA,0.98,NA,"46,397",2008
25,Street Speed Hump Menu,S CLAREMONT AV-- W POLK ST (800 S) -to- W TAYLOR ST (1000 S) 3,NA,NA,2.00,NA,NA,"5,250",2008
25,Street Speed Hump Menu,S DESPLAINES ST-- W 16 ST (1600 S) -to- W 18 ST (1820 S) 3,NA,NA,2.00,NA,NA,"5,250",2008
25,Street Speed Hump Menu,S DESPLAINES ST-- W 18 ST (1820 S) -to- S CANALPORT AV (1879 S) 1,NA,NA,0.50,NA,NA,"1,750",2008
