ward,type,location,estcost,year
45,Bollard Menu,4930 N MANGO AVE,1274.35,2018
45,Bollard Menu,5417 W CARMEN AVE,682.91,2018
45,Curb & Gutter Menu,5844-5846 W GIDDINGS ST,5347.19,2018
45,Curb & Gutter Menu,4828 W GUNNISON ST,4991.54,2018
45,Curb & Gutter Menu,4921-4923 N MCVICKER AVE,4363.18,2018
45,Curb & Gutter Menu,5854 W LELAND AVE,2759.91,2018
45,Curb & Gutter Menu,4806 N MENARD AVE,3181.07,2018
45,Curb & Gutter Menu,5705-5713 W CATALPA AVE,10183.44,2018
45,Curb & Gutter Menu,5837 N MULLIGAN AVE,2871.08,2018
45,Curb & Gutter Menu,5527 N MENARD AVE,3402.06,2018
45,Curb & Gutter Menu,5340 N MELVINA AVE,1251.57,2018
45,Curb & Gutter Menu,5104 W HUTCHINSON ST,3327.03,2018
45,Curb & Gutter Menu,4901 W IRVING PARK RD,8160.68,2018
45,Curb & Gutter Menu,4957 N RUTHERFORD AVE,8332.33,2018
45,Curb & Gutter Menu,4984 N MAJOR AVE,2761.33,2018
45,Curb & Gutter Menu,5016 W STRONG ST,819.59,2018
45,Curb & Gutter Menu,5156 N NASHVILLE AVE,7887.69,2018
45,Curb & Gutter Menu,5349 W CARMEN AVE,7735.86,2018
45,Curb & Gutter Menu,5357 W LELAND AVE,13592.96,2018
45,Curb & Gutter Menu,5427 N LOVEJOY AVE,1956.38,2018
45,Curb & Gutter Menu,4921-4923 N MCVICKER AVE,2348.61,2018
45,Curb & Gutter Menu,4828 W STRONG ST,2974.20,2018
45,Curb & Gutter Menu,3801-3805 W BELLE PLAINE AVE,16032.35,2018
45,Curb & Gutter Menu,4903-4909 N MERRIMAC AVE,8419.62,2018
45,Curb & Gutter Menu,4831 N MEADE AVE,2832.12,2018
45,Miscellaneous Other Projects,N CENTRAL AVE & N MILWAUKEE AVE,15909.13,2018
45,Pavement Markings Menu,ON W FOSTER AVE FROM N ELSTON AVE (4940 W) TO N LOVEJOY AVE (5499 W), 34355.00,2018
45,Pavement Markings Menu,W FOSTER AVE & N NATOMA AVE,4300.00,2018
45,Pavement Markings Menu,ON N NAGLE AVE FROM W FOSTER AVE (5200 N) TO W GUNNISON ST (4800 N), 7500.00,2018
45,Pedestrian Refuge Island Menu,ON N CICERO AVE FROM W BELLE PLAINE AVE (4110 N) TO W PENSACOLA AVE (4330 N), 44671.12,2018
45,Sidewalk Menu,4904 N AUSTIN AVE,3693.35,2018
45,Sidewalk Menu,5435 N MOODY AVE,6445.73,2018
45,Sidewalk Menu,5512 N NATOMA AVE,4890.23,2018
45,Sidewalk Menu,5622-5626 N CENTRAL AVE,10545.31,2018
45,Sidewalk Menu,5550-5552 N CENTRAL AVE,4747.70,2018
45,Sidewalk Menu,5511 W FARRAGUT AVE,7675.40,2018
45,Sidewalk Menu,5016 W STRONG ST,5799.06,2018
45,Sidewalk Menu,W LELAND AVE & N LARAMIE AVE,17416.79,2018
45,Sidewalk Menu,N LARAMIE AVE & W GIDDINGS ST,20198.88,2018
45,Sidewalk Menu,5319 W GIDDINGS ST,10808.73,2018
45,Sidewalk Menu,4016-4026 N MONTICELLO AVE,12169.53,2018
45,Sidewalk Menu,4858 N NASHVILLE AVE,11007.87,2018
45,Sidewalk Menu,N AUSTIN AVE & W STRONG ST,6951.43,2018
45,Sidewalk Menu,6201-6209 W PETERSON AVE,31600.39,2018
45,Sidewalk Menu,4137-4141 N LARAMIE AVE,13911.33,2018
45,Sidewalk Menu,4844 N MELVINA AVE,7849.43,2018
45,Sidewalk Menu,5505 N AUSTIN AVE,3682.26,2018
45,Sidewalk Menu,5650 N MENARD AVE,1832.96,2018
45,Sidewalk Menu,ON N MENARD AVE FROM N MANILA AVE (5400 N) TO N MAGNET AVE (5500 N), 12417.59,2018
45,Sidewalk Menu,N MILWAUKEE AVE & W WAVELAND AVE:3601 N MILWAUKEE AVE,31799.67,2018
45,Street Bump Outs Menu,N MILWAUKEE AVE & W WARNER AVE,35086.36,2018
45,Street Light Upgrade Menu,5805 N MARMORA AVE,500.00,2018
45,Street Resurfacing Menu (1-5),ON N AVONDALE AVE FROM N KEDVALE AVE (3950 N) TO N PULASKI RD (3850 N), 61056.13,2018
45,Street Resurfacing Menu (1-5),ON W STRONG ST FROM N NATCHEZ AVE (6430 W) TO N NASHVILLE AVE (6530 W), 52801.62,2018
45,Street Resurfacing Menu,ON W DAKIN ST FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE (5000 W), 84042.51,2018
45,Street Resurfacing Menu,ON W STRONG ST FROM N AUSTIN AVE (6000 W) TO N MEADE AVE (6100 W), 66137.66,2018
45,Street Resurfacing Menu,ON N MULLIGAN AVE FROM N AVONDALE AVE (5670 N) TO W BRYN MAWR AVE (5600 N), 8910.43,2018
45,Street Resurfacing Menu,ON N KILPATRICK AVE FROM W BELLE PLAINE AVE (4100 N) TO W BERTEAU AVE (4140 N), 33381.14,2018
45,Street Resurfacing Menu,ON W EASTWOOD AVE FROM N CENTRAL AVE (5600 W) TO N MAJOR AVE (5700 W), 23137.83,2018
45,Street Resurfacing Menu,ON W ARGYLE ST FROM N NEENAH AVE (6500 W) TO N NATCHEZ AVE (6430 W), 81325.15,2018
45,Street Resurfacing Menu,ON N LUDLAM AVE FROM N ELSTON AVE (5460 N) TO N LIND AVE (5300 N), 134324.73,2018
45,Street Resurfacing Menu,ON W STRONG ST FROM N NORMANDY AVE (6640 W) TO N RUTHERFORD AVE (6700 W), 32757.81,2018
45,Street Resurfacing Menu,ON N LIEB AVE FROM N ELSTON AVE (5430 N) TO N LARNED AVE (5300 N), 61021.73,2018
45,Street Resurfacing Menu,ON N LECLAIRE AVE FROM W BERTEAU AVE (4200 N) TO W HUTCHINSON ST (4230 N), 20490.10,2018
45,Street Speed Hump Menu,4900 N MENARD AVE,1850.00,2018
45,Street Speed Hump Menu,ON W EASTWOOD AVE FROM N CENTRAL AVE (5600 W) TO N MAJOR AVE (5700 W), 1850.00,2018
45,Street Speed Hump Menu,ON W WINONA ST FROM N ELSTON AVE (4900 W) TO N LAVERGNE AVE (5000 W), 1850.00,2018
45,Street Speed Hump Menu,5700 W EASTWOOD AVE,3700.00,2018
45,Street Speed Hump Menu,ON N LUNA AVE FROM W BRYN MAWR AVE (5600 N) TO W CATALPA AVE (5500 N), 3700.00,2018
45,Street Speed Hump Menu,ON W DAKIN ST FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W), 3700.00,2018
45,Street Speed Hump Menu,ON N KENNETH AVE FROM W IRVING PARK RD (4000 N) TO W BYRON ST (3900 N), 3700.00,2018
45,Street Speed Hump Replacement,ON N LIEB AVE FROM N ELSTON AVE (5430 N) TO N LARNED AVE (5300 N), 0.00,2018
45,Street Speed Hump Replacement,ON W DAKIN ST FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE (5000 W), 0.00,2018
45,Street Speed Hump Replacement,ON W STRONG ST FROM N NATCHEZ AVE (6430 W) TO N NASHVILLE AVE (6530 W), 0.00,2018
46,Alley Apron Menu,753 W GORDON TER,11253.54,2018
46,Alley Speed Hump Menu,4428 N DOVER ST,1400.00,2018
46,Arterial Street Bump Outs Menu,W SUNNYSIDE AVE & N CLARENDON AVE,56293.85,2018
46,Bike Lane/Marked Shared Lane Menu,ON W LAWRENCE AVE FROM N CLARENDON AVE (800 W) TO N LSD LAWRENCE AV XR (640 W), 30000.00,2018
46,Concrete Alley Menu,4544 N DOVER ST:N DOVER ST & W SUNNYSIDE AVE & N CLARK ST & W WILSON AVE, 35000.00,2018
46,Concrete Alley Menu,4644 N DOVER ST:N DOVER ST & W WILSON AVE & N CLARK ST & W LELAND AVE, 45000.00,2018
46,Curb & Gutter Menu,3900 N LAKE SHORE DR,7463.74,2018
46,Curb & Gutter Menu,N WINTHROP AVE & N KENMORE AVE,2580.48,2018
46,Curb & Gutter Menu,1034 W MONTROSE AVE,1888.14,2018
46,Gill Park - Playground Improvements,825 W SHERIDAN RD,25000.00,2018
46,In-Road State Law Stop For Pedestrians Signs Menu,832 W SHERIDAN RD, 350.00,2018
46,Pavement Markings Menu,N MARINE DR & W BUENA AVE,10969.37,2018
46,Pedestrian Countdown Signal Menu,N CLARK ST & W MONTROSE AVE,25885.00,2018
46,Sidewalk Menu,931 W WILSON AVE,21629.05,2018
46,Sidewalk Menu,4016-4024 N SHERIDAN RD,21501.32,2018
46,Sidewalk Menu,4049 N KENMORE AVE,4503.78,2018
46,Sidewalk Menu,4016-4024 N SHERIDAN RD,3766.19,2018
46,Sidewalk Menu,4750 N MARINE DR,1694.66,2018
46,Speed Indicator Signs,ON N SHERIDAN RD FROM W AINSLIE ST (4900 N) TO W ARGYLE ST (5000 N), 10000.00,2018
46,Street Light Arterial Menu,ON N ALTA VISTA TER FROM W BYRON ST (3900 N) TO W GRACE ST (3800 N), 235000.00,2018
46,Street Light Arterial Menu,ON N BROADWAY FROM W ADDISON ST (3600 N) TO W GRACE ST (3799 N), 100000.00,2018
46,Street Resurfacing Menu,ON W LAKESIDE PL FROM N CLARENDON AVE (800 W) TO N SHERIDAN RD (1000 W), 98513.29,2018
46,Street Resurfacing Menu,ON N SHEFFIELD AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N), 48204.60,2018
46,Street Resurfacing Menu,ON W BELLE PLAINE AVE FROM N CLARENDON AVE (800 W) TO N BROADWAY (899 W), 36820.06,2018
46,Street Resurfacing Menu,ON W BRADLEY PL FROM N HALSTED ST (800 W) TO N FREMONT ST (900 W), 41527.29,2018
46,Street Resurfacing Menu,ON W BYRON ST FROM 1017 W TO N SHEFFIELD AVE (1000 W),28359.08,2018
46,Street Resurfacing Menu,ON W SUNNYSIDE AVE FROM N BEACON ST (1340 W) TO N DOVER ST (1400 W), 27044.18,2018
46,Street Resurfacing Menu,ON W WAVELAND AVE FROM N WILTON AVE (930 W) TO N FREMONT ST (900 W), 9527.92,2018
46,Street Speed Hump Menu,ON W GRACE ST FROM N LAKE SHORE DR (600 W) TO N PINE GROVE AVE (700 W), 4700.00,2018
46,Street Speed Hump Replacement,ON W LAKESIDE PL FROM N CLARENDON AVE (800 W) TO N SHERIDAN RD (1000 W), 0.00,2018
46,Traffic Signal Modernization Menu,N SHERIDAN RD & W AINSLIE ST,350000.00,2018
46,Uptown Branch Library - Community Room Carpet Replacement,929 W BUENA AVE, 9057.18,2018
47,Alley Apron Menu,1943 W WAVELAND AVE,18568.72,2018
47,Alley Apron Menu,1751 W WILSON AVE,13089.99,2018
47,Alley Apron Menu,1951 W LELAND AVE,12553.48,2018
47,Alley Apron Menu,3510 N WOLCOTT AVE,9153.72,2018
47,Alley Apron Menu,4015 N CAMPBELL AVE,10888.03,2018
47,Alley Resurfacing Menu,N GREENVIEW AVE & W IRVING PARK RD & N SOUTHPORT AVE & W CUYLER AVE, 26818.69,2018
47,Alley Resurfacing Menu,N WESTERN AVE & W HUTCHINSON ST & N CAMPBELL AVE & W CULLOM AVE, 20158.57,2018
47,Alley Resurfacing Menu,W ADDISON ST & N LEAVITT ST & W WAVELAND AVE & N BELL AVE,27199.79,2018
47,Alley Resurfacing Menu,W IRVING PARK RD & N HAMILTON AVE & W BYRON ST & N LEAVITT ST,27989.44,2018
47,Alley Resurfacing Menu,W CULLOM AVE & N LEAVITT ST & W MONTROSE AVE & N BELL AVE,26767.75,2018
47,Alley Speed Hump Menu,W IRVING PARK RD & N PAULINA ST & W BYRON ST & N HERMITAGE AVE,1400.00,2018
47,Alley Speed Hump Menu,1470 W WINONA ST,700.00,2018
47,Alley Speed Hump Replacement,W ADDISON ST & N LEAVITT ST & W WAVELAND AVE & N BELL AVE,0.00,2018
47,Alley Speed Hump Replacement,N WESTERN AVE & W HUTCHINSON ST & N CAMPBELL AVE & W CULLOM AVE, 0.00,2018
47,Alley Speed Hump Replacement,W IRVING PARK RD & N HAMILTON AVE & W BYRON ST & N LEAVITT ST,0.00,2018
47,Arterial Street Bump Outs Menu,W LELAND AVE & N LINCOLN AVE,38905.14,2018
47,Arterial Street Bump Outs Menu,W LELAND AVE & N LINCOLN AVE,30626.72,2018
47,Audubon - Campus Park,3500 N HOYNE AVE,150000.00,2018
47,Bell Elementary - Chicago Mosaic School Mural w/ DCASE,4156 N MAPLEWOOD AVE, 10789.50,2018
47,Bike Lane/Marked Shared Lane Menu,ON W ROSCOE ST FROM N LINCOLN AVE (1700 W) TO N DAMEN AVE (2000 W):ON W SCHOOL ST FROM N LINCOLN AVE (1640 W) TO N RAVENSWOOD AVE W (1800 W):ON N RAVENSWOOD AVE W FROM W SCHOOL ST (3298 N) TO W ROSCOE ST (3400 N), 30000.00,2018
47,Bollard Menu,2741 W MONTROSE AVE,925.59,2018
47,Curb & Gutter Menu,2430 W ROSCOE ST,17315.31,2018
47,Curb & Gutter Menu,2434 W CUYLER AVE,4608.80,2018
47,Curb & Gutter Menu,3642 N CLAREMONT AVE,3638.92,2018
47,Curb & Gutter Menu,4712-4716 N WOLCOTT AVE,7989.53,2018
47,Curb & Gutter Menu,2231-2399 W SUNNYSIDE AVE:4501 N WESTERN AVE,36115.41,2018
47,Curb & Gutter Menu,2336-2344 W CULLOM AVE,7131.91,2018
47,Curb & Gutter Menu,3650 N CLAREMONT AVE,2548.39,2018
47,Curb & Gutter Menu,1820 W IRVING PARK RD,665.04,2018
47,Horner Park - Dog Friendly Area Phase I,2741 W MONTROSE AVE,26100.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,N DAMEN AVE & W BERENICE AVE, 350.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,W FOSTER AVE & N WAYNE AVE, 600.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W HUTCHINSON ST, 350.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,N LINCOLN AVE & W LELAND AVE, 350.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,N CAMPBELL AVE & W MONTROSE AVE, 350.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N CLAREMONT AVE, 350.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N HERMITAGE AVE, 0.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N MAPLEWOOD AVE, 350.00,2018
47,In-Road State Law Stop For Pedestrians Signs Menu,W MONTROSE AVE & N WINCHESTER AVE, 600.00,2018
47,Miscellaneous CDOT Projects,4100 N DAMEN AVE,300000.00,2018
47,Pedestrian Countdown Signal Menu,W MONTROSE AVE & N WOLCOTT AVE,26159.00,2018
47,Pedestrian Countdown Signal Menu,N DAMEN AVE & W WILSON AVE,46066.00,2018
47,Pedestrian Countdown Signal Menu,N CLARK ST & W MONTROSE AVE,25885.00,2018
47,POD CAMERA - CLARK PARK,3400 N ROCKWELL ST,27011.00,2018
47,Sidewalk Menu,4454 N WESTERN AVE,14114.29,2018
47,Sidewalk Menu,4030 N OAKLEY AVE,562.61,2018
47,Sidewalk Menu,1971 W LELAND AVE,1211.59,2018
47,Sidewalk Menu,1840 W CUYLER AVE,4275.18,2018
47,Sidewalk Menu,2419 W BELLE PLAINE AVE,3474.75,2018
47,Sidewalk Menu,2647 W WILSON AVE,14892.86,2018
47,Sidewalk Menu,1820 W MONTROSE AVE,2204.17,2018
47,Street Light Upgrade Menu,3943 N WOLCOTT AVE:4421 N SEELEY AVE:3754 N CLAREMONT AVE:1837 W CUYLER AVE:3937 N LINCOLN AVE, 2500.00,2018
47,Street Resurfacing Menu,ON W BELLE PLAINE AVE FROM N ASHLAND AVE (1600 W) TO N PAULINA ST (1700 W), 37572.58,2018
47,Street Resurfacing Menu,ON W BELLE PLAINE AVE FROM N RAVENSWOOD AVE W (1800 W) TO N HERMITAGE AVE (1740 W), 40159.68,2018
47,Street Resurfacing Menu,ON N WOLCOTT AVE FROM W SCHOOL ST (3300 N) TO W BELMONT AVE (3200 N), 35625.01,2018
47,Street Resurfacing Menu,ON W CORNELIA AVE FROM N LINCOLN AVE (1730 W) TO N WOLCOTT AVE (1900 W), 92637.29,2018
47,Street Resurfacing Menu,ON N CAMPBELL AVE FROM W WILSON AVE (4600 N) TO W EASTWOOD AVE (4630 N), 24081.78,2018
47,Street Resurfacing Menu,ON N CAMPBELL AVE FROM W CULLOM AVE (4300 N) TO W PENSACOLA AVE (4330 N), 21400.76,2018
47,Street Speed Hump Menu,ON W EASTWOOD AVE FROM N CAMPBELL AVE (2500 W) TO N ROCKWELL ST (2600 W), 3700.00,2018
47,Street Speed Hump Replacement,ON W CORNELIA AVE FROM N LINCOLN AVE (1730 W) TO N WOLCOTT AVE (1900 W), 0.00,2018
47,Tree Planting in Various Locations in the Ward,1719 W LELAND AVE:1606 W WAVELAND AVE:1610 W WAVELAND AVE:4008 N GREENVIEW AVE:1604 W WAVELAND AVE:4000 N GREENVIEW AVE, 2950.00,2018
48,Alley Apron Menu,1425 W VICTORIA ST,12419.37,2018
48,Alley Apron Menu,1413 W CATALPA AVE,10572.56,2018
48,Alley Apron Menu,ON N GREENVIEW AVE FROM W ELMDALE AVE (6000 N) TO W THORNDALE AVE (5967 N), 11414.54,2018
48,Alley Apron Menu,ON N GREENVIEW AVE FROM W GRANVILLE AVE (6200 N) TO W HOOD AVE (6130 N):6148 N GREENVIEW AVE, 14301.42,2018
48,Alley Apron Menu,ON N WAYNE AVE FROM W ROSEMONT AVE (6300 N) TO W GRANVILLE AVE (6200 N):6210 N WAYNE AVE, 11064.51,2018
48,Alley Apron Menu,1414 W THOME AVE:ON W THOME AVE FROM N GREENVIEW AVE (1500 W) TO N GLENWOOD AVE (1400 W), 11474.37,2018
48,Alley Apron Menu,ON N LAKEWOOD AVE FROM W GRANVILLE AVE (6200 N) TO W HOOD AVE (6130 N):6145 N LAKEWOOD AVE, 13557.21,2018
48,Alley Apron Menu,5645 N WAYNE AVE:ON N WAYNE AVE FROM W HOLLYWOOD AVE (5700 N) TO W BRYN MAWR AVE (5600 N), 14066.24,2018
48,Alley Apron Menu,1345 W ROSEMONT AVE:ON W ROSEMONT AVE FROM N GLENWOOD AVE (1400 W) TO N WAYNE AVE (1330 W), 10647.47,2018
48,Alley Apron Menu,1417 W BERWYN AVE,10432.75,2018
48,Alley Apron Menu,1542 W THOME AVE,13551.74,2018
48,Alley Apron Menu,1350 W BALMORAL AVE,14518.53,2018
48,Alley Apron Menu,1473 W RASCHER AVE,11047.79,2018
48,Alley Resurfacing Menu,5630-5640 N KENMORE AVE,12022.03,2018
48,Alley Resurfacing Menu,6230-6240 N KENMORE AVE,6801.16,2018
48,Alley Resurfacing Menu,W HIGHLAND AVE & N GREENVIEW AVE & W ROSEMONT AVE & N CLARK ST:1549 W HIGHLAND AVE, 12976.31,2018
48,Alley Resurfacing Menu,1333-1343 W NORWOOD ST:W NORWOOD ST & N BROADWAY & W ELMDALE AVE & N GLENWOOD AVE, 7947.42,2018
48,Alley Resurfacing Menu,N BROADWAY & W ARDMORE AVE & N BROADWAY & W THORNDALE AVE, 13373.06,2018
48,Alley Speed Hump Replacement,5630-5640 N KENMORE AVE,0.00,2018
48,Arterial Street Bump Outs Menu,N WAYNE AVE & N RIDGE AVE,8386.45,2018
48,Bike Lane/Marked Shared Lane Menu,ON N GLENWOOD AVE FROM W DEVON AVE (6400 N) TO N RIDGE AVE (5800 N), 29500.00,2018
48,Bike Lane/Marked Shared Lane Menu,ON N KENMORE AVE FROM W ARGYLE ST (5000 N) TO W ARDMORE AVE (5800 N), 32500.00,2018
48,Bike Lane/Marked Shared Lane Menu,ON N WINTHROP AVE FROM W ARGYLE ST (5000 N) TO W ARDMORE AVE (5800 N), 26000.00,2018
48,Bike Lane/Marked Shared Lane Menu,ON W THORNDALE AVE FROM N WINTHROP AVE (1099 W) TO N KENMORE AVE (1036 W), 12000.00,2018
48,Cedar Playlot - capital improvements,5311 N WINTHROP AVE,110000.00,2018
48,Goudy Elementary School - Playground Improvements,5120 N WINTHROP AVE, 15000.00,2018
48,Goudy Elementary Mural,5120 N WINTHROP AVE,20000,2018
48,Concrete Alley Menu,1549 W HIGHLAND AVE,1869.77,2018
48,Curb & Gutter Menu,1401-1403 W HOOD AVE,15932.02,2018
48,Curb & Gutter Menu,6257-6259 N SHERIDAN RD,6505.64,2018
48,Curb & Gutter Menu,5525-5533 N BROADWAY,18386.21,2018
48,Curb & Gutter Menu,1322-1324 W HOLLYWOOD AVE,3978.10,2018
48,Curb & Gutter Menu,1205-1209 W BRYN MAWR AVE,25281.72,2018
48,Curb & Gutter Menu,1255-1259 W BALMORAL AVE,17909.87,2018
48,Curb & Gutter Menu,1331-1339 W ELMDALE AVE,12195.19,2018
48,Curb & Gutter Menu,1501-1503 W ROSEMONT AVE,2620.92,2018
48,Curb & Gutter Menu,5220 N KENMORE AVE,13314.46,2018
48,Curb & Gutter Menu,5244 N LAKEWOOD AVE,12944.46,2018
48,Curb & Gutter Menu,1401-1403 W HOOD AVE,2049.24,2018
48,Curb & Gutter Menu,5321-5333 N LAKEWOOD AVE,23328.48,2018
48,Curb & Gutter Menu,5321-5333 N LAKEWOOD AVE,6056.86,2018
48,High Definition Camera Menu,W ARGYLE ST & N WINTHROP AVE,27011.00,2018
48,Miscellaneous CDOT Projects,ON N SHERIDAN RD FROM W BERWYN AVE (5310 N) TO W BALMORAL AVE (5400 N), 10000.00,2018
48,Miscellaneous CDOT Projects,ON N CLARK ST FROM W ELMDALE AVE (6000 N) TO W NORWOOD ST (6030 N), 10000.00,2018
48,Six 48th Ward School Improvements,,21000.00,2018
48,50/50 Neighborhood Arts Project,,10000.00,2018
48,Peirce Elementary Mural,1423 W BRYN MAWR AVE,20000,2018
48,Senn Park - Kiosk,5887 N RIDGE AVE,11000.00,2018
48,Sidewalk Menu,1443-1445 W RASCHER AVE,10557,2018
48,Sidewalk Menu,6234-6238 N BROADWAY,8721,2018
48,Sidewalk Menu,1200-1210 W NORWOOD ST:ON W NORWOOD ST FROM N BROADWAY (1200 W) TO N GLENWOOD AVE (1400 W), 50111,2018
48,Sidewalk Menu,1401 W HOLLYWOOD AVE,31323,2018
48,Sidewalk Menu,1101-1111 W ROSEMONT AVE:1100-1112 W ROSEMONT AVE,21895,2018
48,Sidewalk Menu,1340 W THORNDALE AVE,688,2018
48,Sidewalk Menu,1301 W ELMDALE AVE,1699,2018
48,Sidewalk Menu,5510 N MAGNOLIA AVE,630,2018
48,Speed Indicator Signs,ON N BROADWAY FROM W BALMORAL AVE (5400 N) TO W CATALPA AVE (5500 N), 10000,2018
48,Speed Indicator Signs,ON N BROADWAY FROM W BERWYN AVE (5300 N) TO W BALMORAL AVE (5400 N), 10000,2018
48,Speed Indicator Signs,ON N SHERIDAN RD FROM W BALMORAL AVE (5400 N) TO W CATALPA AVE (5500 N), 10000,2018
48,Speed Indicator Signs,ON N CLARK ST FROM W GRANVILLE AVE (6200 N) TO W THOME AVE (6240 N), 10000,2018
48,Street Bump Outs Menu,ON W THORNDALE AVE FROM N WINTHROP AVE (1099 W) TO N BROADWAY (1199 W), 62573,2018
48,Street Bump Outs Menu,N GLENWOOD AVE & W GREGORY ST,15000,2018
48,Street Bump Outs Menu,W THORNDALE AVE & N GREENVIEW AVE,10541,2018
48,Street Light Piggy Back Only Menu,5313 N WINTHROP AVE,7000,2018
48,Street Light Pole Painting Menu,ON N CLARK ST FROM N RIDGE AVE (5940 N) TO W DEVON AVE (6400 N), 15225,2018
48,Street Light Upgrade Menu,6231 N BROADWAY,500,2018
48,Street Light Residential Staggered Piggy Back Menu,ON N WINTHROP AVE FROM W HOLLYWOOD AVE (5700 N) TO W BRYN MAWR AVE (5600 N), 8700,2018
48,Street Resurfacing Menu,ON W THOME AVE FROM N GLENWOOD AVE (1400 W) TO N GREENVIEW AVE (1500 W), 45770,2018
48,Street Resurfacing Menu,ON W BERWYN AVE FROM N BROADWAY (1200 W) TO N WINTHROP AVE (1099 W), 23285,2018
48,Street Resurfacing Menu,W BRYN MAWR AVE & N SHERIDAN RD,90000,2018
48,Street Traffic Circle Menu,W BERWYN AVE & N GLENWOOD AVE,8796,2018
48,Traffic Signal Upgrades,6121 N SHERIDAN RD:ON N SHERIDAN RD FROM W GLENLAKE AVE (6100 N) TO W GRANVILLE AVE (6200 N):ON N SHERIDAN RD FROM W GLENLAKE AVE (6100 N) TO W THORNDALE AVE (5940 N):6121 N BROADWAY:6120 N SHERIDAN RD:ON N BROADWAY FROM W ARDMORE AVE (5806 N) TO W THORNDALE AVE (5933 N):ON N BROADWAY FROM W GLENLAKE AVE (6099 N) TO W GRANVILLE AVE (6200 N):5950 N SHERIDAN RD:5813 N BROADWAY:ON N BROADWAY FROM W ROSEMONT AVE (6300 N) TO W DEVON AVE (6399 N):6330 N BROADWAY:ON N BROADWAY FROM W GLENLAKE AVE (6099 N) TO W THORNDALE AVE (5933 N):5901 N SHERIDAN RD:ON N SHERIDAN RD FROM W ARDMORE AVE (5800 N) TO W THORNDALE AVE (5940 N), 80000,2018
48,Trees - DSS Dept. of Forestry,,50000,2018
49,Alley Apron Menu,N WINTHROP AVE & W ALBION AVE & N WINTHROP AVE & W LOYOLA AVE, 28434.50,2018
49,Alley Apron Menu,N ROGERS AVE & N WOLCOTT AVE & W CHASE AVE & N HONORE ST, 11707.99,2018
49,Alley Apron Menu,6752 N LAKEWOOD AVE,9867.36,2018
49,Alley Apron Menu,N WINTHROP AVE & W ALBION AVE & N WINTHROP AVE & W LOYOLA AVE, 4009.44,2018
49,Alley Resurfacing Menu,N RIDGE BLVD & W MORSE AVE & N WOLCOTT AVE & W LUNT AVE, 85758.65,2018
49,Alley Resurfacing Menu,N CLARK ST & W ALBION AVE & N ASHLAND AVE & W WALLEN AVE, 49062.30,2018
49,Alley Resurfacing Menu,N CLARK ST & W PRATT BLVD & N RAVENSWOOD AVE W & W FARWELL AVE, 59662.57,2018
49,Alley Resurfacing Menu,N HONORE ST & W CHASE AVE & N ROGERS AVE & N HONORE ST:7323 N HONORE ST, 25038.48,2018
49,Alley Resurfacing Menu,W MORSE AVE & N ASHLAND BLVD & W LUNT AVE & N PAULINA ST, 44689.03,2018
49,Alley Resurfacing Menu,W SHERWIN AVE & N SHERIDAN RD & W JARVIS AVE & N SHERIDAN RD, 3897.29,2018
49,Alley Resurfacing Menu,W FARWELL AVE & N GLENWOOD AVE & W MORSE AVE & N GREENVIEW AVE, 23752.61,2018
49,Alley Resurfacing Menu,N LAKEWOOD AVE & W FARWELL AVE & N WAYNE AVE & W PRATT BLVD, 24286.10,2018
49,Alley Resurfacing Menu,W JARVIS AVE & N SHERIDAN RD & W SHERWIN AVE & N GREENVIEW AVE, 46561.76,2018
49,Alley Resurfacing Menu,N SHERIDAN RD & N EASTLAKE TER & N SHERIDAN RD & N ROGERS AVE, 36615.24,2018
49,Alley Resurfacing Menu,W JUNEWAY TER & N ASHLAND AVE & W JONQUIL TER & N SHERIDAN RD, 70109.16,2018
49,Alley Resurfacing Menu,W CHASE AVE & N PAULINA ST & W TOUHY AVE & N CLARK ST, 19701.50,2018
49,Alley Resurfacing Menu,1304 W NORTH SHORE AVE:W NORTH SHORE AVE & N SHERIDAN RD & W COLUMBIA AVE & N SHERIDAN RD, 65354.73,2018
49,Alley Resurfacing Menu,W LUNT AVE & N CLARK ST & W MORSE AVE & N PAULINA ST, 22745.96,2018
49,Alley Resurfacing Menu,W COLUMBIA AVE & N LAKEWOOD AVE & W PRATT BLVD & N GLENWOOD AVE, 26313.09,2018
49,Alley Resurfacing Menu,W MORSE AVE & N CLARK ST & W FARWELL AVE & N ASHLAND BLVD, 28793.75,2018
49,Alley Speed Hump Menu,6626 N GLENWOOD AVE,700.00,2018
49,Alley Speed Hump Menu,1514 W JONQUIL TER,2800.00,2018
