ward,type,location,year,est_cost,address,lat,long,query
10,POD Camera,10900 S. Ave. J,2009,25000,10900 S. Ave. J,41.697144836000064,-87.53408205299996,census
34,Street Light Arterial,10905 S NORMAL,2012,3500,10905 S NORMAL,41.6958589,-87.6349673,google
9,Guardrail Menu,10909 S COTTAGE GROVE AV,2007,1200,10909 S COTTAGE GROVE AV,41.6964893,-87.6083009,google
10,Sidewalk Menu,10918 S BUFFALO AVE,2021,1355.82,10918 S BUFFALO AVE,41.69690416700007,-87.54378794399997,census
10,Sidewalk Menu,10927 S AVENUE L,2021,12254.54,10927 S AVENUE L,41.696747369000036,-87.53647930099999,census
10,Street Resurfacing Menu,10931 S BUFFALO AVE,2020,4382.495,10931 S BUFFALO AVE,41.69671848000007,-87.54377408699997,census
10,Street Resurfacing Menu,10939 S BUFFALO AVE,2020,4382.495,10939 S BUFFALO AVE,41.69659471400007,-87.54377463799995,census
10,Sidewalk Menu,10946 S EWING AVE,2022,5740.94,10946 S EWING AVE,41.69643520000005,-87.53528801899995,census
19,Street Resurfacing Menu,10954 S FAIRFIELD AVE,2021,1699.845,10954 S FAIRFIELD AVE,41.694346204000055,-87.68985561399995,census
5,Sidewalk Menu,1100 E MIDWAY PLAISANCE,2016,17712.505,1100 E MIDWAY PLAISANCE,41.7871844,-87.5992537,google
37,Street Speed Hump Menu,1100 N KEDVALE AVE,2018,1850,1100 N KEDVALE AVE,41.90093181900005,-87.72995028299994,census
37,Street Lighting,1100 N LATROBE AV,2006,2200,1100 N LATROBE AV,41.900553881000064,-87.75697357199994,census
29,Curb & Gutter Menu,1100 N MAYFIELD AVE,2019,6244.77,1100 N MAYFIELD AVE,41.9003599,-87.7732009,google
27,2 POD CAMERAS: 1100 N MONTICELLO AVE & 1200 N MONTICELLO AVE,1100 N MONTICELLO AVE,2019,24776,1100 N MONTICELLO AVE,41.90102245700007,-87.71772593299994,census
29,Sidewalk Menu,1100 N PARKSIDE AVE,2018,27556.12,1100 N PARKSIDE AVE,41.90041594300004,-87.76680913399997,census
27,POD Camera: 1100 N. Ridgeway Ave,1100 N RIDGEWAY AVE,2019,24776,1100 N RIDGEWAY AVE,41.90101012900004,-87.72016506199998,census
2,1 PTZ Camera - NW 1100 N State,1100 N STATE ST,2022,24776,1100 N STATE ST,41.86721240700007,-87.62749110299995,census
49,Street Speed Hump Menu,1100 W ALBION AVE,2016,1850,1100 W ALBION AVE,42.00258241600005,-87.65906743599999,census
48,Street Lighting,1100 W BERWYN AV,2009,800,1100 W BERWYN AV,41.97817389000005,-87.65857931499994,census
43,In-Road State Law Stop For Pedestrians Sign Menu,1100 W FULLERTON AVE,2022,175,1100 W FULLERTON AVE,41.9256224,-87.6562694,google
43,Sidewalk Menu,1100 W WEBSTER AVE,2020,45855.65,1100 W WEBSTER AVE,41.921704917000056,-87.65601043999999,census
44,Street Light Upgrade Menu,1100 W WOLFRAM ST,2017,500,1100 W WOLFRAM ST,41.93350971600006,-87.65645908499994,census
25,POD Camera,1100 W. 18 th St.,2009,16738,1100 W. 18 th St.,42.326863581000055,-87.84511873999998,census
25,POD Camera,1100 W. 18 th St.,2010,8262,1100 W. 18 th St.,42.326863581000055,-87.84511873999998,census
5,Sidewalk Menu,1101 E MIDWAY PLAISANCE,2016,17712.505,1101 E MIDWAY PLAISANCE,41.7871844,-87.5992537,google
37,Miscellaneous CDOT Projects,1101 N LONG AVE,2019,6000,1101 N LONG AVE,41.90040434900004,-87.76082274899994,census
29,Curb & Gutter Menu,1101 N MAYFIELD AVE,2019,5163.43666666667,1101 N MAYFIELD AVE,41.9003645,-87.7725939,google
24,Sidewalk Menu,1101 S KEELER AVE,2021,17633.09,1101 S KEELER AVE,41.8679184,-87.7301334,google
28,Sidewalk Menu,1101 S RICHMOND ST,2021,2095.88,1101 S RICHMOND ST,41.8681774,-87.6992747,google
49,Sidewalk Menu,1101 W NORTH SHORE AVE,2021,2312.33,1101 W NORTH SHORE AVE,42.00370936400003,-87.65876307699995,census
27,Sidewalk Menu,1103 N RIDGEWAY AVE,2021,3214.67,1103 N RIDGEWAY AVE,41.901033950000055,-87.72015085799995,census
9,Sidewalk Menu,11036 S INDIANA AVE,2022,11533.455,11036 S INDIANA AVE,41.69394745400007,-87.61828235899998,census
19,Miscellaneous-CDOT,11039 S Christiana,2010,15369,11039 S Christiana,41.6923038,-87.7043086,google
34,Sidewalk Menu,1104 W 104 TH PL,2016,2346.18,1104 W 104 TH PL,41.70412154300004,-87.65031678399998,census
34,Sidewalk Menu,1104 W 104 TH PL,2017,3198.36,1104 W 104 TH PL,41.70412154300004,-87.65031678399998,census
34,Sidewalk Menu,1104 W 104 TH PL,2018,8739.36,1104 W 104 TH PL,41.70412154300004,-87.65031678399998,census
34,Sidewalk Menu,1104 W 104 TH PL,2018,28335.22,1104 W 104 TH PL,41.70412154300004,-87.65031678399998,census
34,Guardrail Menu,11043 S VINCENNES AV,2006,460,11043 S VINCENNES AV,41.69281704000008,-87.66283807299999,census
34,Bollard Menu,11044 S PRINCETON AV,2006,1428,11044 S PRINCETON AV,41.69320410600005,-87.63032981199996,census
10,Sidewalk Menu,11045 S AVENUE L,2022,4461.82,11045 S AVENUE L,41.69464909000004,-87.53647930099999,census
10,Sidewalk Menu,11048 S AVENUE N,2019,14798,11048 S AVENUE N,41.6940816,-87.5391798,google
29,Miscellaneous CDOT Projects,1105 N MASSASOIT AVE,2021,150,1105 N MASSASOIT AVE,41.90047929100007,-87.76922965499995,census
1,Sidewalk Menu,1107 N HERMITAGE AVE,2016,443.94,1107 N HERMITAGE AVE,41.9024648,-87.6708901,google
29,Miscellaneous CDOT Projects,1107 N MASSASOIT AVE,2021,150,1107 N MASSASOIT AVE,41.90051050900007,-87.76923069499998,census
26,Alley Apron Menu,1107 N SACRAMENTO AVE,2018,20904.63,1107 N SACRAMENTO AVE,41.901334675000044,-87.70176700299999,census
25,Sidewalk Menu,1108 W MADISON ST,2016,4971.26,1108 W MADISON ST,41.88169473700003,-87.65497853399995,census
26,Sidewalk Menu,1109 N SACRAMENTO AVE,2016,3204.76,1109 N SACRAMENTO AVE,41.90139005700007,-87.70176823399999,census
16,Curb & Gutter Menu,1109 W GARFIELD BLVD,2022,32341.79,1109 W GARFIELD BLVD,41.79382133800004,-87.65282334799997,census
26,Alley Resurfacing Menu,1110 N MOZART ST,2022,22461.11,1110 N MOZART ST,41.90131857400007,-87.69809433799998,census
34,Miscellaneous-CDOT,11100 S Halstead St.,2010,20598,11100 S Halstead St.,41.69230850200006,-87.64238074099995,census
9,Sidewalk Menu,11100 S LANGLEY AVE,2019,41729.71,11100 S LANGLEY AVE,41.692335025000034,-87.60599317299994,census
9,Sidewalk Menu,11100 S LANGLEY AVE,2019,6166.59,11100 S LANGLEY AVE,41.692335025000034,-87.60599317299994,census
1,Sidewalk Menu,1111 N PAULINA ST,2022,3172.43,1111 N PAULINA ST,41.90233250700004,-87.66990690199998,census
4,Street Bump Outs Menu,1111 S WABASH AVE,2021,6190.7,1111 S WABASH AVE,41.868424051000034,-87.62583849199996,census
4,Sidewalk Menu,1112 S WABASH AVE,2016,6539.65,1112 S WABASH AVE,41.86908120100003,-87.62587373399998,census
25,Alley Resurfacing Menu,1112 W CULLERTON ST,2018,23494.04,1112 W CULLERTON ST,41.85524219600006,-87.65391572399994,census
25,Sidewalk Menu,1112 W TAYLOR ST,2022,13593.6,1112 W TAYLOR ST,41.86945605900007,-87.65477795299995,census
25,Alley Resurfacing Menu,1112 W TAYLOR ST,2021,6155.3,1112 W TAYLOR ST,41.86945605900007,-87.65477795299995,census
1,Sidewalk Menu,1113 N HERMITAGE AVE,2016,443.94,1113 N HERMITAGE AVE,41.86761449200003,-87.67013976099997,census
34,Street Light Upgrade Menu,11132 S ASHLAND AVE,2017,500,11132 S ASHLAND AVE,41.7202573,-87.6626689,google
10,Sidewalk Menu,11137 S EWING AVE,2018,3076,11137 S EWING AVE,41.692759300000034,-87.53527333499994,census
44,Alley Apron Menu,1114 W ROSCOE ST,2016,9738.07,1114 W ROSCOE ST,41.94352942100005,-87.65730425399994,census
34,Street Light Upgrade Menu,11142 S ASHLAND AVE,2017,500,11142 S ASHLAND AVE,41.7202573,-87.6626689,google
26,Sidewalk Menu,1115 N FRANCISCO AVE,2022,1759.97,1115 N FRANCISCO AVE,41.86745214000007,-87.69836090999996,census
43,Alley Apron Menu,1115 W BELDEN AVE,2016,3180.12,1115 W BELDEN AVE,41.92350180600005,-87.65670265199998,census
43,Alley Apron Menu,1115 W BELDEN AVE,2017,7736.8,1115 W BELDEN AVE,41.92350180600005,-87.65670265199998,census
43,Street Light Upgrade Menu,1115 W DIVERSEY PKWY,2016,450,1115 W DIVERSEY PKWY,41.932376,-87.6565005,google
44,Sidewalk Menu,1119 W GRACE ST,2018,3031.42,1119 W GRACE ST,41.9510711,-87.657645,google
34,Sidewalk Menu,11201 S GREEN ST,2021,28286.69,11201 S GREEN ST,41.69037982700007,-87.64352410099997,census
37,Sidewalk Menu,1121 N KEYSTONE AVE,2019,36505.63,1121 N KEYSTONE AVE,41.901288812000075,-87.72747903199996,census
27,Street Light Upgrade Menu,1122 N LAWNDALE AVE,2019,500,1122 N LAWNDALE AVE,41.9016599,-87.7192137,google
26,Sidewalk Menu,1123 N SACRAMENTO AVE,2021,5689.13,1123 N SACRAMENTO AVE,41.90177774000006,-87.70177873599994,census
48,Sidewalk Menu,1123 W THORNDALE AVE,2017,479.26,1123 W THORNDALE AVE,41.99003248900004,-87.65921378799999,census
44,Sidewalk Menu,1123 W WELLINGTON AVE,2016,2563.73,1123 W WELLINGTON AVE,41.93621560100007,-87.65736855099999,census
37,Alley Speed Hump Menu,1124 N PULASKI RD,2022,700,1124 N PULASKI RD,41.901581011000076,-87.72627442399994,census
2,Street Lighting,1124 S ASHLAND AV,2009,1000,1124 S ASHLAND AV,41.510359331000075,-87.65495959999998,census
44,Miscellaneous CDOT Projects,1124 W BARRY AVE,2019,582.5,1124 W BARRY AVE,41.93804780500005,-87.65742643699997,census
44,Miscellaneous CDOT Projects,1125 W WELLINGTON AVE,2019,500,1125 W WELLINGTON AVE,41.93621540100003,-87.65744691099997,census
10,Curb & Gutter Menu,11256 S AVENUE H,2022,23614.28,11256 S AVENUE H,41.69061540700005,-87.53287206599998,census
44,Alley Resurfacing Menu (1-1),1128 W NEWPORT AVE,2018,23116.295,1128 W NEWPORT AVE,41.94442896400005,-87.65798715599999,census
49,Sidewalk Menu,1130 W NORTH SHORE AVE,2018,1321.85,1130 W NORTH SHORE AVE,42.00370693900004,-87.65966913399996,census
9,POD Camera,11300 E. Edbrooke,2010,20000,11300 E. Edbrooke,41.6889104,-87.6196766,google
26,Sidewalk Menu,1131 N FRANCISCO AVE,2021,2847.95,1131 N FRANCISCO AVE,41.867371099000025,-87.69835865899995,census
27,Alley Speed Hump Menu,1131 N RIDGEWAY AVE,2017,350,1131 N RIDGEWAY AVE,41.90136494500007,-87.72015985199994,census
44,Miscellaneous CDOT Projects,1133 W CORNELIA AVE,2019,582.5,1133 W CORNELIA AVE,41.9451734,-87.6583064,google
43,Miscellaneous CDOT Projects,1135 W BELDEN AVE,2018,1000,1135 W BELDEN AVE,41.92349946100006,-87.65680816599996,census
34,Bollard Menu,11352 S BISHOP ST,2006,714,11352 S BISHOP ST,41.686805166000056,-87.65843227399995,census
9,Street Light Upgrade Menu,11361 S INDIANA AVE,2017,406,11361 S INDIANA AVE,41.68777524500007,-87.61812142599996,census
16,Miscellaneous CDOT Projects,1137 W 63 RD ST,2022,101,1137 W 63 RD ST,41.779493,-87.6535081,google
44,Miscellaneous CDOT Projects,1139 W WELLINGTON AVE,2019,500,1139 W WELLINGTON AVE,41.93620670800004,-87.65792119199995,census
17,Alley Resurfacing Menu,1140 W 79 TH ST,2017,15039.59,1140 W 79 TH ST,41.75051550300003,-87.65277559699996,census
21,Sidewalk Menu,1140 W 90 TH ST,2022,4301.87,1140 W 90 TH ST,41.730482634000055,-87.65238009399997,census
34,Curb & Gutter Menu,11400 S WALLACE ST,2016,9404.71,11400 S WALLACE ST,41.68685456800006,-87.63737222899994,census
9,Street Light Upgrade Menu,11404 S INDIANA AVE,2017,406,11404 S INDIANA AVE,41.686648743000035,-87.61810037599997,census
44,Alley Apron Menu,1141 W WOLFRAM ST,2016,7564.47,1141 W WOLFRAM ST,41.93347698800005,-87.65782784999999,census
37,Sidewalk Menu,1142 N KARLOV AVE,2022,2988.17,1142 N KARLOV AVE,41.9020662,-87.7289836,google
44,Alley Apron Menu,1142 W GEORGE ST,2022,41172.68,1142 W GEORGE ST,41.934409079000034,-87.65715731799997,census
49,Alley Speed Hump Menu,1142 W NORTH SHORE AVE,2016,700,1142 W NORTH SHORE AVE,42.00370408100008,-87.65986232599994,census
34,Curb & Gutter Menu,11421 S ASHLAND AVE,2016,2859.06,11421 S ASHLAND AVE,41.720848,-87.6626996,google
9,Curb & Gutter Menu,11424 S CHAMPLAIN AVE,2020,29206.28,11424 S CHAMPLAIN AVE,41.68694870100006,-87.60709422899998,census
21,Miscellaneous-BOE,1143 W 91 ST,2007,1000,1143 W 91 ST,41.7286537,-87.6521253,google
34,Curb & Gutter Menu,11430 S PARNELL AVE,2019,4427.09,11430 S PARNELL AVE,41.68612410500003,-87.63614127499994,census
37,Alley Apron Menu,1144 N LONG AVE,2017,27925.31,1144 N LONG AVE,41.9014706,-87.7608537,google
44,Alley Apron Menu,1145 W OAKDALE AVE,2022,18813.92,1145 W OAKDALE AVE,41.93529995700004,-87.65721577599999,census
44,Alley Apron Menu,1145 W WELLINGTON AVE,2016,1374.87,1145 W WELLINGTON AVE,41.93620388000005,-87.65817284599996,census
44,Alley Apron Menu,1145 W WELLINGTON AVE,2017,10796.92,1145 W WELLINGTON AVE,41.93620388000005,-87.65817284599996,census
37,Concrete Alley Menu,1146 N LECLAIRE AVE,2022,57934.295,1146 N LECLAIRE AVE,41.90114013600004,-87.75330199999996,census
1,Clemente High School - Field Restoration,1147 N WESTERN AVE,2018,70100,1147 N WESTERN AVE,41.90216239600005,-87.68699753499999,census
44,Curb & Gutter Menu,1147 W GEORGE ST,2016,2361.3,1147 W GEORGE ST,41.93438233200004,-87.65820611099997,census
44,Curb & Gutter Menu,1147 W GEORGE ST,2016,7714.53,1147 W GEORGE ST,41.93438233200004,-87.65820611099997,census
49,Sidewalk Menu,1147 W PRATT BLVD,2016,8036.46,1147 W PRATT BLVD,42.005546398000035,-87.66028221199997,census
1,School Projects,1148 N HONORE ST,2014,25000,1148 N HONORE ST,41.902508099000045,-87.67358020699999,census
1,LaSalle II School Playground Drinking Fountain,1148 N HONORE ST,2017,9300,1148 N HONORE ST,41.902508099000045,-87.67358020699999,census
44,Curb & Gutter Menu,1149 W CORNELIA AVE,2017,3993.18,1149 W CORNELIA AVE,41.9452123,-87.658843,google
28,Alley Apron Menu,115 N KILBOURN AVE,2020,28771.06,115 N KILBOURN AVE,41.878933106000034,-87.73785955699998,census
43,Miscellaneous CDOT Projects,1150 W DICKENS AVE,2018,616.190476190476,1150 W DICKENS AVE,41.91986434900008,-87.65772264199995,census
48,Miscellaneous-CDOT,1150 W Foster (Bus Pad),2008,14471,1150 W Foster,41.9763364,-87.6590936,google
10,Bollard Menu,11500 S AVENUE L,2010,7570,11500 S AVENUE L,41.68623284800003,-87.53647923199998,census
27,Sidewalk Menu,1151 S WOOD ST,2021,12499.62,1151 S WOOD ST,41.86832980100007,-87.67138148499998,census
44,Miscellaneous Other Projects,1151 W EDDY ST,2019,1246.66666666667,1151 W EDDY ST,41.94624474600005,-87.65765870499996,census
34,Sidewalk Menu,11520 S MARSHFIELD AVE,2016,1052.335,11520 S MARSHFIELD AVE,41.684237160000066,-87.66269951899994,census
34,Alley Resurfacing Menu,11528 S HALSTED ST,2018,9246.52,11528 S HALSTED ST,41.68453087600005,-87.64213836099998,census
43,Miscellaneous CDOT Projects,1154 W DICKENS AVE,2018,616.190476190476,1154 W DICKENS AVE,41.919863371000076,-87.65776668199999,census
44,Sidewalk Menu,1154 W DIVERSEY PKWY,2015,678,1154 W DIVERSEY PKWY,41.9326895,-87.6580175,google
10,Rowan Park- park improvements,11546 S AVENUE L,2016,75000,11546 S AVENUE L,41.685524454000074,-87.53647605899994,census
10,Rowan Park - Baseball Field Improvements,11546 S AVENUE L,2018,160000,11546 S AVENUE L,41.685524454000074,-87.53647605899994,census
44,Alley Apron Menu,1155 W EDDY ST,2021,10660.12,1155 W EDDY ST,41.94624364300006,-87.65771810699994,census
43,Miscellaneous CDOT Projects,1158 W DICKENS AVE,2018,616.190476190476,1158 W DICKENS AVE,41.91986247400007,-87.65780705299994,census
24,Sidewalk Menu,1159 S KEELER AVE,2021,46955.14,1159 S KEELER AVE,41.8666219,-87.7297375,google
29,Curb & Gutter Menu,116 S CENTRAL AVE,2020,65259.49,116 S CENTRAL AVE,41.87832341400008,-87.76479860099994,census
34,Alley Apron Menu,11600 S LAFLIN ST,2017,25272.6,11600 S LAFLIN ST,41.682890833000044,-87.65911981999994,census
34,Sidewalk Menu,11616 S ABERDEEN ST,2017,13171.57,11616 S ABERDEEN ST,41.6826236,-87.6496925,google
4,POD Camera,1163 E 43 RD ST,2017,27011,1163 E 43 RD ST,41.8167207,-87.5967148,google
42,Bollard Menu,1164 N DEARBORN ST,2005,2856,1164 N DEARBORN ST,41.90346672000004,-87.62997655799995,census
44,Alley Apron Menu,1169 W EDDY ST,2015,6653,1169 W EDDY ST,41.946239784000056,-87.65792601599998,census
34,Bollard Menu,11717 S PRINCETON AV,2008,1428,11717 S PRINCETON AV,41.68093251400006,-87.62994353499994,census
10,Street Light Upgrade Menu,11741 S TORRENCE AVE,2018,720,11741 S TORRENCE AVE,41.68238071300004,-87.55933941099994,census
10,Alley Speed Hump Menu,11743 S EWING AVE,2015,700,11743 S EWING AVE,41.68195998300007,-87.53522992299997,census
34,Alley Apron Menu,11759 S JUSTINE ST,2021,33956.65,11759 S JUSTINE ST,41.68015068400007,-87.66023947299999,census
34,Bollard Menu,11844 S WENTWORTH AV,2007,1428,11844 S WENTWORTH AV,41.6785463,-87.6277194,google
34,Sidewalk Menu,11855 S MARSHFIELD AVE,2016,2560.015,11855 S MARSHFIELD AVE,41.6784092,-87.6624996,google
9,Sidewalk Menu,119 E 95 TH ST,2020,26715.19,119 E 95 TH ST,41.7215976,-87.6196291,google
29,Curb & Gutter Menu,119 S MAYFIELD AVE,2022,10348.62,119 S MAYFIELD AVE,41.8785722,-87.7710869,google
34,Street Light Upgrade Menu,11900 S LOOMIS ST,2018,2000,11900 S LOOMIS ST,41.6776067,-87.6565566,google
34,Sidewalk Menu,11921 S STEWART AVE,2020,7554.29,11921 S STEWART AVE,41.677156352000054,-87.63223988099998,census
9,Curb & Gutter Menu,11943 S STATE ST,2018,7477.93,11943 S STATE ST,41.6767695,-87.6223229,google
42,Pavement Markings,120 S DESPLAINES ST,2015,1700,120 S DESPLAINES ST,41.879948916000046,-87.64407184799995,census
37,Alley Resurfacing Menu,1200 N HARDING AVE,2017,20070.625,1200 N HARDING AVE,41.9027791,-87.7252224,google
29,Sidewalk Menu,1200 N MENARD AVE,2021,3458.68,1200 N MENARD AVE,41.902575574000025,-87.77053168699996,census
27,2 POD CAMERAS: 1100 N MONTICELLO AVE & 1200 N MONTICELLO AVE,1200 N MONTICELLO AVE,2019,24776,1200 N MONTICELLO AVE,41.90338342600006,-87.71780620199996,census
27,POD Camera,1200 N Springfield,2008,24000,1200 N Springfield,41.902702,-87.723866,google
24,Street Speed Hump Menu,1200 S CHRISTIANA AVE,2018,1850,1200 S CHRISTIANA AVE,41.86632825700008,-87.70932778299994,census
24,Street Resurfacing Menu,1200 S SPRINGFIELD AVE,2017,47783.26,1200 S SPRINGFIELD AVE,41.8662017,-87.7227334,google
24,Street Speed Hump Menu,1200 S TROY ST,2021,4700,1200 S TROY ST,41.86582931700008,-87.70443363099997,census
24,POD Camera,1200 S. Springfield,2006,24000,1200 S. Springfield,41.8662017,-87.7227334,google
17,Street Resurfacing Menu,1200 W 74 TH PL,2019,62302.66,1200 W 74 TH PL,41.758681196000055,-87.65476556299996,census
46,Curb & Gutter Menu,1200 W AINSLIE ST,2021,2077.035,1200 W AINSLIE ST,41.971455691000074,-87.66054490499994,census
43,Street Resurfacing Menu,1200 W BELDEN AVE,2021,34512.62,1200 W BELDEN AVE,41.92348251200008,-87.65844246799998,census
37,POD Camera,1201 N Central,2007,36000,1201 N Central,41.9024186,-87.7654362,google
28,Sidewalk Menu,1201 W FLOURNOY ST,2017,85249.46,1201 W FLOURNOY ST,41.873230532000036,-87.65694599099999,census
48,Bollard Menu,1201 W HOOD AV,2006,3570,1201 W HOOD AV,41.99361359900007,-87.66119709299994,census
34,Curb & Gutter Menu,12029 S JUSTINE ST,2016,6455.23,12029 S JUSTINE ST,41.674980548000065,-87.66008002899997,census
21,Sidewalk Menu,1205 W 86 TH ST,2022,10071.24,1205 W 86 TH ST,41.73774703500004,-87.65353934699993,census
48,Sidewalk Menu,1205 W THORNDALE AVE,2022,2676.24,1205 W THORNDALE AVE,41.989971697000044,-87.66164206799994,census
34,Sidewalk Menu,12053 S LAFLIN ST,2017,6203.62,12053 S LAFLIN ST,41.6741687,-87.658567,google
48,Curb & Gutter Menu,1206 W BALMORAL AVE,2021,7489.46,1206 W BALMORAL AVE,41.97997742000007,-87.66005516699994,census
48,Sidewalk Menu,1207 W BRYN MAWR AVE,2021,8615.18,1207 W BRYN MAWR AVE,41.983610388000045,-87.66068723599994,census
43,Curb & Gutter Menu,1209 W DRAPER ST,2021,22360.47,1209 W DRAPER ST,41.928234012000075,-87.65892410399994,census
5,Miscellaneous-Other,121 N LA SALLE ST,2011,647,121 N LA SALLE ST,41.8838075,-87.6322093,google
6,Miscellaneous-Other,121 N LA SALLE ST,2011,3076,121 N LA SALLE ST,41.8838075,-87.6322093,google
7,Miscellaneous-Other,121 N LA SALLE ST,2011,459,121 N LA SALLE ST,41.8838075,-87.6322093,google
8,Miscellaneous-Other,121 N LA SALLE ST,2011,220,121 N LA SALLE ST,41.8838075,-87.6322093,google
14,Miscellaneous-Other,121 N LA SALLE ST,2011,337,121 N LA SALLE ST,41.8838075,-87.6322093,google
15,Miscellaneous-Other,121 N LA SALLE ST,2011,1044,121 N LA SALLE ST,41.8838075,-87.6322093,google
19,Miscellaneous-Other,121 N LA SALLE ST,2011,888,121 N LA SALLE ST,41.8838075,-87.6322093,google
21,Miscellaneous-Other,121 N LA SALLE ST,2011,108,121 N LA SALLE ST,41.8838075,-87.6322093,google
24,Miscellaneous-Other,121 N LA SALLE ST,2011,449,121 N LA SALLE ST,41.8838075,-87.6322093,google
28,Miscellaneous-Other,121 N LA SALLE ST,2011,414,121 N LA SALLE ST,41.8838075,-87.6322093,google
32,Miscellaneous-Other,121 N LA SALLE ST,2011,161,121 N LA SALLE ST,41.8838075,-87.6322093,google
35,Miscellaneous-Other,121 N LA SALLE ST,2011,177,121 N LA SALLE ST,41.8838075,-87.6322093,google
37,Miscellaneous-Other,121 N LA SALLE ST,2011,314,121 N LA SALLE ST,41.8838075,-87.6322093,google
39,Miscellaneous-Other,121 N LA SALLE ST,2011,175,121 N LA SALLE ST,41.8838075,-87.6322093,google
42,Pole Painting,121 N LA SALLE ST,2006,7500,121 N LA SALLE ST,41.8838075,-87.6322093,google
46,Miscellaneous-Other,121 N LA SALLE ST,2011,158,121 N LA SALLE ST,41.8838075,-87.6322093,google
