ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
18,Street Resurface Menu,S TALMAN AVE & W 81 ST (8100 S) & W 82 ST (8200 S),2011,67945,15811,8100 S TALMAN AVE,8200 S TALMAN AVE,41.7462298,-87.6891778,google,41.7443978,-87.6890989,google
6,Street Resurface Menu,S VERNON AVE & E 81 ST (8100 S) & E 82 ST (8200 S),2011,62118,4779,8100 S VERNON AVE,8200 S VERNON AVE,41.7472744,-87.6139778,google,41.7454964,-87.6138842,google
18,Sidewalk Menu,S WASHTENAW AVE & W 81 ST (8100 S) & W 82 ST (8200 S),2011,29962,15796,8100 S WASHTENAW AVE,8200 S WASHTENAW AVE,41.7462087,-87.6904419,google,41.7443773,-87.6903001,google
18,Street Resurface Menu,S TALMAN AVE & W 82 ST (8200 S) & W 82 PL (8228 S),2011,32852,15818,8200 S TALMAN AVE,8228 S TALMAN AVE,41.7443978,-87.6890989,google,41.7436589,-87.689105,google
6,Miscellaneous-CDOT,83 rd Eberhart & Rhodes Av & Dixon School,2008,6000,4666,83 rd Eberhart & Rhodes Av,83 rd Eberhart & Dixon School,41.7438449,-87.6122974,google,41.774628,-87.7083351,google
18,Sidewalk Menu,S CAMPBELL AVE & W 82 PL (8216 S) & W 83 ST (8300 S),2011,28131,15800,8216 S CAMPBELL AVE,8300 S CAMPBELL AVE,41.744273,-87.6846148,google,41.7427719,-87.6851802,google
21,Sidewalk Menu,S EMERALD AVE & W 82 ST (8200 S) & W 83 ST (8300 S),2011,1496,17863,8200 S EMERALD AVE,8300 S EMERALD AVE,41.745087,-87.6430139,google,41.7433879,-87.6425967,google
21,Street Speed Hump Menu,S LA SALLE ST & W 82 ST (8200 S) & W 83 ST (8300 S),2011,3700,17906,8200 S LA SALLE ST,8300 S LA SALLE ST,41.7452759,-87.628407,google,41.7435956,-87.6280454,google
6,Street Resurface Menu,S RHODES AVE & E 81 ST (8100 S) & E 83 ST (8300 S),2011,134772,4781,8100 S RHODES AVE,8300 S RHODES AVE,41.747315,-87.6114833,google,41.7437086,-87.6117427,google
18,Street Resurface Menu,S TALMAN AVE & W 82 PL (8228 S) & W 83 ST (8300 S),2011,45409,15813,8228 S TALMAN AVE,8300 S TALMAN AVE,41.7436589,-87.689105,google,41.7427141,-87.6887898,google
6,Street Resurface Menu,S VERNON AVE & E 82 ST (8200 S) & E 83 ST (8300 S),2011,62576,4789,8200 S VERNON AVE,8300 S VERNON AVE,41.7454964,-87.6138842,google,41.7437067,-87.613463,google
18,Street Resurface Menu,S HOMAN AVE & W 83 ST (8300 S) & W 83 PL (8332 S),2011,40885,15812,8300 S HOMAN AVE,8332 S HOMAN AVE,41.7424258,-87.7070561,google,41.7415062,-87.7070317,google
18,Street Speed Hump Menu,S HOMAN AVE & W 83 ST (8300 S) & W 83 PL (8332 S),2011,1850,15825,8300 S HOMAN AVE,8332 S HOMAN AVE,41.7424258,-87.7070561,google,41.7415062,-87.7070317,google
10,Street Speed Hump Menu,S MUSKEGON AVE & S BALTIMORE AV (8355 S) & E 84 ST (8400 S),2011,3700,7982,8400 S MUSKEGON AVE,8355 S MUSKEGON AVE,41.7426388,-87.5554636,google,41.7432776,-87.5548924,google
1,Sidewalk Menu,N ASHLAND AVE & W CHICAGO AV (800 N) & W PEARSON ST (840 N),2011,80248,418,800 N ASHLAND AVE,840 N ASHLAND AVE,41.8960679,-87.6673591,google,41.8972977,-87.6677112,google
1,Sidewalk Menu - Change Order,N ASHLAND AVE & W CHICAGO AV (800 N) & W PEARSON ST (840 N),2011,1526,421,800 N ASHLAND AVE,840 N ASHLAND AVE,41.8960679,-87.6673591,google,41.8972977,-87.6677112,google
21,Street Resurface Menu(1-5),S ADA ST & W 79 ST (7900 S) & W 84 ST (8400 S),2011,188968,17881,7900 S ADA ST,8400 S ADA ST,41.7504421,-87.6573706,google,41.7411935,-87.6574257,google
21,Street Speed Hump Menu,S ADA ST & W 83 ST (8300 S) & W 84 ST (8400 S),2011,3700,17907,8300 S ADA ST,8400 S ADA ST,41.7430112,-87.6574387,google,41.7411935,-87.6574257,google
8,Sidewalk Menu,S CREGIER AVE & E 83 ST (8300 S) & E 84 ST (8400 S),2011,73019,6161,8300 S CREGIER AVE,8400 S CREGIER AVE,41.7442568,-87.5807058,google,41.742435,-87.5806844,google
7,Sidewalk Menu,S ESSEX AVE & E 83 ST (8300 S) & E 84 ST (8400 S),2011,15163,5387,8300 S ESSEX AVE,8400 S ESSEX AVE,41.7443676,-87.5639661,google,41.7425563,-87.5639793,google
8,Sidewalk Menu,S MERRILL AVE & E 83 ST (8300 S) & E 84 ST (8400 S),2011,2356,6155,8300 S MERRILL AVE,8400 S MERRILL AVE,41.7443691,-87.5722011,google,41.7423932,-87.5726305,google
18,Sidewalk Menu,S SPAULDING AVE & W 84 ST (8400 S) & W 84 PL (8432 S),2011,38223,15803,8400 S SPAULDING AVE,8432 S SPAULDING AVE,41.740622,-87.7045637,google,41.7397166,-87.7045419,google
8,Street Speed Hump Menu,S DANTE AVE & E 84 ST (8400 S) & E 85 ST (8500 S),2011,3700,6168,8400 S DANTE AVE,8500 S DANTE AVE,41.7421774,-87.5895296,google,41.7403733,-87.5894444,google
6,Street Resurface Menu,S INDIANA AVE & E 84 ST (8400 S) & E 85 ST (8500 S),2011,37232,4786,8400 S INDIANA AVE,8500 S INDIANA AVE,41.7418792,-87.6195213,google,41.7400731,-87.6194711,google
18,Curb/Gutter Menu,S ROCKWELL ST & W 84 ST (8400 S) & W 85 ST (8500 S),2011,19631,15793,8400 S ROCKWELL ST,8500 S ROCKWELL ST,41.741396,-87.6876909,google,41.7391652,-87.6882986,google
21,Street Speed Hump Menu,S THROOP ST & W 84 ST (8400 S) & W 85 ST (8500 S),2011,3700,17896,8400 S THROOP ST,8500 S THROOP ST,41.7412412,-87.6561828,google,41.7393728,-87.656166,google
6,Sidewalk Menu,S VERNON AVE & E 84 ST (8400 S) & E 85 ST (8500 S),2011,65841,4774,8400 S VERNON AVE,8500 S VERNON AVE,41.7418733,-87.6133347,google,41.7400566,-87.613306,google
21,Street Speed Hump Menu,S ADA ST & W 85 ST (8500 S) & W 86 ST (8600 S),2011,3700,17894,8500 S ADA ST,8600 S ADA ST,41.7393784,-87.6574189,google,41.7375672,-87.6573231,google
7,Sidewalk Menu,S ESSEX AVE & E 85 ST (8500 S) & E 86 ST (8600 S),2011,31308,5390,8500 S ESSEX AVE,8600 S ESSEX AVE,41.7407312,-87.5639061,google,41.7389004,-87.5638889,google
18,Street Resurface Menu,S KENTON AVE & W 85 ST (8500 S) & W 86 ST (8600 S),2011,60933,15810,8500 S KENTON AVE,8600 S KENTON AVE,41.7381426,-87.7364125,google,41.7363242,-87.7363804,google
7,Curb/Gutter Menu,S PHILLIPS AVE & E 85 ST (8500 S) & E 86 ST (8600 S),2011,3866,5377,8500 S PHILLIPS AVE,8600 S PHILLIPS AVE,41.7406718,-87.5651018,google,41.7389008,-87.565122,google
21,Street Speed Hump Menu,S THROOP ST & W 85 ST (8500 S) & W 86 ST (8600 S),2011,3700,17892,8500 S THROOP ST,8600 S THROOP ST,41.7393728,-87.656166,google,41.737581,-87.65609,google
18,Sidewalk Menu,S HAMLIN AVE & W 86 ST (8600 S) & W 86 PL (8632 S),2011,60830,15806,8600 S HAMLIN AVE,8632 S HAMLIN AVE,41.7367787,-87.7166395,google,41.7358148,-87.7167736,google
18,Pole Painting,S DAMEN AVE & W 76 ST (7600 S) & W 87 ST (8700 S),2011,38800,15786,7600 S DAMEN AVE,8700 S DAMEN AVE,41.7555704,-87.6735911,google,41.7359019,-87.6727849,google
6,Street Lighting,S INDIANA AVE & E 83 ST (8300 S) & E 87 ST (8700 S),2011,288000,4769,8300 S INDIANA AVE,8700 S INDIANA AVE,41.7435284,-87.6198226,google,41.7361919,-87.6196021,google
18,Alley Apron Menu,S KARLOV AVE & W 86 ST (8600 S) & W 87 ST (8700 S),2011,9684,15789,8600 S KARLOV AVE,8700 S KARLOV AVE,41.7364977,-87.7242458,google,41.7348829,-87.7238519,google
18,Alley Apron Menu,S KOMENSKY AVE & W 86 ST (8600 S) & W 87 ST (8700 S),2011,18763,15788,8600 S KOMENSKY AVE,8700 S KOMENSKY AVE,41.7365123,-87.7230145,google,41.7349104,-87.7226464,google
21,Sidewalk Menu,S PARNELL AVE & W 86 ST (8600 S) & W 87 ST (8700 S),2011,61392,17865,8600 S PARNELL AVE,8700 S PARNELL AVE,41.7377164,-87.6378848,google,41.736725,-87.63528,google
21,Sidewalk Menu,S LAFLIN ST & W 87 ST (8700 S) & W 88 ST (8800 S),2011,5256,17867,8700 S LAFLIN ST,8800 S LAFLIN ST,41.7355626,-87.6609276,google,41.7338686,-87.6608681,google
7,Street Resurface Menu(1-5),S MANISTEE AVE & E 87 ST (8700 S) & E 88 ST (8800 S),2011,35462,5405,8700 S MANISTEE AVE,8800 S MANISTEE AVE,41.7371732,-87.5572791,google,41.7355144,-87.5569352,google
19,Street Lighting,S PLEASANT AVE & S HAMILTON AV (8858 S) & W 90 ST (9000 S),2011,1400,16495,9000 S PLEASANT AVE,8858 S PLEASANT AVE,41.7291022,-87.6722999,google,41.7320404,-87.675112,google
7,Street Resurface Menu,S ANTHONY AVE & S YATES BV (8870 S) & E 89 ST (8900 S),2011,58036,5404,8900 S ANTHONY AVE,8870 S ANTHONY AVE,41.7332468,-87.5641797,google,41.7336664,-87.5646036,google
19,Street Lighting,S LONGWOOD DR & W 87 ST (8700 S) & W HOPKINS PL (8887 S),2011,4800,16493,8700 S LONGWOOD DR,8887 S LONGWOOD DR,41.7342168,-87.6746254,google,41.7329026,-87.6729696,google
8,Sidewalk Menu,S BENNETT AVE & E 88 ST (8800 S) & E 89 ST (8900 S),2011,17625,6163,8800 S BENNETT AVE,8900 S BENNETT AVE,41.7350323,-87.5784413,google,41.7332562,-87.5783413,google
8,Street Lighting,S BLACKSTONE AVE & E 87 ST (8700 S) & E 89 ST (8900 S),2011,136500,6141,8700 S BLACKSTONE AVE,8900 S BLACKSTONE AVE,41.7368685,-87.5881256,google,41.7330802,-87.5883707,google
6,Street Speed Hump Menu,S INDIANA AVE & E 88 ST (8800 S) & E 89 ST (8900 S),2011,3700,4792,8800 S INDIANA AVE,8900 S INDIANA AVE,41.7344735,-87.6196255,google,41.7326339,-87.6196425,google
8,Sidewalk Menu,S LUELLA AVE & E 88 ST (8800 S) & E 89 ST (8900 S),2011,2500,6154,8800 S LUELLA AVE,8900 S LUELLA AVE,41.7351748,-87.5699217,google,41.733335,-87.5698235,google
21,Street Speed Hump Menu,S MAY ST & W 88 ST (8800 S) & W 89 ST (8900 S),2011,3700,17887,8800 S MAY ST,8900 S MAY ST,41.7340057,-87.6523134,google,41.7319958,-87.6522864,google
4,Sidewalk Menu - Change Order,E 47TH ST & S COTTAGE GROVE AV (800 E) & S DREXEL AV (900 E),2011,1650,3398,800 E 47TH ST,900 E 47TH ST,41.8095242,-87.6065729,google,41.8097764,-87.6036759,google
1,Sidewalk Menu,N GREENVIEW AVE & W CHICAGO AV (800 N) & W CHESTNUT ST (900 N),2011,3437,410,800 N GREENVIEW AVE,900 N GREENVIEW AVE,41.896103,-87.6648872,google,41.8979481,-87.6648737,google
27,Street Lighting,N ST LOUIS AVE & W CHICAGO AV (800 N) & W IOWA ST (900 N),2011,68250,23526,800 N ST LOUIS AVE,900 N ST LOUIS AVE,41.8957907,-87.7140482,google,41.8974384,-87.7142189,google
29,Street Speed Hump Menu,N WALLER AVE & W CHICAGO AV (800 N) & W IOWA ST (900 N),2011,3700,25058,800 N WALLER AVE,900 N WALLER AVE,41.8949749,-87.7679844,google,41.8967714,-87.7683803,google
24,Street Resurface Menu(1-5),S KEELER AVE & W FIFTH AV (745 S) & W ARTHINGTON ST (900 S),2011,37343,20891,745 S KEELER AVE,900 S KEELER AVE,41.8711185,-87.7299279,google,41.8697942,-87.7305491,google
46,Curb/Gutter Menu - Change Order,W JUNIOR TER & N CLARENDON AVE (800 W) & N HAZEL ST (900 W),2011,2781,39915,800 W JUNIOR TER,900 W JUNIOR TER,41.9603635,-87.6498688,google,41.9603328,-87.652155,google
2,Pole Painting,W MADISON ST & S RACINE AV (1200 W) & S PEORIA ST (900 W),2011,9900,1875,1200 W MADISON ST,900 W MADISON ST,41.8817319,-87.6572827,google,41.8817469,-87.6497146,google
2,Sidewalk Menu,W MONROE ST & S SANGAMON ST (932 W) & S PEORIA ST (900 W),2011,67782,1911,932 W MONROE ST,900 W MONROE ST,41.8806263,-87.6510359,google,41.8804754,-87.6504344,google
44,Curb/Gutter Menu - Change Order,W OAKDALE AVE & N HALSTED ST (800 W) & N MILDRED AV (900 W),2011,2120,38326,800 W OAKDALE AVE,900 W OAKDALE AVE,41.9354421,-87.6491154,google,41.9354007,-87.6515347,google
46,Sidewalk Menu,W SHERIDAN RD & N BROADWAY (800 W) & N FREMONT ST (900 W),2011,22143,39927,800 W SHERIDAN RD,900 W SHERIDAN RD,41.9527392,-87.6496461,google,41.9530669,-87.6477489,google
46,Curb/Gutter Menu,W SUNNYSIDE AVE & N SHERIDAN RD (1000 W) & N HAZEL ST (900 W),2011,136330,39914,1000 W SUNNYSIDE AVE,900 W SUNNYSIDE AVE,41.9639061,-87.6551253,google,41.9639447,-87.6526195,google
46,Street Resurface Menu,W SUNNYSIDE AVE & N SHERIDAN RD (1000 W) & N HAZEL ST (900 W),2011,39370,39930,1000 W SUNNYSIDE AVE,900 W SUNNYSIDE AVE,41.9639061,-87.6551253,google,41.9639447,-87.6526195,google
46,Street Resurface Menu(1-5),W SUNNYSIDE AVE & N CLARENDON AV (800 W) & N HAZEL ST (900 W),2011,31491,39932,800 W SUNNYSIDE AVE,900 W SUNNYSIDE AVE,41.9639607,-87.6501327,google,41.9639447,-87.6526195,google
21,Sidewalk Menu,S ABERDEEN ST & W 89 (S) ST(8908 S) & W 90 ST (9000 S),2011,1551,17860,8908 S ABERDEEN ST,9000 S ABERDEEN ST,41.7320036,-87.6511062,google,41.7303279,-87.6511572,google
10,Street Resurface Menu(1-5),S BURLEY AVE & E 91 ST (9100 S) & E 90 ST (9000 S),2011,50358,7981,9100 S BURLEY AVE,9000 S BURLEY AVE,41.7299546,-87.5458175,google,41.7317521,-87.5459788,google
8,Sidewalk Menu,S CONSTANCE AVE & E 89 ST (8900 S) & E 90 ST (9000 S),2011,46307,6156,8900 S CONSTANCE AVE,9000 S CONSTANCE AVE,41.7332081,-87.5795799,google,41.7313028,-87.5794501,google
8,Sidewalk Menu - Change Order,S CONSTANCE AVE & E 89 ST (8900 S) & E 90 ST (9000 S),2011,8849,6166,8900 S CONSTANCE AVE,9000 S CONSTANCE AVE,41.7332081,-87.5795799,google,41.7313028,-87.5794501,google
21,Sidewalk Menu,S EGGLESTON AVE & W 89 ST (8900 S) & W 90 ST (9000 S),2011,2284,17871,8900 S EGGLESTON AVE,9000 S EGGLESTON AVE,41.7324974,-87.6352952,google,41.730727,-87.635318,google
19,Street Lighting,S LEAVITT ST & W 89 ST (8900 S) & W 90 ST (9000 S),2011,2100,16494,8900 S LEAVITT ST,9000 S LEAVITT ST,41.7318904,-87.6775238,google,41.7299739,-87.6778185,google
7,Street Speed Hump Menu,S OGLESBY AVE & E 89 ST (8900 S) & E 90 ST (9000 S),2011,3700,5410,8900 S OGLESBY AVE,9000 S OGLESBY AVE,41.7332015,-87.5674953,google,41.7315628,-87.5673829,google
10,Sidewalk Menu,S BURLEY AVE & E 90 ST (9000 S) & E 91 ST (9100 S),2011,21740,7952,9000 S BURLEY AVE,9100 S BURLEY AVE,41.7317521,-87.5459788,google,41.7299546,-87.5458175,google
21,Sidewalk Menu,S ELIZABETH ST & W 90 ST (9000 S) & W 91 ST (9100 S),2011,50358,17866,9000 S ELIZABETH ST,9100 S ELIZABETH ST,41.7304451,-87.6543932,google,41.7287257,-87.6543382,google
21,Street Lighting,S JUSTINE ST & W 89 (S) ST(8909 S) & W 91 ST (9100 S),2011,130000,17853,8909 S JUSTINE ST,9100 S JUSTINE ST,41.7318169,-87.6614637,google,41.7283877,-87.6619594,google
7,Curb/Gutter Menu,S PHILLIPS AVE & E 90 ST (9000 S) & E 91 ST (9100 S),2011,978,5380,9000 S PHILLIPS AVE,9100 S PHILLIPS AVE,41.7316096,-87.5649858,google,41.7298762,-87.5646117,google
7,Street Resurface Menu,S PHILLIPS AVE & E 90 ST (9000 S) & E 91 ST (9100 S),2011,47479,5401,9000 S PHILLIPS AVE,9100 S PHILLIPS AVE,41.7316096,-87.5649858,google,41.7298762,-87.5646117,google
21,Sidewalk Menu,S WINCHESTER AVE & W 89 ST (8900 S) & W 91 ST (9134 S),2011,2116,17868,8900 S WINCHESTER AVE,9134 S WINCHESTER AVE,41.7318057,-87.6684195,google,41.7274513,-87.6713547,google
7,Sidewalk Menu,S OGLESBY AVE & E 91 ST (9100 S) & E 92 ST (9200 S),2011,11254,5393,9100 S OGLESBY AVE,9200 S OGLESBY AVE,41.7297589,-87.5673365,google,41.7280622,-87.5669714,google
21,Street Speed Hump Menu,S PERRY AVE & W 91 ST (9100 S) & W 92 ST (9200 S),2011,3700,17901,9100 S PERRY AVE,9200 S PERRY AVE,41.7289969,-87.6264337,google,41.7271523,-87.6263819,google
21,Sidewalk Menu,S WALLACE ST & W 91 ST (9100 S) & W 92 ST (9200 S),2011,1904,17872,9100 S WALLACE ST,9200 S WALLACE ST,41.7286275,-87.6388197,google,41.7269867,-87.638505,google
19,Street Lighting,S WINCHESTER AVE & W 91 ST (9134 S) & W 92 ST (9200 S),2011,1400,16491,9134 S WINCHESTER AVE,9200 S WINCHESTER AVE,41.7274513,-87.6713547,google,41.7262992,-87.6716674,google
10,Street Resurface Menu(1-5),S BURLEY AVE & E 92 ST (9200 S) & E 93 ST (9300 S),2011,46142,7976,9200 S BURLEY AVE,9300 S BURLEY AVE,41.7282988,-87.5455996,google,41.7264955,-87.5457548,google
21,Sidewalk Menu,S EGGLESTON AVE & W 92 ST (9200 S) & W 93 ST (9300 S),2011,1314,17864,9200 S EGGLESTON AVE,9300 S EGGLESTON AVE,41.7269303,-87.6351993,google,41.7251092,-87.6351223,google
21,Street Speed Hump Menu,S LA SALLE ST & W 92 ST (9200 S) & W 93 ST (9300 S),2011,3700,17899,9200 S LA SALLE ST,9300 S LA SALLE ST,41.7269734,-87.6278351,google,41.725198,-87.6279,google
21,Street Speed Hump Menu,S NORMAL AVE & W 92 ST (9200 S) & W 93 ST (9300 S),2011,3700,17903,9200 S NORMAL AVE,9300 S NORMAL AVE,41.7269152,-87.6363558,google,41.7250929,-87.6363121,google
21,Street Speed Hump Menu,S PARNELL AVE & W 92 ST (9200 S) & W 93 ST (9300 S),2011,3700,17904,9200 S PARNELL AVE,9300 S PARNELL AVE,41.7269016,-87.6375895,google,41.7250398,-87.6375444,google
21,Street Speed Hump Menu,S UNION AVE & W 92 ST (9200 S) & W 93 ST (9300 S),2011,3700,17902,9200 S UNION AVE,9300 S UNION AVE,41.7269553,-87.6409376,google,41.7249992,-87.6411595,google
42,Street Resurface Menu,N LAKE SHORE DR & E SUPERIOR ST (732 N) & E WALTON ST (932 N),2011,211262,36612,732 N LAKE SHORE DR,932 N LAKE SHORE DR,41.8958167,-87.6163726,google,41.9002831,-87.6198534,google
21,Street Speed Hump Menu,W 93RD ST & S PEORIA ST (900 W) & S SANGAMON ST (932 W),2011,1850,17882,900 W 93RD ST,932 W 93RD ST,41.7249278,-87.6457443,google,41.7249023,-87.6469459,google
44,Curb/Gutter Menu,W BARRY AVE & N WILTON AV (932 W) & N WILTON AV (932 W),2011,1617,38305,932 W BARRY AVE,932 W BARRY AVE,41.9383136,-87.653032,google,41.9383136,-87.653032,google
34,Sidewalk Menu,W VERMONT ST & S PEORIA ST (900 W) & S SANGAMON ST (932 W),2011,425,29875,900 W VERMONT ST,932 W VERMONT ST,41.6616411,-87.6440156,google,41.6610899,-87.6450175,google
7,Street Resurface Menu(1-5),S ESSEX AVE & E 93 ST (9300 S) & E 94 ST (9400 S),2011,40241,5406,9300 S ESSEX AVE,9400 S ESSEX AVE,41.7260639,-87.5634417,google,41.7244703,-87.5632203,google
21,Street Speed Hump Menu,S LA SALLE ST & W 93 ST (9300 S) & W 94 ST (9400 S),2011,3700,17908,9300 S LA SALLE ST,9400 S LA SALLE ST,41.725198,-87.6279,google,41.723356,-87.627758,google
21,Curb/Gutter Menu,S MAY ST & W 93 ST (9300 S) & W 94 ST (9400 S),2011,1269,17855,9300 S MAY ST,9400 S MAY ST,41.724874,-87.6521088,google,41.7230437,-87.6520616,google
21,Street Speed Hump Menu,S NORMAL AVE & W 93 ST (9300 S) & W 94 ST (9400 S),2011,3700,17888,9300 S NORMAL AVE,9400 S NORMAL AVE,41.7250929,-87.6363121,google,41.7232592,-87.6363114,google
6,Street Speed Hump Menu,S WABASH AVE & E 93 ST (9300 S) & E 94 ST (9400 S),2011,3700,4791,9300 S WABASH AVE,9400 S WABASH AVE,41.7254064,-87.6222979,google,41.7234422,-87.622597,google
21,Street Speed Hump Menu,S PEORIA ST & W 93 ST (9304 S) & W 94 ST (9406 S),2011,3700,17900,9304 S PEORIA ST,9406 S PEORIA ST,41.7246703,-87.6459837,google,41.7227278,-87.6459706,google
25,Street Resurface Menu(1-5),W TAYLOR ST & S HALSTED ST (800 W) & S MORGAN ST (948 W),2011,103921,21853,800 W TAYLOR ST,948 W TAYLOR ST,41.8696713,-87.6470362,google,41.8699667,-87.6499625,google
21,Sidewalk Menu,S ADA ST & W 94 ST (9400 S) & W 95 ST (9500 S),2011,120556,17869,9400 S ADA ST,9500 S ADA ST,41.7229538,-87.656895,google,41.7213632,-87.6566041,google
6,Sidewalk Menu,S MICHIGAN AVE & E 94 ST (9400 S) & E 95 ST (9500 S),2011,6080,4775,9400 S MICHIGAN AVE,9500 S MICHIGAN AVE,41.7234962,-87.6210158,google,41.7216104,-87.6207152,google
21,Sidewalk Menu,S THROOP ST & W 94 ST (9400 S) & W 95 ST (9500 S),2011,111775,17873,9400 S THROOP ST,9500 S THROOP ST,41.7230096,-87.6556863,google,41.7212322,-87.6553837,google
21,Street Speed Hump Menu,S UNION AVE & W 93 ST (9300 S) & W 95 ST (9500 S),2011,7400,17891,9300 S UNION AVE,9500 S UNION AVE,41.7249992,-87.6411595,google,41.7213408,-87.6411192,google
21,Street Resurface Menu,S WALLACE ST & W 94 ST (9400 S) & W 95 ST (9500 S),2011,66706,17876,9400 S WALLACE ST,9500 S WALLACE ST,41.7232336,-87.6386662,google,41.7214561,-87.6383345,google
21,Sidewalk Menu,S BEVERLY AVE & S ASHLAND AV (9510 S) & W 99 ST (9900 S),2011,15990,17861,9900 S BEVERLY AVE,9510 S BEVERLY AVE,41.7137522,-87.6598415,google,41.7201431,-87.6629179,google
7,Sidewalk Menu - Change Order,S OGLESBY AVE & E 95 ST (9500 S) & E 96 ST (9540 S),2011,5368,5400,9500 S OGLESBY AVE,9540 S OGLESBY AVE,41.7223479,-87.566236,google,41.7216953,-87.566182,google
21,Street Speed Hump Menu,S EMERALD AVE & W 95 ST (9500 S) & W 96 ST (9600 S),2011,3700,17893,9500 S EMERALD AVE,9600 S EMERALD AVE,41.721367,-87.642346,google,41.7195319,-87.6422538,google
6,Street Speed Hump Menu,S FOREST AVE & E 95 ST (9500 S) & E 96 ST (9600 S),2011,3700,4794,9500 S FOREST AVE,9600 S FOREST AVE,41.7217941,-87.6165588,google,41.7199029,-87.616806,google
7,Sidewalk Menu,S COLFAX AVE & E 96 ST (9600 S) & S TORRENCE AV (9670 S),2011,47113,5392,9600 S COLFAX AVE,9670 S COLFAX AVE,41.7203375,-87.5606115,google,41.7194398,-87.559922,google
21,Street Speed Hump Menu,S BISHOP ST & W 95 ST (9500 S) & W 97 ST (9680 S),2011,3700,17883,9500 S BISHOP ST,9680 S BISHOP ST,41.7211863,-87.659115,google,41.7179608,-87.6587001,google
19,Street Resurface Menu(1-5),S HAMILTON AVE & W 96 ST (9600 S) & W 97 ST (9700 S),2011,33635,16528,9600 S HAMILTON AVE,9700 S HAMILTON AVE,41.7190668,-87.6762406,google,41.7172291,-87.6762031,google
7,Curb/Gutter Menu,S OGLESBY AVE & E 96 ST (9540 S) & E 97 ST (9700 S),2011,4657,5378,9540 S OGLESBY AVE,9700 S OGLESBY AVE,41.7216953,-87.566182,google,41.7184548,-87.56636,google
