"Precinct","Candidate","Votecount","Election","Ward","type","year","date"
"5","Ricardo Munoz","114","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"5","Neftalie Gonzalez","56","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"6","Ricardo Munoz","85","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"6","Neftalie Gonzalez","28","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"7","Ricardo Munoz","133","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"7","Neftalie Gonzalez","34","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"8","Ricardo Munoz","72","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"8","Neftalie Gonzalez","56","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"9","Ricardo Munoz","128","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"9","Neftalie Gonzalez","49","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"10","Ricardo Munoz","114","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"10","Neftalie Gonzalez","69","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"11","Ricardo Munoz","112","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"11","Neftalie Gonzalez","50","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"12","Ricardo Munoz","74","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"12","Neftalie Gonzalez","53","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"13","Ricardo Munoz","106","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"13","Neftalie Gonzalez","95","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"14","Ricardo Munoz","85","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"14","Neftalie Gonzalez","26","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"15","Ricardo Munoz","84","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"15","Neftalie Gonzalez","38","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"16","Ricardo Munoz","111","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"16","Neftalie Gonzalez","84","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"17","Ricardo Munoz","95","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"17","Neftalie Gonzalez","64","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"18","Ricardo Munoz","125","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"18","Neftalie Gonzalez","67","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"19","Ricardo Munoz","90","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"19","Neftalie Gonzalez","28","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"20","Ricardo Munoz","102","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"20","Neftalie Gonzalez","67","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"21","Ricardo Munoz","124","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"21","Neftalie Gonzalez","38","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"22","Ricardo Munoz","101","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"22","Neftalie Gonzalez","44","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"23","Ricardo Munoz","129","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"23","Neftalie Gonzalez","40","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"24","Ricardo Munoz","90","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"24","Neftalie Gonzalez","35","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"25","Ricardo Munoz","71","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"25","Neftalie Gonzalez","65","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"26","Ricardo Munoz","83","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"26","Neftalie Gonzalez","62","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"27","Ricardo Munoz","121","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"27","Neftalie Gonzalez","85","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"28","Ricardo Munoz","53","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"28","Neftalie Gonzalez","52","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"29","Ricardo Munoz","74","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"29","Neftalie Gonzalez","35","2011 Municipal General - 2/22/11",22,"General","2011","2/22/11"
"1","Sheldon L. Sherman","82","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"1","Patricia A. Foster","15","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"1","Sylvia Y. Jones","40","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"1","Howard B. Brookins, Jr.","199","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"1","Jerome Maddox","2","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"2","Sheldon L. Sherman","34","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"2","Patricia A. Foster","14","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"2","Sylvia Y. Jones","22","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"2","Howard B. Brookins, Jr.","144","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"2","Jerome Maddox","0","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"3","Sheldon L. Sherman","36","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"3","Patricia A. Foster","13","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"3","Sylvia Y. Jones","25","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"3","Howard B. Brookins, Jr.","98","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"3","Jerome Maddox","5","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"4","Sheldon L. Sherman","59","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"4","Patricia A. Foster","16","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"4","Sylvia Y. Jones","27","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"4","Howard B. Brookins, Jr.","122","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"4","Jerome Maddox","7","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"5","Sheldon L. Sherman","51","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"5","Patricia A. Foster","23","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"5","Sylvia Y. Jones","29","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"5","Howard B. Brookins, Jr.","131","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"5","Jerome Maddox","4","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"6","Sheldon L. Sherman","32","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"6","Patricia A. Foster","16","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"6","Sylvia Y. Jones","22","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"6","Howard B. Brookins, Jr.","109","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"6","Jerome Maddox","8","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"7","Sheldon L. Sherman","29","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"7","Patricia A. Foster","10","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"7","Sylvia Y. Jones","16","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"7","Howard B. Brookins, Jr.","179","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"7","Jerome Maddox","15","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"8","Sheldon L. Sherman","33","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"8","Patricia A. Foster","31","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"8","Sylvia Y. Jones","15","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"8","Howard B. Brookins, Jr.","162","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"8","Jerome Maddox","6","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"9","Sheldon L. Sherman","41","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"9","Patricia A. Foster","27","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"9","Sylvia Y. Jones","19","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"9","Howard B. Brookins, Jr.","141","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"9","Jerome Maddox","14","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"10","Sheldon L. Sherman","20","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"10","Patricia A. Foster","14","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"10","Sylvia Y. Jones","14","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"10","Howard B. Brookins, Jr.","120","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"10","Jerome Maddox","6","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"11","Sheldon L. Sherman","56","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"11","Patricia A. Foster","15","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"11","Sylvia Y. Jones","61","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"11","Howard B. Brookins, Jr.","96","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"11","Jerome Maddox","1","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"12","Sheldon L. Sherman","57","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"12","Patricia A. Foster","18","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"12","Sylvia Y. Jones","44","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"12","Howard B. Brookins, Jr.","122","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"12","Jerome Maddox","5","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"13","Sheldon L. Sherman","22","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"13","Patricia A. Foster","7","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"13","Sylvia Y. Jones","14","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
"13","Howard B. Brookins, Jr.","82","2011 Municipal General - 2/22/11",21,"General","2011","2/22/11"
