"ward","type","location","year","est_cost","id","start_location","end_location"
26,"Street Speed Hump Menu","N MONTICELLO AV-- Dead End(1800 N) -to- W CORTLAND ST (1900 N) 2",2009,3500,21078,"N MONTICELLO AV AND Dead End","N MONTICELLO AV AND W CORTLAND ST"
26,"Street Speed Hump Menu","N RIDGEWAY AV-- W LE MOYNE ST (1500 N) -to- W NORTH AV (1600 N) 1",2009,1750,21079,"N RIDGEWAY AV AND W LE MOYNE ST","N RIDGEWAY AV AND W NORTH AV"
26,"Street Speed Hump Menu","W BEACH AV-- N ST LOUIS AV (3500 W) -to- N CENTRAL PARK AV (3600 W) 2",2009,3500,21080,"W BEACH AV AND N ST LOUIS AV","W BEACH AV AND N CENTRAL PARK AV"
26,"Street Speed Hump Menu","W BLOOMINGDALE AV-- N KIMBALL AV (3400 W) -to- N ST LOUIS AV (3440 W) 2",2009,3500,21081,"W BLOOMINGDALE AV AND N KIMBALL AV","W BLOOMINGDALE AV AND N ST LOUIS AV"
26,"Street Speed Hump Menu","W EVERGREEN AV-- N HOMAN AV (3400 W) -to- N ST LOUIS AV (3500 W) 2",2009,3500,21082,"W EVERGREEN AV AND N HOMAN AV","W EVERGREEN AV AND N ST LOUIS AV"
26,"Street Speed Hump Menu","W HIRSCH ST-- N ROCKWELL ST (2600 W) -to- N WASHTENAW AV (2700 W) 2",2009,3500,21083,"W HIRSCH ST AND N ROCKWELL ST","W HIRSCH ST AND N WASHTENAW AV"
26,"Street Speed Hump Menu","W WABANSIA AV-- N KIMBALL AV (3400 W) -to- N CENTRAL PARK AV (3600 W) 3",2009,5250,21084,"W WABANSIA AV AND N KIMBALL AV","W WABANSIA AV AND N CENTRAL PARK AV"
26,"Street Lighting","N ARTESIAN AV-- W DIVISION ST (1200 N) -to- W HIRSCH ST (1400 N)",2009,130000,21085,"N ARTESIAN AV AND W DIVISION ST","N ARTESIAN AV AND W HIRSCH ST"
26,"Street Lighting","N ARTESIAN AV-- W DIVISION ST (1200 N) -to- W NORTH AV (1600 N)",2009,4400,21086,"N ARTESIAN AV AND W DIVISION ST","N ARTESIAN AV AND W NORTH AV"
26,"Street Lighting","N CENTRAL PARK AV-- W BLOOMINGDALE AV (1800 N) -to- W ARMITAGE AV (2000 N)",2009,130000,21087,"N CENTRAL PARK AV AND W BLOOMINGDALE AV","N CENTRAL PARK AV AND W ARMITAGE AV"
26,"Street Lighting","N DRAKE AV-- W NORTH AV (1600 N) -to- W BLOOMINGDALE AV (1800 N)",2009,3200,21088,"N DRAKE AV AND W NORTH AV","N DRAKE AV AND W BLOOMINGDALE AV"
26,"Street Lighting","N DRAKE AV-- W NORTH AV (1600 N) -to- W BLOOMINGDALE AV (1800 N)",2009,19310,21089,"N DRAKE AV AND W NORTH AV","N DRAKE AV AND W BLOOMINGDALE AV"
26,"Street Lighting","N LAWNDALE AV-- W NORTH AV (1600 N) -to- W CORTLAND ST (1900 N)",2009,39318,21090,"N LAWNDALE AV AND W NORTH AV","N LAWNDALE AV AND W CORTLAND ST"
26,"Street Lighting","N MAPLEWOOD AV-- W DIVISION ST (1200 N) -to- W NORTH AV (1600 N)",2009,2800,21091,"N MAPLEWOOD AV AND W DIVISION ST","N MAPLEWOOD AV AND W NORTH AV"
26,"Street Lighting","W EVERGREEN AV-- N HOMAN AV (3400 W) -to- N ST LOUIS AV (3500 W)",2009,2000,21092,"W EVERGREEN AV AND N HOMAN AV","W EVERGREEN AV AND N ST LOUIS AV"
26,"Street Lighting","W EVERGREEN AV-- N HOMAN AV (3400 W) -to- N CENTRAL PARK AV (3600 W)",2009,130000,21093,"W EVERGREEN AV AND N HOMAN AV","W EVERGREEN AV AND N CENTRAL PARK AV"
26,"Street Lighting","W SHAKESPEARE AV-- N KIMBALL AV (3400 W) -to- N ST LOUIS AV (3440 W)",2009,800,21094,"W SHAKESPEARE AV AND N KIMBALL AV","W SHAKESPEARE AV AND N ST LOUIS AV"
26,"Street Lighting","W WABANSIA AV-- N CENTRAL PARK AV (3600 W) -to- N ST LOUIS AV (3440 W)",2009,2400,21095,"W WABANSIA AV AND N CENTRAL PARK AV","W WABANSIA AV AND N ST LOUIS AV"
26,"Curb/Gutter Menu","N ROCKWELL ST-- W LE MOYNE ST (1500 N) -to- W NORTH AV (1600 N)",2010,4407,21111,"N ROCKWELL ST AND W LE MOYNE ST","N ROCKWELL ST AND W NORTH AV"
26,"Curb/Gutter Menu","N SPAULDING AV-- W GRAND AV (1018 N) -to- W DIVISION ST (1200 N)",2010,49270,21112,"N SPAULDING AV AND W GRAND AV","N SPAULDING AV AND W DIVISION ST"
26,"Sidewalk Menu","N FAIRFIELD AV-- W HIRSCH ST (1400 N) -to- W LE MOYNE ST (1500 N)",2010,3835,21118,"N FAIRFIELD AV AND W HIRSCH ST","N FAIRFIELD AV AND W LE MOYNE ST"
26,"Sidewalk Menu","N HAMLIN AV-- W DICKENS AV (2100 N) -to- W PALMER ST (2200 N)",2010,2041,21119,"N HAMLIN AV AND W DICKENS AV","N HAMLIN AV AND W PALMER ST"
26,"Sidewalk Menu","N KIMBALL AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1700 N)",2010,3243,21120,"N KIMBALL AV AND W NORTH AV","N KIMBALL AV AND W WABANSIA AV"
26,"Sidewalk Menu","N LAWNDALE AV-- W WABANSIA AV (1700 N) -to- W WABANSIA AV (1700 N)",2010,60108,21121,"N LAWNDALE AV AND W WABANSIA AV","N LAWNDALE AV AND W WABANSIA AV"
26,"Sidewalk Menu","N ST LOUIS AV-- W BELDEN AV (2300 N) -to- W MEDILL AV (2334 N)",2010,53656,21122,"N ST LOUIS AV AND W BELDEN AV","N ST LOUIS AV AND W MEDILL AV"
26,"Sidewalk Menu","N WASHTENAW AV-- W LE MOYNE ST (1500 N) -to- W NORTH AV (1600 N)",2010,16281,21123,"N WASHTENAW AV AND W LE MOYNE ST","N WASHTENAW AV AND W NORTH AV"
26,"Sidewalk Menu","W MEDILL AV-- N ST LOUIS AV (3440 W) -to- N CENTRAL PARK AV (3600 W)",2010,17183,21124,"W MEDILL AV AND N ST LOUIS AV","W MEDILL AV AND N CENTRAL PARK AV"
26,"Street Resurface Menu","N FAIRFIELD AV-- W HIRSCH ST (1400 N) -to- W LE MOYNE ST (1500 N)",2010,37670,21125,"N FAIRFIELD AV AND W HIRSCH ST","N FAIRFIELD AV AND W LE MOYNE ST"
26,"Street Resurface Menu","N ROCKWELL ST-- W GRAND AV (615 N) -to- W HURON ST (700 N)",2010,29035,21126,"N ROCKWELL ST AND W GRAND AV","N ROCKWELL ST AND W HURON ST"
26,"Street Resurface Menu","N SPAULDING AV-- W CORTEZ ST (1032 N) -to- W DIVISION ST (1200 N)",2010,54150,21127,"N SPAULDING AV AND W CORTEZ ST","N SPAULDING AV AND W DIVISION ST"
26,"Street Resurface Menu","N WASHTENAW AV-- W POTOMAC AV (1300 N) -to- W EVERGREEN AV (1332 N)",2010,17049,21128,"N WASHTENAW AV AND W POTOMAC AV","N WASHTENAW AV AND W EVERGREEN AV"
26,"Street Resurface Menu","W BLOOMINGDALE AV-- N SPAULDING AV (3316 W) -to- N KIMBALL AV (3400 W)",2010,17783,21129,"W BLOOMINGDALE AV AND N SPAULDING AV","W BLOOMINGDALE AV AND N KIMBALL AV"
26,"Street Resurface Menu","W CORTLAND ST-- N RIDGEWAY AV (3732 W) -to- N HAMLIN AV (3800 W)",2010,18536,21130,"W CORTLAND ST AND N RIDGEWAY AV","W CORTLAND ST AND N HAMLIN AV"
26,"Street Resurface Menu","W LE MOYNE ST-- N HOMAN AV (3400 W) -to- N SPAULDING AV (3300 W)",2010,53445,21131,"W LE MOYNE ST AND N HOMAN AV","W LE MOYNE ST AND N SPAULDING AV"
26,"Street Resurface Menu","W PIERCE AV-- N ST LOUIS AV (3500 W) -to- N CENTRAL PARK AV (3602 W)",2010,37893,21132,"W PIERCE AV AND N ST LOUIS AV","W PIERCE AV AND N CENTRAL PARK AV"
26,"Street Resurface Menu","W POTOMAC AV-- N ROCKWELL ST (2600 W) -to- N WASHTENAW AV (2700 W)",2010,40887,21133,"W POTOMAC AV AND N ROCKWELL ST","W POTOMAC AV AND N WASHTENAW AV"
26,"Street Resurface Menu","W POTOMAC AV-- N WASHTENAW AV (2700 W) -to- N CALIFORNIA AV (2800 W)",2010,40182,21134,"W POTOMAC AV AND N WASHTENAW AV","W POTOMAC AV AND N CALIFORNIA AV"
26,"Street Resurface Menu","W RACE AV-- N WOOD ST (1800 W) -to- N WOLCOTT AV (1900 W)",2010,31928,21135,"W RACE AV AND N WOOD ST","W RACE AV AND N WOLCOTT AV"
26,"Street Speed Hump Menu","N DRAKE AV-- W BLOOMINGDALE AV (1800 N) -to- W CORTLAND ST (1900 N) 2",2010,3500,21136,"N DRAKE AV AND W BLOOMINGDALE AV","N DRAKE AV AND W CORTLAND ST"
26,"Street Speed Hump Menu","N LAWNDALE AV-- W NORTH AV (1600 N) -to- W WABANSIA AV (1700 N) 2",2010,3500,21137,"N LAWNDALE AV AND W NORTH AV","N LAWNDALE AV AND W WABANSIA AV"
26,"Street Speed Hump Menu","N MONTICELLO AV-- W WABANSIA AV (1700 N) -to- W WABANSIA AV (1700 N) 2",2010,3500,21138,"N MONTICELLO AV AND W WABANSIA AV","N MONTICELLO AV AND W WABANSIA AV"
26,"Street Speed Hump Menu","N MONTICELLO AV-- W POTOMAC AV (1300 N) -to- W HIRSCH ST (1400 N) 2",2010,3500,21139,"N MONTICELLO AV AND W POTOMAC AV","N MONTICELLO AV AND W HIRSCH ST"
26,"Street Speed Hump Menu","N MONTICELLO AV-- W CORTLAND ST (1900 N) -to- W ARMITAGE AV (2000 N) 1",2010,1750,21140,"N MONTICELLO AV AND W CORTLAND ST","N MONTICELLO AV AND W ARMITAGE AV"
26,"Street Speed Hump Menu","N RICHMOND ST-- W GRAND AV (820 N) -to- W AUGUSTA BV (1000 N) 4",2010,7400,21141,"N RICHMOND ST AND W GRAND AV","N RICHMOND ST AND W AUGUSTA BV"
26,"Street Speed Hump Menu","N SACRAMENTO AV-- W THOMAS ST (1100 N) -to- W AUGUSTA BV (1000 N) 1",2010,1750,21142,"N SACRAMENTO AV AND W THOMAS ST","N SACRAMENTO AV AND W AUGUSTA BV"
26,"Street Speed Hump Menu","N SACRAMENTO AV-- W THOMAS ST (1100 N) -to- W DIVISION ST (1200 N) 2",2010,3500,21143,"N SACRAMENTO AV AND W THOMAS ST","N SACRAMENTO AV AND W DIVISION ST"
26,"Street Speed Hump Menu","W EVERGREEN AV-- N WASHTENAW AV (2700 W) -to- N CALIFORNIA AV (2800 W) 2",2010,3500,21144,"W EVERGREEN AV AND N WASHTENAW AV","W EVERGREEN AV AND N CALIFORNIA AV"
26,"Street Speed Hump Menu","W HADDON AV-- N WASHTENAW AV (2700 W) -to- N CALIFORNIA AV (2800 W) 2",2010,3500,21145,"W HADDON AV AND N WASHTENAW AV","W HADDON AV AND N CALIFORNIA AV"
26,"Street Speed Hump Menu","W HIRSCH ST-- N HOMAN AV (3400 W) -to- N ST LOUIS AV (3500 W) 2",2010,3500,21146,"W HIRSCH ST AND N HOMAN AV","W HIRSCH ST AND N ST LOUIS AV"
26,"Street Speed Hump Menu","W IOWA ST-- N WASHTENAW AV (2700 W) -to- N CALIFORNIA AV (2800 W) 2",2010,3500,21147,"W IOWA ST AND N WASHTENAW AV","W IOWA ST AND N CALIFORNIA AV"
26,"Street Speed Hump Menu","W LE MOYNE ST-- N KEDZIE AV (3200 W) -to- N SPAULDING AV (3300 W) 2",2010,3500,21148,"W LE MOYNE ST AND N KEDZIE AV","W LE MOYNE ST AND N SPAULDING AV"
26,"Street Speed Hump Menu","W MCLEAN AV-- N KIMBALL AV (3400 W) -to- N ST LOUIS AV (3440 W) 1",2010,1850,21149,"W MCLEAN AV AND N KIMBALL AV","W MCLEAN AV AND N ST LOUIS AV"
26,"Street Speed Hump Menu","W OHIO ST-- N ARMOUR ST (1500 W) -to- N ASHLAND AV (1600 W) 1",2010,1750,21150,"W OHIO ST AND N ARMOUR ST","W OHIO ST AND N ASHLAND AV"
26,"Street Speed Hump Menu","W PIERCE AV-- N ST LOUIS AV (3500 W) -to- N CENTRAL PARK AV (3602 W) 2",2010,3500,21151,"W PIERCE AV AND N ST LOUIS AV","W PIERCE AV AND N CENTRAL PARK AV"
26,"Street Speed Hump Menu","W RACE AV-- N WOOD ST (1800 W) -to- N WOLCOTT AV (1900 W) 2",2010,3500,21152,"W RACE AV AND N WOOD ST","W RACE AV AND N WOLCOTT AV"
26,"Street Speed Hump Menu","W WABANSIA AV-- N LAWNDALE AV (3700 W) -to- N HAMLIN AV (3756 W) 2",2010,3500,21153,"W WABANSIA AV AND N LAWNDALE AV","W WABANSIA AV AND N HAMLIN AV"
26,"Street Speed Hump Menu","W WALTON ST-- N ROCKWELL ST (2600 W) -to- N WASHTENAW AV (2700 W) 2",2010,3500,21154,"W WALTON ST AND N ROCKWELL ST","W WALTON ST AND N WASHTENAW AV"
26,"Street Lighting","N DRAKE AV-- W NORTH AV (1600 N) -to- W BLOOMINGDALE AV (1800 N)",2010,120690,21157,"N DRAKE AV AND W NORTH AV","N DRAKE AV AND W BLOOMINGDALE AV"
26,"Street Lighting","N DRAKE AV-- W BLOOMINGDALE AV (1800 N) -to- W CORTLAND ST (1900 N)",2010,1200,21158,"N DRAKE AV AND W BLOOMINGDALE AV","N DRAKE AV AND W CORTLAND ST"
26,"Street Lighting","N LAWNDALE AV-- W CORTLAND ST (1900 N) -to- W WABANSIA AV (1700 N)",2010,2000,21159,"N LAWNDALE AV AND W CORTLAND ST","N LAWNDALE AV AND W WABANSIA AV"
26,"Street Lighting","N LAWNDALE AV-- W WABANSIA AV (1700 N) -to- W CORTLAND ST (1900 N)",2010,2000,21160,"N LAWNDALE AV AND W WABANSIA AV","N LAWNDALE AV AND W CORTLAND ST"
26,"Street Lighting","N LAWNDALE AV-- W LE MOYNE ST (1500 N) -to- W NORTH AV (1600 N)",2010,2000,21161,"N LAWNDALE AV AND W LE MOYNE ST","N LAWNDALE AV AND W NORTH AV"
26,"Street Lighting","N MONTICELLO AV-- W CORTLAND ST (1900 N) -to- W ARMITAGE AV (2000 N)",2010,800,21162,"N MONTICELLO AV AND W CORTLAND ST","N MONTICELLO AV AND W ARMITAGE AV"
26,"Street Lighting","N SPAULDING AV-- W GRAND AV (1018 N) -to- W HIRSCH ST (1400 N)",2010,5600,21163,"N SPAULDING AV AND W GRAND AV","N SPAULDING AV AND W HIRSCH ST"
26,"Street Lighting","N ST LOUIS AV-- W ARMITAGE AV (2000 N) -to- W CORTLAND ST (1900 N)",2010,2000,21164,"N ST LOUIS AV AND W ARMITAGE AV","N ST LOUIS AV AND W CORTLAND ST"
26,"Street Lighting","N ST LOUIS AV-- W NORTH AV (1600 N) -to- W BLOOMINGDALE AV (1800 N)",2010,140000,21165,"N ST LOUIS AV AND W NORTH AV","N ST LOUIS AV AND W BLOOMINGDALE AV"
26,"Street Lighting","W BEACH AV-- N HOMAN AV (3400 W) -to- N SPAULDING AV (3300 W)",2010,1600,21166,"W BEACH AV AND N HOMAN AV","W BEACH AV AND N SPAULDING AV"
26,"Street Lighting","W CORTLAND ST-- N HAMLIN AV (3800 W) -to- N KIMBALL AV (3400 W)",2010,6000,21167,"W CORTLAND ST AND N HAMLIN AV","W CORTLAND ST AND N KIMBALL AV"
26,"Street Lighting","W EVERGREEN AV-- N KEDZIE AV (3200 W) -to- N HOMAN AV (3400 W)",2010,2000,21168,"W EVERGREEN AV AND N KEDZIE AV","W EVERGREEN AV AND N HOMAN AV"
26,"Street Lighting","W HADDON AV-- N ROCKWELL ST (2600 W) -to- N WESTERN AV (2400 W)",2010,1200,21169,"W HADDON AV AND N ROCKWELL ST","W HADDON AV AND N WESTERN AV"
26,"Street Lighting","W POTOMAC AV-- N KEDZIE AV (3200 W) -to- N HOMAN AV (3400 W)",2010,2800,21170,"W POTOMAC AV AND N KEDZIE AV","W POTOMAC AV AND N HOMAN AV"
26,"Street Lighting","W POTOMAC AV-- N WASHTENAW AV (2700 W) -to- N ROCKWELL ST (2600 W)",2010,1600,21171,"W POTOMAC AV AND N WASHTENAW AV","W POTOMAC AV AND N ROCKWELL ST"
26,"Street Lighting","W RACE AV-- N LEAVITT ST (2200 W) -to- N OAKLEY BV (2300 W)",2010,1200,21172,"W RACE AV AND N LEAVITT ST","W RACE AV AND N OAKLEY BV"
27,"Curb/Gutter Menu","N AVERS AV-- W CHICAGO AV (800 N) -to- W AUGUSTA BV (1000 N)",2005,154756,21596,"N AVERS AV AND W CHICAGO AV","N AVERS AV AND W AUGUSTA BV"
27,"Curb/Gutter Menu","N PULASKI RD-- W POTOMAC AV (1300 N) -to- W POTOMAC AV (1300 N)",2005,10000,21597,"N PULASKI RD AND W POTOMAC AV","N PULASKI RD AND W POTOMAC AV"
27,"Curb/Gutter Menu","N ST LOUIS AV-- W OHIO ST (600 N) -to- W HURON ST (700 N)",2005,50792,21598,"N ST LOUIS AV AND W OHIO ST","N ST LOUIS AV AND W HURON ST"
27,"Curb/Gutter Menu","W FERDINAND ST-- N HARDING AV (3932 W) -to- N PULASKI RD (4000 W)",2005,24508,21599,"W FERDINAND ST AND N HARDING AV","W FERDINAND ST AND N PULASKI RD"
27,"Curb/Gutter Menu","W FRY ST-- Dead End (1233 W) -to- N ELIZABETH ST (1238 W)",2005,18734,21600,"W FRY ST AND Dead End","W FRY ST AND N ELIZABETH ST"
27,"Sidewalk Menu","N HOMAN BV-- W OHIO ST (600 N) -to- W HURON ST (700 N)",2005,12500,21601,"N HOMAN BV AND W OHIO ST","N HOMAN BV AND W HURON ST"
27,"Sidewalk Menu","N ORLEANS ST-- ALLEY (1452 N) -to- W NORTH AV (1600 N)",2005,30572,21602,"N ORLEANS ST AND ALLEY","N ORLEANS ST AND W NORTH AV"
27,"Sidewalk Menu","N SACRAMENTO AV-- W WALNUT ST (234 N) -to- W FULTON ST (300 N)",2005,12505,21603,"N SACRAMENTO AV AND W WALNUT ST","N SACRAMENTO AV AND W FULTON ST"
27,"Sidewalk Menu","W CARROLL AV-- N LAFLIN ST (1450 W) -to- N JUSTINE ST (1532 W)",2005,68443,21604,"W CARROLL AV AND N LAFLIN ST","W CARROLL AV AND N JUSTINE ST"
27,"Sidewalk Menu","W NORTH AV-- N NORTH PARK AV (310 W) -to- N SEDGWICK ST (400 W)",2005,22518,21605,"W NORTH AV AND N NORTH PARK AV","W NORTH AV AND N SEDGWICK ST"
27,"Sidewalk Menu","W OHIO ST-- N ALBANY AV (3100 W) -to- N KEDZIE AV (3200 W)",2005,44791,21606,"W OHIO ST AND N ALBANY AV","W OHIO ST AND N KEDZIE AV"
27,"Sidewalk Menu","W THOMAS ST-- N ST LOUIS AV (3500 W) -to- N DRAKE AV (3526 W)",2005,32924,21607,"W THOMAS ST AND N ST LOUIS AV","W THOMAS ST AND N DRAKE AV"
27,"Sidewalk Menu","W WASHINGTON BV-- N LOOMIS ST (1400 W) -to- N BISHOP ST (1438 W)",2005,12500,21608,"W WASHINGTON BV AND N LOOMIS ST","W WASHINGTON BV AND N BISHOP ST"
27,"Street Resurface Menu","N SEDGWICK ST-- W BLACKHAWK ST (1500 N) -to- W NORTH AV (1600 N)",2005,15825,21609,"N SEDGWICK ST AND W BLACKHAWK ST","N SEDGWICK ST AND W NORTH AV"
27,"Street Resurface Menu","N SEDGWICK ST-- W BLACKHAWK ST (1500 N) -to- W DIVISION ST (1200 N)",2005,93149,21610,"N SEDGWICK ST AND W BLACKHAWK ST","N SEDGWICK ST AND W DIVISION ST"
27,"Street Resurface Menu","W FRY ST-- Dead End (1233 W) -to- N ELIZABETH ST (1238 W)",2005,3477,21611,"W FRY ST AND Dead End","W FRY ST AND N ELIZABETH ST"
27,"Street Resurface Menu","W WALTON ST-- N ORLEANS ST (332 W) -to- Dead End (340 W)",2005,12225,21612,"W WALTON ST AND N ORLEANS ST","W WALTON ST AND Dead End"
27,"Street Resurface Menu","W WARREN BV-- N ASHLAND AV (1600 W) -to- N PAULINA ST (1700 W)",2005,45900,21613,"W WARREN BV AND N ASHLAND AV","W WARREN BV AND N PAULINA ST"
27,"Street Speed Hump Menu","N ARMOUR ST-- W GRAND AV (500 N) -to- W OHIO ST (600 N) 2",2005,5000,21614,"N ARMOUR ST AND W GRAND AV","N ARMOUR ST AND W OHIO ST"
27,"Street Speed Hump Menu","N AVERS AV-- W OHIO ST (600 N) -to- W HURON ST (700 N) 2",2005,5000,21615,"N AVERS AV AND W OHIO ST","N AVERS AV AND W HURON ST"
27,"Street Speed Hump Menu","N BISHOP ST-- W GRAND AV (500 N) -to- W OHIO ST (600 N) 2",2005,5000,21616,"N BISHOP ST AND W GRAND AV","N BISHOP ST AND W OHIO ST"
27,"Street Speed Hump Menu","N DRAKE AV-- W CHICAGO AV (800 N) -to- W IOWA ST (900 N) 2",2005,5000,21617,"N DRAKE AV AND W CHICAGO AV","N DRAKE AV AND W IOWA ST"
27,"Street Speed Hump Menu","N DRAKE AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21618,"N DRAKE AV AND W HURON ST","N DRAKE AV AND W CHICAGO AV"
27,"Street Speed Hump Menu","N HARDING AV-- W POTOMAC AV (1300 N) -to- W GRAND AV (1373 N) 1",2005,2500,21619,"N HARDING AV AND W POTOMAC AV","N HARDING AV AND W GRAND AV"
27,"Street Speed Hump Menu","N LAWNDALE AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21620,"N LAWNDALE AV AND W HURON ST","N LAWNDALE AV AND W CHICAGO AV"
27,"Street Speed Hump Menu","N MAY ST-- W FRY ST (840 N) -to- W CHESTNUT ST (900 N) 2",2005,5000,21621,"N MAY ST AND W FRY ST","N MAY ST AND W CHESTNUT ST"
27,"Street Speed Hump Menu","N MAY ST-- W FRY ST (840 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21622,"N MAY ST AND W FRY ST","N MAY ST AND W CHICAGO AV"
27,"Street Speed Hump Menu","N MONTICELLO AV-- W CHICAGO AV (800 N) -to- W IOWA ST (900 N) 2",2005,5000,21623,"N MONTICELLO AV AND W CHICAGO AV","N MONTICELLO AV AND W IOWA ST"
27,"Street Speed Hump Menu","N MONTICELLO AV-- W IOWA ST (900 N) -to- W AUGUSTA BV (1000 N) 2",2005,5000,21624,"N MONTICELLO AV AND W IOWA ST","N MONTICELLO AV AND W AUGUSTA BV"
27,"Street Speed Hump Menu","N MONTICELLO AV-- Dead End (459 N) -to- W FERDINAND ST (400 N) 2",2005,3500,21625,"N MONTICELLO AV AND Dead End","N MONTICELLO AV AND W FERDINAND ST"
27,"Street Speed Hump Menu","N NORTH PARK AV-- W SCHILLER ST (1400 N) -to- W NORTH AV (1600 N) 3",2005,7500,21626,"N NORTH PARK AV AND W SCHILLER ST","N NORTH PARK AV AND W NORTH AV"
27,"Street Speed Hump Menu","N PEORIA ST-- W GRAND AV (500 N) -to- W OHIO ST (600 N) 1",2005,1750,21627,"N PEORIA ST AND W GRAND AV","N PEORIA ST AND W OHIO ST"
27,"Street Speed Hump Menu","N RIDGEWAY AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21628,"N RIDGEWAY AV AND W HURON ST","N RIDGEWAY AV AND W CHICAGO AV"
27,"Street Speed Hump Menu","N SAWYER AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21629,"N SAWYER AV AND W HURON ST","N SAWYER AV AND W CHICAGO AV"
27,"Street Speed Hump Menu","N SPAULDING AV-- W OHIO ST (600 N) -to- W FRANKLIN (N) SD(504 N) 2",2005,5000,21630,"N SPAULDING AV AND W OHIO ST","N SPAULDING AV AND W FRANKLINSD"
27,"Street Speed Hump Menu","N SPRINGFIELD AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21631,"N SPRINGFIELD AV AND W HURON ST","N SPRINGFIELD AV AND W CHICAGO AV"
27,"Street Speed Hump Menu","N SPRINGFIELD AV-- W DIVISION ST (1200 N) -to- W POTOMAC AV (1300 N) 2",2005,5000,21632,"N SPRINGFIELD AV AND W DIVISION ST","N SPRINGFIELD AV AND W POTOMAC AV"
27,"Street Speed Hump Menu","N SPRINGFIELD AV-- W FERDINAND ST (500 N) -to- W OHIO ST (600 N) 1",2005,2500,21633,"N SPRINGFIELD AV AND W FERDINAND ST","N SPRINGFIELD AV AND W OHIO ST"
27,"Street Speed Hump Menu","N ST LOUIS AV-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21634,"N ST LOUIS AV AND W HURON ST","N ST LOUIS AV AND W CHICAGO AV"
27,"Street Speed Hump Menu","N ST LOUIS AV-- W CHICAGO AV (800 N) -to- W IOWA ST (900 N) 2",2005,5000,21635,"N ST LOUIS AV AND W CHICAGO AV","N ST LOUIS AV AND W IOWA ST"
27,"Street Speed Hump Menu","N TRUMBULL AV-- W OHIO ST (600 N) -to- W HURON ST (700 N) 2",2005,5000,21636,"N TRUMBULL AV AND W OHIO ST","N TRUMBULL AV AND W HURON ST"
27,"Street Speed Hump Menu","N TRUMBULL AV-- W AUGUSTA BV (1000 N) -to- W THOMAS ST (1100 N) 2",2005,5000,21637,"N TRUMBULL AV AND W AUGUSTA BV","N TRUMBULL AV AND W THOMAS ST"
27,"Street Speed Hump Menu","N WIELAND ST-- W SCHILLER ST (1400 N) -to- W NORTH AV (1600 N) 3",2005,7500,21638,"N WIELAND ST AND W SCHILLER ST","N WIELAND ST AND W NORTH AV"
27,"Street Speed Hump Menu","N WILLARD CT-- W HURON ST (700 N) -to- W CHICAGO AV (800 N) 2",2005,5000,21639,"N WILLARD CT AND W HURON ST","N WILLARD CT AND W CHICAGO AV"
27,"Street Speed Hump Menu","W FRY ST-- N OGDEN AV (1017 W) -to- N MAY ST (1110 W) 1",2005,2500,21640,"W FRY ST AND N OGDEN AV","W FRY ST AND N MAY ST"
27,"Street Speed Hump Menu","W FRY ST-- N MAY ST (1110 W) -to- N ELSTON AV (1132 W) 1",2005,2500,21641,"W FRY ST AND N MAY ST","W FRY ST AND N ELSTON AV"
27,"Street Speed Hump Menu","W FULTON BV-- N SACRAMENTO BV (3000 W) -to- N ALBANY AV (3100 W) 2",2005,3500,21642,"W FULTON BV AND N SACRAMENTO BV","W FULTON BV AND N ALBANY AV"
